idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
1696	Man diskuterar alltid kvaliteten , och jag tror att kvalitet innebär att man främjar en produkt som enbart erhållits med hjälp av produkter som kommer från vinodlingen .	man diskuterar alltid kvaliteten och jag tror att kvalitet innebär att man främjar en produkt som enbart erhållits med hjälp av produkter som kommer från vinodlingen	O C O O O O C O O C O O C O O O O C O O O O O C O O	man diskuterar alltid kvaliteten tror och jag att kvalitet innebär att främjar man en produkt som enbart erhållits med hjälp av produkter som kommer från vinodlingen	O C O O F O O O O C O F O O O O O C O O O O O C O O
1697	Tyvärr visar det , med all respekt , en enorm okunnighet om vad som verkligen sker med vinet i de länder dit de skeppas .	tyvärr visar det med all respekt en enorm okunnighet om vad som verkligen sker med vinet i de länder dit de skeppas	O C O O O O O O O O O O O C O O O O O O O C	tyvärr visar det med all respekt en enorm okunnighet vad om som verkligen med vinet i de länder sker dit de skeppas	O C O O O O O O O O O O O O O O O O F O O C
1698	Kära kolleger från norr och söder , vi måste rösta för den .	kära kolleger från norr och söder vi måste rösta för den	O O O O O O O C C O O	kära kolleger från norr måste och söder vi rösta för den	O O O O F O O O C O O
1699	Kommissionär Brittan bör känna till detta .	kommissionär brittan bör känna till detta	O O C C O O	kommissionär brittan bör till känna detta	O O C O F O
1700	Det lämpliga organet framför andra för att lösa den pågående konflikten är Världshandelsorganisationen .	det lämpliga organet framför andra för att lösa den pågående konflikten är världshandelsorganisationen	O O O O O C O O O C O O O	det lämpliga organet framför andra är världshandelsorganisationen för att lösa den pågående konflikten	O O O O O C O O O C O O O
1701	Jag uppmanar därför det tyska ordförandeskapet att vidta alla nödvändiga initiativ vid toppmötet mellan EU och USA i juni .	jag uppmanar därför det tyska ordförandeskapet att vidta alla nödvändiga initiativ vid toppmötet mellan eu och usa i juni	O C O O O O O C O O O O O O O O O O O	jag därför det tyska ordförandeskapet uppmanar att alla nödvändiga initiativ vid toppmötet mellan eu och usa vidta i juni	O O O O O F O O O O O O O O O O F O O
1702	Det är som om någon kommer och tar ifrån mig min portfölj och därefter sätter jag mig ned för att förhandla .	det är som om någon kommer och tar ifrån mig min portfölj och därefter sätter jag mig ned för att förhandla	O C O O O C O C O O O O O O C O O O O O C	det är kommer som om någon tar och ifrån mig min portfölj och därefter sätter jag mig ned för förhandla att	O C F O O O F O O O O O O O C O O O O F O
1703	låt oss alltså ta i med hårdhandskarna .	låt oss alltså ta i med hårdhandskarna	C O O C O O O	låt oss alltså ta i med hårdhandskarna	C O O C O O O
1704	Vi skall inte enbart fördöma dem .	vi skall inte enbart fördöma dem	O C O O C O	vi fördöma inte enbart skall dem	O F O O F O
1705	Den påverkar människor och den når dem vid olika tidpunkter och gällande olika frågor .	den påverkar människor och den når dem vid olika tidpunkter och gällande olika frågor	O C O O O C O O O O O O O O	den påverkar människor och den dem vid olika tidpunkter når och gällande olika frågor	O C O O O O O O O F O O O O
1706	Jag kan ge ordet till en talare för och en talare emot .	jag kan ge ordet till en talare för och en talare emot	O C C O O O O O O O O O	jag kan ordet till en talare för ge och en talare emot	O C O O O O O F O O O O
1707	Man kan på datorn få ut en piratversion , men den finns inte på franska .	man kan på datorn få ut en piratversion men den finns inte på franska	O C O O C O O O O O C O O O	man kan på datorn få ut en piratversion finns men den inte på franska	O C O O C O O O F O O O O O
1708	Vid sidan av strukturfonden och den gemensamma jordbrukspolitiken måste gemenskapens finansiering underkastas en grundläggande reform .	vid sidan av strukturfonden och den gemensamma jordbrukspolitiken måste gemenskapens finansiering underkastas en grundläggande reform	O O O O O O O O C O O C O O O	vid sidan av strukturfonden och den gemensamma jordbrukspolitiken underkastas gemenskapens finansiering en grundläggande reform måste	O O O O O O O O F O O O O O F
1709	Ordförande Santer har med all rätt påpekat att finanseringsreformen är en av de väsentliga pelarna i Agenda 2000 .	ordförande santer har med all rätt påpekat att finanseringsreformen är en av de väsentliga pelarna i agenda 2000	O O C O O O C O O C O O O O O O O O	ordförande santer påpekat är har med all rätt att finanseringsreformen en av de väsentliga pelarna i agenda 2000	O O F F F O O O O O O O O O O O O O
1710	En titt på nuvarande diskussioner i rådet understryker detta .	en titt på nuvarande diskussioner i rådet understryker detta	O O O O O O O C O	en titt på nuvarande diskussioner i rådet understryker detta	O O O O O O O C O
1711	Förstå det , den som kan .	förstå det den som kan	C O O O C	förstå det kan den som	C O F O O
1712	På samma gång är dessa enda verkliga europeiska egna medel på väg att förlora sin betydelse .	på samma gång är dessa enda verkliga europeiska egna medel på väg att förlora sin betydelse	O O O C O O O O O O O O O C O O	på samma gång dessa enda verkliga europeiska egna medel på väg är att förlora sin betydelse	O O O O O O O O O O O F O C O O
1713	Ändå vållar de gamla , goda , traditionella egna medlen en rejäl huvudvärk för kontrollen av och oron för bedrägerier .	ändå vållar de gamla goda traditionella egna medlen en rejäl huvudvärk för kontrollen av och oron för bedrägerier	O C O O O O O O O O O O O O O O O O	ändå de gamla goda traditionella egna medlen en rejäl huvudvärk för kontrollen av och oron för bedrägerier vållar	O O O O O O O O O O O O O O O O O F
1714	Vi har ett system för egna medel som är extremt komplicerat och brister i genomblickbarhet .	vi har ett system för egna medel som är extremt komplicerat och brister i genomblickbarhet	O C O O O O O O C O O O C O O	vi har ett system för egna medel som är extremt komplicerat och brister i genomblickbarhet	O C O O O O O O C O O O C O O
1715	Det är påfrestande för ledamöterna , kommissionärerna och pressen .	det är påfrestande för ledamöterna kommissionärerna och pressen	O C O O O O O O	det påfrestande är för ledamöterna kommissionärerna och pressen	O O F O O O O O
1716	I varje fall finns det på detta område fortfarande alla slags sänkningar och kringgående rörelser från medlemsstaternas sida .	i varje fall finns det på detta område fortfarande alla slags sänkningar och kringgående rörelser från medlemsstaternas sida	O O O C O O O O O O O O O O O O O O	i varje fall det på detta område fortfarande finns alla slags sänkningar och kringgående rörelser från medlemsstaternas sida	O O O O O O O O F O O O O O O O O O
1717	Herr ordförande ! Även jag vill berömma Haug för hennes betänkande .	herr ordförande även jag vill berömma haug för hennes betänkande	O O O O C C O O O O	herr vill ordförande även jag berömma haug för hennes betänkande	O F O O O C O O O O
1718	Detta är mycket grundläggande punkter inför framtiden .	detta är mycket grundläggande punkter inför framtiden	O C O O O O O	detta mycket grundläggande är punkter inför framtiden	O O O F O O O
1719	Det är en fråga om lämplighet och om översyn .	det är en fråga om lämplighet och om översyn	O C O O O O O O O	det är en fråga om lämplighet och om översyn	O C O O O O O O O
1720	En enda sak skyddar oss mot detta : regeln om enhällighet .	en enda sak skyddar oss mot detta regeln om enhällighet	O O O C O O O O O O	en enda sak oss mot detta regeln skyddar om enhällighet	O O O O O O O F O O
1721	Jag hälsar fru Cresson välkommen och ber henne att vänligen besvara Valverdes fråga .	jag hälsar fru cresson välkommen och ber henne att vänligen besvara valverdes fråga	O C O O O O C O O O C O O	jag hälsar fru cresson välkommen och ber henne att vänligen besvara valverdes fråga	O C O O O O C O O O C O O
1722	Det kontor hon besökte tillhör inte kommissionen och den personal hon talade med är inte anställd av kommissionen .	det kontor hon besökte tillhör inte kommissionen och den personal hon talade med är inte anställd av kommissionen	O O C O O O C O O O C O C O O O C O	det kontor inte tillhör kommissionen besökte hon är och den personal anställd inte av kommissionen hon talade med	O O O F O F O F O O O F O O O O C O
1723	Jag känner inte till era motiv men jag kan ana dem .	jag känner inte till era motiv men jag kan ana dem	O C O O O O O O C C O	jag känner inte till era motiv ana men jag kan dem	O C O O O O F O O F O
1724	Kan ni förklara er litet bättre ?	kan ni förklara er litet bättre	C O C O O O	kan ni förklara er litet bättre	C O C O O O
1725	Vad jag har hört om representanten i Nicaragua tyder på att projektet inte har avslutats på ett riktigt sätt .	vad jag har hört om representanten i nicaragua tyder på att projektet inte har avslutats på ett riktigt sätt	O O C C O O O O C O O O O C C O O O O	vad jag hört om representanten i nicaragua har tyder på att projektet inte har avslutats på ett riktigt sätt	O O F O O O O F C O O O O C C O O O O
1726	Detta vill jag göra fullständigt klart .	detta vill jag göra fullständigt klart	O C O C O O	detta vill jag göra fullständigt klart	O C O C O O
1727	Jag syftar här på projektet i Rio Coco .	jag syftar här på projektet i rio coco	O C O O O O O O	jag här på projektet i rio syftar coco	O O O O O O F O
1728	Herr Martin , jag ber er att besvara frågan utan att gå in i några diskussioner , eftersom detta inte följer arbetsordningen .	herr martin jag ber er att besvara frågan utan att gå in i några diskussioner eftersom detta inte följer arbetsordningen	O O O C O O C O O O C O O O O O O O C O	herr martin jag ber er att besvara frågan utan att in gå i några diskussioner eftersom detta inte följer arbetsordningen	O O O C O O C O O O O F O O O O O O C O
1729	Ursprungligen var ett förslag utlovat till början av förra året .	ursprungligen var ett förslag utlovat till början av förra året	O C O O C O O O O O	ursprungligen var ett förslag utlovat till början av förra året	O C O O C O O O O O
1730	Jag är tacksam för att den ärade ledamoten ställde sin fråga .	jag är tacksam för att den ärade ledamoten ställde sin fråga	O C O O O O O O C O O	jag tacksam är för att den ärade ledamoten ställde sin fråga	O O F O O O O O C O O
1731	Jag hoppas bara att jag blir inbjuden till invigningsceremonin , eftersom vi arbetade förbannat hårt för att åstadkomma detta .	jag hoppas bara att jag blir inbjuden till invigningsceremonin eftersom vi arbetade förbannat hårt för att åstadkomma detta	O C O O O C C O O O O C O O O O C O	jag hoppas bara att inbjuden jag blir till invigningsceremonin eftersom vi arbetade förbannat hårt för att åstadkomma detta	O C O O F O F O O O O C O O O O C O
1732	Den europeiska exporten var betydande under den perioden , en situation som emellertid har rättats till .	den europeiska exporten var betydande under den perioden en situation som emellertid har rättats till	O O O C C O O O O O O O C C O	den europeiska exporten var betydande under den perioden en situation rättats som har emellertid till	O O O C C O O O O O F O C O O
1733	Den enda vara som har någon betydelse är tomatkonserver , vilka ändå inte utgör mer än sju procent av den sydafrikanska marknaden .	den enda vara som har någon betydelse är tomatkonserver vilka ändå inte utgör mer än sju procent av den sydafrikanska marknaden	O O O C O O C O O O O O C O O O O O O O O	den enda vara tomatkonserver är som har någon betydelse vilka ändå inte mer än sju procent utgör av den sydafrikanska marknaden	O O O O F O C O O O O O O O O O F O O O O
1734	Jag anser emellertid att förhandlingarna var balanserade och att de skapar vissa möjligheter till hållbarhet på denna marknad .	jag anser emellertid att förhandlingarna var balanserade och att de skapar vissa möjligheter till hållbarhet på denna marknad	O C O O O C O O O O C O O O O O O O	jag anser emellertid att förhandlingarna var balanserade och att de vissa möjligheter till hållbarhet på denna marknad skapar	O C O O O C O O O O O O O O O O O F
1735	Ni känner själv till att avtalet med Sydafrika försenades även på grund av fiskefrågan .	ni känner själv till att avtalet med sydafrika försenades även på grund av fiskefrågan	O C O O O O O O C O O O O O	ni känner själv till att avtalet med sydafrika även på grund av fiskefrågan försenades	O C O O O O O O O O O O O F
1736	Ni måste ta större hänsyn till inte bara hela frågan om , inte endast givandet av bistånd , utan också en rättvis handel .	ni måste ta större hänsyn till inte bara hela frågan om inte endast givandet av bistånd utan också en rättvis handel	O C C O O O O O O O O O O O O O O O O O O	ni måste ta större hänsyn till inte bara hela frågan om inte endast givandet av bistånd utan också en rättvis handel	O C C O O O O O O O O O O O O O O O O O O
1737	Den totala mängden var 6500 ton burktomater .	den totala mängden var 6500 ton burktomater	O O O C O O O	den totala mängden var 6500 ton burktomater	O O O C O O O
1738	Vi kommer att tala om nya trender när det gäller konsumtion och handel samt hur den utvecklingen ser ut .	vi kommer att tala om nya trender när det gäller konsumtion och handel samt hur den utvecklingen ser ut	O C O C O O O O O C O O O O O O O C O	vi kommer att om nya trender tala när det konsumtion och handel gäller ser samt hur den utvecklingen ut	O C O O O O F O O O O O F F O O O O O
1739	Ett stort antal människoliv går varje år till spillo på grund av människosmugglarnas ohämmade framfart .	ett stort antal människoliv går varje år till spillo på grund av människosmugglarnas ohämmade framfart	O O O O C O O O O O O O O O O	ett stort antal människoliv varje år till spillo på grund av går människosmugglarnas ohämmade framfart	O O O O O O O O O O O F O O O
1740	Vi vet med säkerhet att de människor som sjövägen försöker ta sig från den marockanska kusten till Europa ofta går ett grymt öde till mötes .	vi vet med säkerhet att de människor som sjövägen försöker ta sig från den marockanska kusten till europa ofta går ett grymt öde till mötes	O C O O O O O C O O O O O O O C C O O O O O O O O	vi vet med säkerhet att går de människor ett grymt öde till mötes som försöker sjövägen sig ta från den marockanska kusten till europa ofta	O C O O O F O O O O O O O O F O O F O O O O O O O
1741	År 1996 utvidgades EDU:s mandat till att omfatta även människosmuggling .	år 1996 utvidgades edu:s mandat till att omfatta även människosmuggling	O O C O O O O C O O	år 1996 utvidgades edu:s mandat till att omfatta även människosmuggling	O O C O O O O C O O
1742	Vi vet ju att det finns båtar som går mellan Marocko , Gibraltar och Spanien , och att det finns ett intensivt samarbete mellan olika myndigheter .	vi vet ju att det finns båtar som går mellan marocko gibraltar och spanien och att det finns ett intensivt samarbete mellan olika myndigheter	O C O O O C O O C O O O O O O O O C O O O O O O	vi vet ju att det båtar finns som mellan marocko gibraltar går och spanien och finns att det ett intensivt samarbete mellan olika myndigheter	O C O O O O F O O O O F O O O F O O O O O O O O
1743	Hur ser ni på målområdena ?	hur ser ni på målområdena	O C O O O	hur ni ser på målområdena	O O F O O
1744	Fråga nr 49 skall därför besvaras skriftligen .	fråga nr 49 skall därför besvaras skriftligen	O O O C O C O	fråga nr 49 besvaras därför skall skriftligen	O O O F O F O
1745	Vi bevakar noggrant frågan och bör veta om ordningen har modifierats inom några få veckor .	vi bevakar noggrant frågan och bör veta om ordningen har modifierats inom några få veckor	O C O O O C C O O C C O O O O	vi noggrant bevakar frågan och bör veta om modifierats ordningen har inom några få veckor	O O F O O C C O F O F O O O O
1746	För det andra grundas de ursprungsregler som gäller för import till tredje land från gemenskapen fortfarande på enskilda medlemsstater .	för det andra grundas de ursprungsregler som gäller för import till tredje land från gemenskapen fortfarande på enskilda medlemsstater	O O O C O O O O O O C O O O O O O O O	för det andra de ursprungsregler grundas på enskilda medlemsstater som för import gäller till tredje land från gemenskapen fortfarande	O O O O O F O O O O O O F O O O O O O
1747	Detaljerad statistik på EU:s handel med Kuba finns inte att tillgå .	detaljerad statistik på eu:s handel med kuba finns inte att tillgå	O O O O O O O C O O C	detaljerad statistik på eu:s handel med kuba finns inte tillgå att	O O O O O O O C O F O
1748	Jag har hört från källor inom den skotska industrin att det finns ett stort företag inblandat i Norge för närvarande .	jag har hört från källor inom den skotska industrin att det finns ett stort företag inblandat i norge för närvarande	O C C O O O O O O O O C O O O O O O O O	jag har från källor hört inom den skotska industrin att det finns ett stort företag inblandat i norge för närvarande	O C O O F O O O O O O C O O O O O O O O
1749	Som jag har sagt , har 84 exportörer fått åtagandena ersatta av böter istället .	som jag har sagt har 84 exportörer fått åtagandena ersatta av böter istället	O O C C C O O C O O C O O	som sagt jag har fått 84 exportörer har åtagandena istället ersatta av böter	O F O F F O O F O O C O O
1750	Detta har lett till antagandet av en gemensam ståndpunkt för Burma och tillbakadragandet av Allmänna preferenssystemet för utvecklingsländer .	detta har lett till antagandet av en gemensam ståndpunkt för burma och tillbakadragandet av allmänna preferenssystemet för utvecklingsländer	O C C O O O O O O O O O O O O O O O	detta har lett till antagandet av en gemensam ståndpunkt för burma och tillbakadragandet av allmänna preferenssystemet för utvecklingsländer	O C C O O O O O O O O O O O O O O O
1751	I detta fall talade vi om marknaden för förädlade köttprodukter .	i detta fall talade vi om marknaden för förädlade köttprodukter	O O O C O O O O O O	i detta fall vi om marknaden talade för förädlade köttprodukter	O O O O O O F O O O
1752	Därför var jag inte i första hand ute efter ett tekniskt svar utan efter ett logiskt sådant .	därför var jag inte i första hand ute efter ett tekniskt svar utan efter ett logiskt sådant	O C O O O O O O O O O O O O O O O	därför jag var inte i första hand ute efter ett tekniskt svar utan efter ett logiskt sådant	O O F O O O O O O O O O O O O O O
1753	Direktivet är blygsammare .	direktivet är blygsammare	O C O	direktivet är blygsammare	O C O
1754	Hur skall man gå tillväga för att återbetala det som redan har debiterats på miljontals konsumenters elräkningar ?	hur skall man gå tillväga för att återbetala det som redan har debiterats på miljontals konsumenters elräkningar	O C O C O O O C O O O C C O O O O	hur skall gå man tillväga återbetala för att det som redan har debiterats på miljontals konsumenters elräkningar	O C F O O F O O O O O C C O O O O
1755	Frågorna nr 60 till nr 11 kommer därför att besvaras skriftligen .	frågorna nr 60 till nr 11 kommer därför att besvaras skriftligen	O O O O O O C O O C O	frågorna besvaras nr 60 till nr 11 kommer därför att skriftligen	O F O O O O O F O O O
1756	Jag förklarar härmed frågestunden till kommissionen avslutad .	jag förklarar härmed frågestunden till kommissionen avslutad	O C O O O O C	jag förklarar härmed frågestunden till kommissionen avslutad	O C O O O O C
1757	på grund av annalkande val och av demagogiska skäl har ämnet återuppstått .	på grund av annalkande val och av demagogiska skäl har ämnet återuppstått	O O O O O O O O O C O C	på grund av annalkande val och av demagogiska skäl återuppstått ämnet har	O O O O O O O O O F O F
1758	Det träffar på sakens kärna , ty förhandlingarna om Agenda 2000 befinner sig i ett avgörande skede .	det träffar på sakens kärna ty förhandlingarna om agenda 2000 befinner sig i ett avgörande skede	O C O O O O O O O O C O O O O O	det träffar på sakens kärna befinner ty förhandlingarna om agenda 2000 sig i ett avgörande skede	O C O O O F O O O O O O O O O O
1759	Det handlar om finansieringen av EU:s utvidgning .	det handlar om finansieringen av eu:s utvidgning	O C O O O O O	det handlar om finansieringen av eu:s utvidgning	O C O O O O O
1760	Nu utkämpar vi en strid om vem som skall betala den .	nu utkämpar vi en strid om vem som skall betala den	O C O O O O O O C C O	nu vi en strid vem utkämpar om som skall betala den	O O O O O F O O C C O
1761	Jag talar å de brittiska labourledamöternas vägnar i detta stora område där vi har en annan mening .	jag talar å de brittiska labourledamöternas vägnar i detta stora område där vi har en annan mening	O C O O O O O O O O O O O C O O O	jag å de brittiska labourledamöternas vägnar i detta stora område talar där vi en annan mening har	O O O O O O O O O O F O O O O O F
1762	För ögonblicket har Tyskland ett stort överskott i sin handelsbalans gentemot övriga unionen , i närheten av 25 miljarder .	för ögonblicket har tyskland ett stort överskott i sin handelsbalans gentemot övriga unionen i närheten av 25 miljarder	O O C O O O O O O O O O O O O O O O	för ögonblicket har tyskland ett stort överskott i sin handelsbalans gentemot övriga unionen i närheten av 25 miljarder	O O C O O O O O O O O O O O O O O O
1763	För det första , svarar de totala inkomsterna i budgeten mot dagens behov i unionen ?	för det första svarar de totala inkomsterna i budgeten mot dagens behov i unionen	O O O C O O O O O O O O O O	för svarar det första de totala inkomsterna i budgeten mot dagens behov i unionen	O F O O O O O O O O O O O O
1764	Hur långt vill ni gå ?	hur långt vill ni gå	O O C O C	hur långt vill ni gå	O O C O C
1765	Vi bör betänka att utan en gemensam jordbrukspolitik skulle Europeiska unionen inte existera i dag .	vi bör betänka att utan en gemensam jordbrukspolitik skulle europeiska unionen inte existera i dag	O C C O O O O O C O O O C O O	vi bör betänka att utan en gemensam jordbrukspolitik europeiska unionen inte existera i dag skulle	O C C O O O O O O O O F O O F
1766	Vad man ville åstadkomma var alltså att avhjälpa nämnda brister , vilket jag tror att vi är på väg att lyckas med .	vad man ville åstadkomma var alltså att avhjälpa nämnda brister vilket jag tror att vi är på väg att lyckas med	O O C C C O O C O O O O C O O O C O O O C	vad åstadkomma man ville var alltså att nämnda brister avhjälpa vilket jag tror med att är vi på väg att lyckas	O F O F C O O O O F O O C O O F O O O O C
1767	Några som rent av bara avser lingvistiska eller formella aspekter .	några som rent av bara avser lingvistiska eller formella aspekter	O O O O O C O O O O	några avser som rent av bara lingvistiska eller formella aspekter	O F O O O O O O O O
1768	Vi transportpolitiker försöker alltid att vara exakta , och inte spåra ur .	vi transportpolitiker försöker alltid att vara exakta och inte spåra ur	O O C O O C O O O C O	vi transportpolitiker försöker alltid att vara exakta och inte spåra ur	O O C O O C O O O C O
1769	Under förlikningsförfarandet avgav sedan kommissionen , ni , herr kommissionär , en förklaring att det snart skulle läggas fram ett förslag för kusthamnarna .	under förlikningsförfarandet avgav sedan kommissionen ni herr kommissionär en förklaring att det snart skulle läggas fram ett förslag för kusthamnarna	O O C O O O O O O O O O O C C O O O O O	under förlikningsförfarandet sedan avgav kommissionen ni herr kommissionär en förklaring läggas att det snart skulle fram ett förslag för kusthamnarna	O O O F O O O O O O F O O O F O O O O O
1770	Två punkter vill jag också gärna gå in på .	två punkter vill jag också gärna gå in på	O O C O O O C O O	två punkter vill jag också gärna gå in på	O O C O O O C O O
1771	Sedan har vi också det berömda projekt nr 8 av de 14 ändå så viktiga projekten från toppmötet i Essen .	sedan har vi också det berömda projekt nr 8 av de 14 ändå så viktiga projekten från toppmötet i essen	O C O O O O O O O O O O O O O O O O O O	sedan vi också det berömda projekt nr 8 av har de 14 ändå så viktiga projekten från toppmötet i essen	O O O O O O O O O F O O O O O O O O O O
1772	Vi har egentligen arbetat alltför länge med näten för att detta skall få inträffa .	vi har egentligen arbetat alltför länge med näten för att detta skall få inträffa	O C O C O O O O O O O C C C	vi har egentligen alltför arbetat länge med näten få för att detta inträffa skall	O C O O F O O O F O O O F F
1773	Det är detta jag vill ta upp i dag .	det är detta jag vill ta upp i dag	O C O O C C O O O	det är detta jag vill ta upp i dag	O C O O C C O O O
1774	Jag medger detta , herr kommissionär , och tackar också kommissionen för förslaget som har förbättrats i jämförelse med den ursprungliga texten .	jag medger detta herr kommissionär och tackar också kommissionen för förslaget som har förbättrats i jämförelse med den ursprungliga texten	O C O O O O C O O O O O C C O O O O O O	jag detta medger herr kommissionär och tackar också kommissionen för förslaget som har i jämförelse förbättrats med den ursprungliga texten	O O F O O O C O O O O O C O O F O O O O
1775	Vi behöver en kort rapport om erfarenheterna och en klar revidering .	vi behöver en kort rapport om erfarenheterna och en klar revidering	O C O O O O O O O O O	vi en kort rapport om erfarenheterna och en klar revidering behöver	O O O O O O O O O O F
1776	Det krävs en mycket klar och precis analys både av icke Medelhavshamnar och Medelhavshamnar .	det krävs en mycket klar och precis analys både av icke medelhavshamnar och medelhavshamnar	O C O O O O O O O O O O O O	det krävs en mycket klar och precis analys både av icke medelhavshamnar och medelhavshamnar	O C O O O O O O O O O O O O
1777	Detta är rimligt eftersom livskraften hos investeringar i infrastruktur naturligtvis beror på konkurrenskraftiga , inkomstskapande tjänster och konkurrenskraftiga tjänster kräver helt klart infrastruktur av hög kvalitet .	detta är rimligt eftersom livskraften hos investeringar i infrastruktur naturligtvis beror på konkurrenskraftiga inkomstskapande tjänster och konkurrenskraftiga tjänster kräver helt klart infrastruktur av hög kvalitet	O C O O O O O O O O C O O O O O O O C O O O O O O	detta är rimligt eftersom livskraften hos investeringar i infrastruktur beror naturligtvis på konkurrenskraftiga inkomstskapande tjänster och konkurrenskraftiga tjänster helt klart kräver infrastruktur av hög kvalitet	O C O O O O O O O F O O O O O O O O O O F O O O O
1778	Ändringsförslag 6 gör mera radikala förändringar i riktlinjernas kartor , genom att tillföra nya förbindelser och skapa nya hamnkategorier .	ändringsförslag 6 gör mera radikala förändringar i riktlinjernas kartor genom att tillföra nya förbindelser och skapa nya hamnkategorier	O O C O O O O O O O O C O O O C O O	ändringsförslag 6 gör mera radikala förändringar i riktlinjernas kartor genom tillföra att nya förbindelser och skapa nya hamnkategorier	O O C O O O O O O O F O O O O C O O
1779	Det enda jag skulle beklaga vore hans långa frånvaro från detta parlament .	det enda jag skulle beklaga vore hans långa frånvaro från detta parlament	O O C O O O O O O O C C	det enda hans långa frånvaro vore från detta parlament jag skulle beklaga	O O O O O F O O O O C C
1780	Det är emellertid inte detta förslag som ligger inför parlamentet .	det är emellertid inte detta förslag som ligger inför parlamentet	O C O O O O O C O O	det emellertid inte detta är förslag som ligger inför parlamentet	O O O O F O O C O O
1781	Den får han alltid , vare sig han vill det eller inte .	den får han alltid vare sig han vill det eller inte	O C O O O O O C O O O	den får han alltid vare sig han vill det eller inte	O C O O O O O C O O O
1782	Det talas mycket om privatisering och avreglering .	det talas mycket om privatisering och avreglering	O C O O O O O	det mycket talas om privatisering och avreglering	O O F O O O O
1783	Privatisering är det i det här sammanhanget över huvud taget inte tal om , det har inte föreslagits .	privatisering är det i det här sammanhanget över huvud taget inte tal om det har inte föreslagits	O C O O O O O O O O O O O O C O C	privatisering det i det här sammanhanget över huvud taget är inte tal om har det inte föreslagits	O O O O O O O O O F O O O F O O C
1784	Huruvida järnvägsföretagen uppfattar det mer i form av ett samarbete eller som konkurrens , är sedan deras sak .	huruvida järnvägsföretagen uppfattar det mer i form av ett samarbete eller som konkurrens är sedan deras sak	O O C O O O O O O O O O O C O O O	huruvida järnvägsföretagen det mer i form uppfattar av ett samarbete eller som konkurrens sedan deras är sak	O O O O O O F O O O O O O O O F O
1785	Jag tror att kommissionen i många fall har gjort ett mycket bra arbete .	jag tror att kommissionen i många fall har gjort ett mycket bra arbete	O C O O O O O C C O O O O	jag tror har att kommissionen i många fall ett mycket bra arbete gjort	O C F O O O O O O O O O F
1786	Varje land skall även i fortsättningen kunna reglera sitt ansvarsområde som det vill .	varje land skall även i fortsättningen kunna reglera sitt ansvarsområde som det vill	O O C O O O C C O O O O C	varje land skall även i fortsättningen kunna reglera sitt ansvarsområde som det vill	O O C O O O C C O O O O C
1787	Personligen hade jag gärna sett att vi hade gått ännu längre och rensat bort ännu fler regleringar .	personligen hade jag gärna sett att vi hade gått ännu längre och rensat bort ännu fler regleringar	O C O O C O O C C O O O C O O O O	personligen sett jag hade gärna att vi hade gått ännu längre och bort ännu fler regleringar rensat	O F O F O O O C C O O O O O O O F
1788	Förslagen kan således verka tvärtemot sitt syfte och utgöra ett hinder för ökad konkurrens .	förslagen kan således verka tvärtemot sitt syfte och utgöra ett hinder för ökad konkurrens	O C O C O O O O C O O O O O	förslagen således kan tvärtemot sitt syfte verka och utgöra ett hinder för ökad konkurrens	O O F O O O F O C O O O O O
1789	många länder och regioner är oroliga , och detta kanske med rätta .	många länder och regioner är oroliga och detta kanske med rätta	O O O O C O O O O O O	många länder är och regioner oroliga och detta kanske med rätta	O O F O O O O O O O O
1790	Men det finns en möjlighet att järnvägen får uppleva en renässans , och det är detta vi skall gå efter .	men det finns en möjlighet att järnvägen får uppleva en renässans och det är detta vi skall gå efter	O O C O O O O C C O O O O C O O C C O	men det finns en möjlighet att järnvägen uppleva en renässans är får och det detta vi skall gå efter	O O C O O O O F O O F F O O O O C C O
1791	Enligt mina egna målsättningar är det som de båda kräver egentligen inte tillräckligt slagkraftigt .	enligt mina egna målsättningar är det som de båda kräver egentligen inte tillräckligt slagkraftigt	O O O O C O O O O O O O O C	enligt mina egna målsättningar är det egentligen inte tillräckligt slagkraftigt som de kräver båda	O O O O C O O O O O O O F O
1792	Herr ordförande ! Jag vill även den här gången framföra mina komplimanger till de båda föredragandena .	herr ordförande jag vill även den här gången framföra mina komplimanger till de båda föredragandena	O O O C O O O O C O O O O O O	herr ordförande jag vill även den här gången framföra mina komplimanger till de båda föredragandena	O O O C O O O O C O O O O O O
1793	Men låt oss ändå tillsammans konstatera ett antal saker .	men låt oss ändå tillsammans konstatera ett antal saker	O C O O O C O O O	men låt oss ändå tillsammans konstatera ett antal saker	O C O O O C O O O
1794	Där håller jag absolut inte med honom .	där håller jag absolut inte med honom	O C O O O O O	där håller jag absolut inte med honom	O C O O O O O
1795	Hur skall vi nu kunna tillåta enskilda järnvägsföretag på spåret om vi inte tillämpar just denna åtskillnad ?	hur skall vi nu kunna tillåta enskilda järnvägsföretag på spåret om vi inte tillämpar just denna åtskillnad	O C O O C C O O O O O O O C O O O	hur vi nu tillåta skall enskilda järnvägsföretag på spåret kunna om tillämpar vi inte just denna åtskillnad	O O O F F O O O O F O F O O O O O
1796	Varför säger vi det ?	varför säger vi det	O C O O	varför säger vi det	O C O O
