idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
646	'n Plaaslike visvaartuig is gewoonlik toegerus om vir vis- of verwante aktiwiteite gebruik te word .	'n plaaslike visvaartuig is gewoonlik toegerus om vir vis- of verwante aktiwiteite gebruik te word	O O O C O C O O O O O O C O C	'n plaaslike visvaartuig gewoonlik toegerus is om vir vis- of verwante aktiwiteite gebruik te word	O O O O F F O O O O O O C O C
647	Die vaartuig sluit alle gerei , toerusting , bergplek , vrag en brandstof aan boord in .	die vaartuig sluit alle gerei toerusting bergplek vrag en brandstof aan boord in	O O C O O O O O O O O O O	die vaartuig sluit alle gerei toerusting bergplek vrag en brandstof aan boord in	O O C O O O O O O O O O O
648	'n Plaaslike visvaartuig kan enige vaartuig insluit wat een of meer vaartuie op see bystaan in die uitvoering van enige aktiwiteit wat met visvang te doen het .	'n plaaslike visvaartuig kan enige vaartuig insluit wat een of meer vaartuie op see bystaan in die uitvoering van enige aktiwiteit wat met visvang te doen het	O O O C O O C O O O O O O O C O O O O O O O O O O C C	'n plaaslike visvaartuig enige vaartuig insluit kan wat een of meer vaartuie bystaan op see in die uitvoering van enige aktiwiteit wat met visvang te doen het	O O O O O F F O O O O O F O O O O O O O O O O O O C C
649	Geen persoon mag 'n visvaartuig of enige ander vaartuig gebruik om enige reg tot toegang uit te oefen nie tensy 'n lisensie daarvoor uitgereik is , met 'n ooreenstemmende permit indien die vaartuigeienaar 'n visvangsregtehouer is .	geen persoon mag 'n visvaartuig of enige ander vaartuig gebruik om enige reg tot toegang uit te oefen nie tensy 'n lisensie daarvoor uitgereik is met 'n ooreenstemmende permit indien die vaartuigeienaar 'n visvangsregtehouer is	O O C O O O O O O C O O O O O O O O C O O O O C C O O O O O O O O O C	geen persoon mag 'n visvaartuig of enige ander vaartuig tensy oefen om enige reg tot toegang uit te nie gebruik 'n lisensie is uitgereik daarvoor is met 'n ooreenstemmende permit indien die vaartuigeienaar 'n visvangsregtehouer	O O C O O O O O O O F O O O O O O O O F O O F C O F O O O O O O O O O
650	Waar die vaartuigeienaar nie 'n visvangsregtehouer is nie , moet daar 'n kontrak bestaan om genoemde vaartuig te mag gebruik .	waar die vaartuigeienaar nie 'n visvangsregtehouer is nie moet daar 'n kontrak bestaan om genoemde vaartuig te mag gebruik	O O O O O O C O C O O O C O O O O C C	waar die vaartuigeienaar nie 'n visvangsregtehouer is nie moet daar 'n kontrak bestaan om mag genoemde vaartuig te gebruik	O O O O O O C O C O O O C O F O O O C
651	Die visvaartuig se seewaardigheid moet ( deur SAMSA ) getoets word en SAMSA moet 'n veiligheidsertifikaat uitreik .	die visvaartuig se seewaardigheid moet deur samsa getoets word en samsa moet 'n veiligheidsertifikaat uitreik	O O O O C O O C C O O C O O C	die visvaartuig se seewaardigheid getoets moet deur word samsa en samsa moet 'n veiligheidsertifikaat uitreik	O O O O F F O F O O O C O O C
652	Kry 'n aansoekvorm by die Departement van Omgewingsake en Toerisme .	kry 'n aansoekvorm by die departement van omgewingsake en toerisme	C O O O O O O O O O	kry 'n aansoekvorm by die departement van omgewingsake en toerisme	C O O O O O O O O O
653	Jy moet 'n visvangsregtehouer wees ( jy het reeds aansoek gedoen en visvangsregte is reeds toegestaan ) .	jy moet 'n visvangsregtehouer wees jy het reeds aansoek gedoen en visvangsregte is reeds toegestaan	O C O O C O C O O C O O C O C	jy 'n visvangsregtehouer wees moet jy reeds aansoek en visvangsregte gedoen het is reeds toegestaan	O O O F F O O O O O F F C O C
654	Indien die eienaar van die vaartuig nie 'n visvangsregtehouer is nie , moet 'n kontrak wat aandui dat die vaartuigeienaar die genoemde vaartuig mag gebruik , saam met jou aansoek om 'n vaartuiglisensie voorgelê of ingesluit word .	indien die eienaar van die vaartuig nie 'n visvangsregtehouer is nie moet 'n kontrak wat aandui dat die vaartuigeienaar die genoemde vaartuig mag gebruik saam met jou aansoek om 'n vaartuiglisensie voorgelê of ingesluit word	O O O O O O O O O C O O O O O O O O O O C O C C C O C O O O O O O C C	indien die eienaar van die vaartuig word nie 'n visvangsregtehouer is moet nie 'n wat aandui dat mag die vaartuigeienaar gebruik die genoemde vaartuig kontrak saam met jou aansoek om 'n vaartuiglisensie of ingesluit voorgelê	O O O O O O F O O O F C O O O C O F O O F O O O O O O O O O O O O C F
655	Dui die tydsduur en aansoek om die visvangsektor waarin die vaartuig ontplooi gaan word , aan .	dui die tydsduur en aansoek om die visvangsektor waarin die vaartuig ontplooi gaan word aan	C O O O O O O O O O O O C C C	dui die tydsduur en aansoek om die visvangsektor waarin die vaartuig ontplooi gaan word aan	C O O O O O O O O O O C C C O
656	Vul die vorm in hoofletters en drukskrif in en verskaf 'n geskrewe motivering waar nodig .	vul die vorm in hoofletters en drukskrif in en verskaf 'n geskrewe motivering waar nodig	C O O O O O O O O C O O O O O	die vorm vul in hoofletters en drukskrif in en verskaf 'n geskrewe motivering waar nodig	O O F O O O O O O C O O O O O
657	Die doel van hierdie diens is om lede van die publiek in staat te stel om 'n klagte by die Onafhanklike Klagtedirektoraat ( OKD ) in te dien .	die doel van hierdie diens is om lede van die publiek in staat te stel om 'n klagte by die onafhanklike klagtedirektoraat okd in te dien	O O O O O C O O O O O O O O C O O O O O O O O O O C	die doel van hierdie diens om stel lede van die publiek in staat te is dien om 'n klagte by die onafhanklike klagtedirektoraat okd in te	O O O O O O F O O O O O O O F F O O O O O O O O O O
658	As jy 'n klagte by 'n nasionale OKD-kantoor indien , sal die saak vir ondersoek verwys word na die betrokke provinsiale kantoor ( afhangende van die gebied waarin die voorval plaasgevind het ) .	as jy 'n klagte by 'n nasionale okd-kantoor indien sal die saak vir ondersoek verwys word na die betrokke provinsiale kantoor afhangende van die gebied waarin die voorval plaasgevind het	O C O O O O C C O O O O O O O O O O O O O O O O C O O O C C	as jy 'n klagte by 'n nasionale okd-kantoor indien sal die saak vir ondersoek verwys word na die betrokke provinsiale kantoor afhangende van die gebied het plaasgevind waarin die voorval	O O O O O O O O C C O O O O C C O O O O O O O O O F F O O O
659	Klas II-klagte : 'n Klagte van nie-nakoming deur die SAPD ten opsigte van die Wet op Gesinsgeweld , 1998 ( Wet 116 van 1998 ) , met ander woorde indien 'n lid van die SAPD of MPD versuim het om gehoor te gee aan die bepalings van die Wet op Gesinsgeweld .	klas ii-klagte 'n klagte van nie-nakoming deur die sapd ten opsigte van die wet op gesinsgeweld 1998 wet 116 van 1998 met ander woorde indien 'n lid van die sapd of mpd versuim het om gehoor te gee aan die bepalings van die wet op gesinsgeweld	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O C C O O O C O O O O O O O O	klas ii-klagte 'n klagte van nie-nakoming deur die sapd ten opsigte van die wet op gesinsgeweld 1998 wet 116 van 1998 met ander woorde indien versuim het 'n lid van die sapd of mpd om gehoor te gee aan die bepalings van die wet op gesinsgeweld	O O O O O O O O O O O O O O O O O O O O O O O O O F F O O O O O O O O O O C O O O O O O O O
660	Klas III-klagte : 'n Klagte wat beweer dat 'n polisiebeampte of polisiebeamptes 'n oortreding begaan het wat gelei het tot liggaamlike beserings wat so ernstig was dat dit hospitaalbehandeling vereis het .	klas iii-klagte 'n klagte wat beweer dat 'n polisiebeampte of polisiebeamptes 'n oortreding begaan het wat gelei het tot liggaamlike beserings wat so ernstig was dat dit hospitaalbehandeling vereis het	O O O O O C O O O O O O O C C O C C O O O O O O C O O O C C	klas iii-klagte 'n klagte wat beweer dat 'n polisiebeampte of het begaan polisiebeamptes 'n oortreding wat gelei het tot liggaamlike beserings wat so ernstig was dat dit hospitaalbehandeling vereis het	O O O O O C O O O O F F O O O O C C O O O O O O C O O O C C
661	Hierdie wandaad of oortreding moes gebeur het terwyl 'n persoon in polisieaanhouding was .	hierdie wandaad of oortreding moes gebeur het terwyl 'n persoon in polisieaanhouding was	O O O O C C C O O O O O C	hierdie wandaad of moes oortreding terwyl 'n persoon in was polisieaanhouding het gebeur	O O O F O O O O O F O F F
662	Klas IV-klagte : 'n Klagte wat beweer dat 'n lid van die SAPD of MPD 'n ander oortreding as bogenoemde begaan het , of 'n wandaad gepleeg het wat nie die dood van of ernstige liggaamlike leed aan iemand tot gevolg gehad het nie .	klas iv-klagte 'n klagte wat beweer dat 'n lid van die sapd of mpd 'n ander oortreding as bogenoemde begaan het of 'n wandaad gepleeg het wat nie die dood van of ernstige liggaamlike leed aan iemand tot gevolg gehad het nie	O O O O O C O O O O O O O O O O O O O C C O O O C C O O O O O O O O O O O O O C C O	klas iv-klagte 'n klagte wat beweer dat begaan 'n lid van die sapd of mpd 'n ander oortreding as bogenoemde het of gepleeg 'n wandaad het wat het nie gehad die dood van of ernstige liggaamlike leed aan iemand tot gevolg nie	O O O O O C O F O O O O O O O O O O O O C O F O O C O F O F O O O O O O O O O O O O
663	Klas V-klagte : 'n Klag wat buite die omvang van die mandaat of beleid van die OKD val .	klas v-klagte 'n klag wat buite die omvang van die mandaat of beleid van die okd val	O O O O O O O O O O O O O O O O C	klas v-klagte 'n klag wat buite die omvang van die mandaat of beleid van die okd val	O O O O O O O O O O O O O O O O C
664	Klagtes oor voorvalle wat plaasgevind het voor die totstandkoming van die OKD , met ander woorde alle voorvalle wat voor April 1997 plaasgevind het .	klagtes oor voorvalle wat plaasgevind het voor die totstandkoming van die okd met ander woorde alle voorvalle wat voor april 1997 plaasgevind het	O O O O O O O O O C C O O O O O O O O O O C C	klagtes oor voorvalle het plaasgevind wat voor die totstandkoming van die okd met ander woorde alle voorvalle wat voor plaasgevind april het 1997	O O O F C O O O O O O O O O O O O O O F O F O
665	Dit sluit ook voorvalle in wat meer as 'n jaar voordat dit by die OKD aangemeld is , plaasgevind het , tensy daar buitengewone omstandighede is .	dit sluit ook voorvalle in wat meer as 'n jaar voordat dit by die okd aangemeld is plaasgevind het tensy daar buitengewone omstandighede is	O C O O O O O O O C O O O O O O C C O O O O C C	dit sluit ook voorvalle in wat plaasgevind meer as het 'n dit by die okd aangemeld is jaar voordat tensy daar buitengewone omstandighede is	O C O O O O F O O F O O O O O C C O O O O O O C
666	Jy kan 'n klagte persoonlik , per telefoon , per brief of per e-pos by jou naaste OKD-kantoor indien .	jy kan 'n klagte persoonlik per telefoon per brief of per e-pos by jou naaste okd-kantoor indien	O C O O O O O O O O O O O O O O C	jy 'n klagte persoonlik per telefoon indien per brief of per e-pos kan by jou naaste okd-kantoor	O O O O O O F O O O O O F O O O O
667	Persoonlike klagtes of dié per telefoon moet tydens besigheidsure ( tussen 08:00 en 16:00 ) ingedien word .	persoonlike klagtes of dié per telefoon moet tydens besigheidsure tussen 08:00 en 16:00 ingedien word	O O O O O O C O O O O O O C C	persoonlike klagtes of dié per telefoon moet tydens besigheidsure tussen 08:00 en 16:00 ingedien word	O O O O O O C O O O O O O C C
668	Vul 'n klagteverslagvorm ( vorm 1 ) in en faks dit na jou naaste OKD-kantoor .	vul 'n klagteverslagvorm vorm 1 in en faks dit na jou naaste okd-kantoor	C O O O O O O C O O O O O	'n klagteverslagvorm vul vorm 1 in en dit na jou naaste okd-kantoor faks	O O F O O O O O O O O O F
669	Die OKD kan jou vra om bykomende inligting te verstrek voor hulle 'n klagte kan ondersoek .	die okd kan jou vra om bykomende inligting te verstrek voor hulle 'n klagte kan ondersoek	O O C O C O O O O C O O O O C C	die okd kan jou vra om bykomende inligting verstrek te voor hulle ondersoek 'n klagte kan	O O C O C O O O F O O O F O O F
670	Indien jy persoonlik na die OKD-kantoor kom , moet jy die gevallewerker of -ontleder raadpleeg .	indien jy persoonlik na die okd-kantoor kom moet jy die gevallewerker of -ontleder raadpleeg	O C O O O O O C O O O O O C	indien jy kom persoonlik na die okd-kantoor moet jy die gevallewerker of -ontleder raadpleeg	O O F O O O O C O O O O O C
671	As 'n individu 'n belasbare inkomste verdien wat nie onderworpe is aan aftrekkings vir standaard inkomstebelasting op werknemers ( SIBW ) of die lopende betaalstelsel ( LBS ) , ( bv. rente , huur of besigheidsinkomste ) nie , moet hy of sy voorlopige belasting op hierdie inkomste betaal .	as 'n individu 'n belasbare inkomste verdien wat nie onderworpe is aan aftrekkings vir standaard inkomstebelasting op werknemers sibw of die lopende betaalstelsel lbs bv. rente huur of besigheidsinkomste nie moet hy of sy voorlopige belasting op hierdie inkomste betaal	O C O O O O O O O O C O O O O O C O O O C O O O O O O O O O O O O O O O O O O O	as 'n individu 'n belasbare inkomste wat nie onderworpe aan aftrekkings vir standaard inkomstebelasting is op werknemers sibw of verdien die lopende betaalstelsel lbs bv. rente huur of besigheidsinkomste nie moet hy of sy voorlopige belasting op hierdie inkomste betaal	O O O O O O O O O O O O O O F O O O O F O O O O O O O O O O C O O O O O O O O C
672	Voorlopige belastingbetalings geskied op 'n sesmaandelikse basis .	voorlopige belastingbetalings geskied op 'n sesmaandelikse basis	O O C O O O O	voorlopige belastingbetalings geskied op 'n sesmaandelikse basis	O O C O O O O
673	Voorlopige belasting is bedoel om belastingbetalers te help om hulle belastingverpligtinge op 'n deurlopende basis na te kom in plaas daarvan om een maal per jaar 'n groot bedrag te moet betaal wanneer hulle aangeslaan word .	voorlopige belasting is bedoel om belastingbetalers te help om hulle belastingverpligtinge op 'n deurlopende basis na te kom in plaas daarvan om een maal per jaar 'n groot bedrag te moet betaal wanneer hulle aangeslaan word	O O C C O O O C O O O O O O O O O C O O O O O O O O O O O O C C O O C C	voorlopige belasting is bedoel om belastingbetalers te help om hulle belastingverpligtinge op 'n deurlopende basis na te kom in plaas daarvan om een maal moet per jaar 'n groot bedrag te betaal aangeslaan wanneer word hulle	O O C C O O O C O O O O O O O O O C O O O O O O F O O O O O O C F O F O
674	Die voorlopige belasting wat betaal is , sal verreken word teen die finale inkomstebelasting ( normale belasting ) wat die individu in die betrokke belastingjaar moet betaal .	die voorlopige belasting wat betaal is sal verreken word teen die finale inkomstebelasting normale belasting wat die individu in die betrokke belastingjaar moet betaal	O O O C C C O O O O O O O C C O O O O O O O C C	die voorlopige belasting betaal is wat sal verreken teen die finale inkomstebelasting word normale belasting wat die individu in die betrokke belastingjaar moet betaal	O O O F F O C C O O O O F O O O O O O O O O C C
675	'n Persoon wat vir die betaling van voorlopige belasting aanspreeklik word , moet binne 30 dae nadat hy of sy aanspreeklik geword het skriftelik om registrasie by die plaaslike takkantoor van die Suid-Afrikaanse Inkomstediens ( SAID ) aansoek doen .	'n persoon wat vir die betaling van voorlopige belasting aanspreeklik word moet binne 30 dae nadat hy of sy aanspreeklik geword het skriftelik om registrasie by die plaaslike takkantoor van die suid-afrikaanse inkomstediens said aansoek doen	O O O C O O O O O O O O O O O O O O O O O C O O O O O O O C O O O O C C	'n persoon wat vir die betaling van voorlopige belasting aanspreeklik word binne 30 dae nadat skriftelik hy of sy het aanspreeklik geword om registrasie moet doen by die plaaslike takkantoor van die suid-afrikaanse inkomstediens said aansoek	O O O O O O O O O O C O O O O O O O O F O F O O F F O O O O O O O O O O
676	Versuim om dit te doen , sal lei tot rente en boetes op laat betalings en bykomende belasting vir die laat indiening van opgawes .	versuim om dit te doen sal lei tot rente en boetes op laat betalings en bykomende belasting vir die laat indiening van opgawes	C O O O C C C O O O O O O O O O O O O O O O O	versuim om dit doen te lei tot rente en boetes sal op laat betalings en bykomende belasting vir die laat indiening van opgawes	C O O F O F O O O O F O O O O O O O O O O O O
677	Die betaaldatum vir voorlopige belasting vir die eerste periode is binne ses maande na die begin van die belastingjaar .	die betaaldatum vir voorlopige belasting vir die eerste periode is binne ses maande na die begin van die belastingjaar	O O O O O O O O O C O O O O O O O O O	die betaaldatum vir voorlopige belasting vir die eerste periode is binne ses maande na die begin van die belastingjaar	O O O O O O O O O C O O O O O O O O O
678	Die eerste voorlopige belastingbetaling moet gelykstaande wees aan die helfte van die belasting waarvoor die belastingbetaler vir die volle belastingjaar aanspreeklik is .	die eerste voorlopige belastingbetaling moet gelykstaande wees aan die helfte van die belasting waarvoor die belastingbetaler vir die volle belastingjaar aanspreeklik is	O O O O C O C O O O O O O O O O O O O O O C	die eerste voorlopige belastingbetaling moet gelykstaande wees aan die helfte van die belasting waarvoor die belastingbetaler vir die volle belastingjaar aanspreeklik is	O O O O C O C O O O O O O O O O O O O O O C
679	Maak betalings op die voorgeskrewe IRP 6-aanslag se betalingsadvies , op of vóór voorgeskrewe die betaaldatums .	maak betalings op die voorgeskrewe irp 6-aanslag se betalingsadvies op of vóór voorgeskrewe die betaaldatums	C O O O O O O O O O O O O O O	betalings op die voorgeskrewe irp 6-aanslag se betalingsadvies maak op of vóór voorgeskrewe die betaaldatums	O O O O O O O O F O O O O O O
680	Die SAID sal die nodige vorms aan geregistreerde voorlopige belastingbetalers stuur .	die said sal die nodige vorms aan geregistreerde voorlopige belastingbetalers stuur	O O C O O O O O O O C	die sal stuur said die nodige vorms aan geregistreerde voorlopige belastingbetalers	O F F O O O O O O O O
681	As jy by enige tak van Absa , FNB of Nedbank oor die toonbank betaal , hoef jy nie meer 'n bankrekeningnommer en bankkode te verstrek wanneer jy betalings maak nie .	as jy by enige tak van absa fnb of nedbank oor die toonbank betaal hoef jy nie meer 'n bankrekeningnommer en bankkode te verstrek wanneer jy betalings maak nie	O C O O O O O O O O C O O O O O O O O O O O O O C O O O C	as jy by enige tak van absa fnb of nedbank oor die toonbank betaal hoef jy nie meer 'n bankrekeningnommer en bankkode te verstrek wanneer jy betalings maak nie	O O O O O O O O O O O O O C C O O O O O O O O C O O O C O
682	Dieselfde geld ook vir alle kliënte van Absa , FNB , Nedbank en Standard Bank wat die internetbankdiens gebruik .	dieselfde geld ook vir alle kliënte van absa fnb nedbank en standard bank wat die internetbankdiens gebruik	O C O O O O O O O O O O O O O O C	dieselfde ook vir alle kliënte van absa fnb nedbank en geld standard bank wat die internetbankdiens gebruik	O O O O O O O O O O F O O O O O C
683	Betalings wat nie sowel die betalingsverwysingsnommer as die begunstigde se ID-nommer ( soos hierbo genoem is ) bevat nie , sal nie aanvaar word nie .	betalings wat nie sowel die betalingsverwysingsnommer as die begunstigde se id-nommer soos hierbo genoem is bevat nie sal nie aanvaar word nie	O C O C C O O O O O O O O O O O O C O O C C	betalings wat nie sowel die betalingsverwysingsnommer as die begunstigde se id-nommer soos hierbo genoem is nie bevat nie word sal aanvaar nie	O O O O O O O O O O O O O C C O F O F F F O
684	Indien die laaste dag vir betaling op 'n openbare vakansiedag of oor die naweek val , moet betaling op die laaste werksdag voor die openbare vakansiedag of naweek geskied .	indien die laaste dag vir betaling op 'n openbare vakansiedag of oor die naweek val moet betaling op die laaste werksdag voor die openbare vakansiedag of naweek geskied	O C O O O O O O O O O O O C O O O O O O O O O O O O O C	indien die laaste dag vir betaling op 'n openbare vakansiedag of oor die naweek val betaling op die laaste werksdag voor die openbare vakansiedag of geskied naweek moet	O O O O O O O O O O O O O O C O O O O O O O O O O F O F
685	Meer inligting is op die SAID-webwerf , www.sars.gov.za , te kry .	meer inligting is op die said-webwerf www.sars.gov.za te kry	O O C O O O O O C	meer inligting op die said-webwerf www.sars.gov.za te is kry	O O O O O O O F C
686	IRP 6-opgawes vir die eerste periode moet ingehandig word al toon jou berekeninge dat jy geen voorlopige belasting hoef te betaal nie .	irp 6-opgawes vir die eerste periode moet ingehandig word al toon jou berekeninge dat jy geen voorlopige belasting hoef te betaal nie	O O O O O O C C C O C O O O O O O O C O C O	irp 6-opgawes vir die eerste periode moet word al ingehandig toon jou berekeninge dat jy geen voorlopige belasting te betaal nie hoef	O O O O O O C F O F C O O O O O O O O F O F
687	As die eerste voorlopige belastingbetaling gebaseer is op 'n beraamde belasbare inkomste wat minder as die basiese bedrag is , moet 'n versoek en motivering aangeheg word .	as die eerste voorlopige belastingbetaling gebaseer is op 'n beraamde belasbare inkomste wat minder as die basiese bedrag is moet 'n versoek en motivering aangeheg word	O C O O O O C C O O O O C C O O O O O O O O O O O C	as die eerste voorlopige belastingbetaling op 'n beraamde belasbare is inkomste wat gebaseer minder is as die basiese bedrag moet 'n versoek en motivering aangeheg word	O O O O O O O O O F O O F O F O O O O C O O O O C C
688	Op die IRP 6-opgawe vir die eerste periode is daar nou ruimte waar jy so 'n versoek moet motiveer .	op die irp 6-opgawe vir die eerste periode is daar nou ruimte waar jy so 'n versoek moet motiveer	O O O O O O O O C O O O O O O O O C C	op die irp 6-opgawe vir die eerste periode is daar nou ruimte waar jy so 'n versoek moet motiveer	O O O O O O O O C O O O O O O O O C C
689	Indien die SAID nie tevrede is nie , kan hulle 'n hersiene beraming aanvra .	indien die said nie tevrede is nie kan hulle 'n hersiene beraming aanvra	O O O O O C O C O O O O C	indien aanvra die said nie tevrede is nie hulle 'n hersiene beraming kan	O F O O O O F O O O O O F
690	Om boetes en rente te vermy , moet jy sorg dat jou IRP 6-opgawe die betrokke SAID-takkantoor ruim vóór die betaaldatum bereik .	om boetes en rente te vermy moet jy sorg dat jou irp 6-opgawe die betrokke said-takkantoor ruim vóór die betaaldatum bereik	O O O O O C C O C O O O O O O O O O O O C	om boetes en rente te vermy moet jy sorg dat bereik jou irp 6-opgawe die betrokke said-takkantoor ruim vóór die betaaldatum	O O O O O C C O C O F O O O O O O O O O O
691	Dit sal verseker dat jou versoek betyds ontvang en verwerk word .	dit sal verseker dat jou versoek betyds ontvang en verwerk word	O C C O O O O C O C C	dit sal verseker dat jou versoek betyds ontvang en verwerk word	O C C O O O O C O C C
692	Die betalingsadviesgedeelte van die IRP 6 is nou op 'n aparte bladsy .	die betalingsadviesgedeelte van die irp 6 is nou op 'n aparte bladsy	O O O O O O C O O O O O	die betalingsadviesgedeelte van die irp 6 nou op 'n is aparte bladsy	O O O O O O O O O F O O
693	Jou opgawe kan dus afsonderlik van jou betaling ingedien word .	jou opgawe kan dus afsonderlik van jou betaling ingedien word	O O C O O O O O C C	jou opgawe dus word kan afsonderlik van jou betaling ingedien	O O O F F O O O O F
694	Raadpleeg die IRP 12-riglyne as jy hulp met die invul van jou IRP 6-opgawe nodig het .	raadpleeg die irp 12-riglyne as jy hulp met die invul van jou irp 6-opgawe nodig het	C O O O O O O O O O O O O O O C	raadpleeg die irp 12-riglyne as het jy hulp met die invul van jou irp 6-opgawe nodig	C O O O O F O O O O O O O O O O
695	As 'n individu 'n belasbare inkomste ( soos rente , huur of inkomste uit 'n onderneming ) verdien wat nie aan SIBW- of LBS-aftrekking onderhewig is nie , moet hy of sy voorlopige belasting op daardie inkomste betaal .	as 'n individu 'n belasbare inkomste soos rente huur of inkomste uit 'n onderneming verdien wat nie aan sibw- of lbs-aftrekking onderhewig is nie moet hy of sy voorlopige belasting op daardie inkomste betaal	O C O O O O O O O O C O O O O O O O O O O O O O C O O O O O O O C O	as 'n individu verdien 'n belasbare inkomste soos rente huur of inkomste uit 'n onderneming wat nie aan is sibw- of lbs-aftrekking onderhewig nie moet hy of sy betaal voorlopige belasting op daardie inkomste	O O O F O O O O O O O O O O O O O O F O O O O O C O O O F O O O O O
696	Voorlopige belastingbetalings word elke ses maande gemaak .	voorlopige belastingbetalings word elke ses maande gemaak	O O C O O O C	voorlopige belastingbetalings word elke ses maande gemaak	O O C O O O C
697	Die doel met voorlopige belasting is om belastingbetalers te help om hulle belastingverpligtinge op 'n deurlopende grondslag na te kom eerder as om een keer per jaar 'n groot bedrag te moet betaal by ontvangs van hulle aanslag .	die doel met voorlopige belasting is om belastingbetalers te help om hulle belastingverpligtinge op 'n deurlopende grondslag na te kom eerder as om een keer per jaar 'n groot bedrag te moet betaal by ontvangs van hulle aanslag	O O O O O C O O O C O O O O O O O O O C O O O O O O O O O O O C C O O O O O	die doel met voorlopige belasting om help belastingbetalers is te om hulle belastingverpligtinge op 'n deurlopende grondslag na te kom eerder as om moet een keer per jaar 'n groot bedrag te betaal by ontvangs van hulle aanslag	O O O O O O F O F O O O O O O O O O O C O O O F O O O O O O O O C O O O O O
698	Die voorlopige belasting wat betaal is , sal verreken word teen die finale inkomstebelasting ( gewone belasting ) wat die persoon vir daardie betrokke belastingjaar ( jaar van aanslag ) moet betaal .	die voorlopige belasting wat betaal is sal verreken word teen die finale inkomstebelasting gewone belasting wat die persoon vir daardie betrokke belastingjaar jaar van aanslag moet betaal	O O O C C C O O O O O O O C C O O O O O O O O O O C C	die voorlopige belasting wat betaal is word verreken teen die finale inkomstebelasting sal gewone belasting wat die persoon vir daardie betrokke belastingjaar jaar van aanslag betaal moet	O O O O C C F C O O O O F O O O O O O O O O O O O F F
699	Wanneer jy vir die betaling van voorlopige belasting aanspreeklik raak , moet jy binne 60 dae nadat jy aanspreeklik geraak het 'n geskrewe aansoek om registrasie by jou plaaslike takkantoor van die Suid-Afrikaanse Inkomstediens ( SAID ) indien .	wanneer jy vir die betaling van voorlopige belasting aanspreeklik raak moet jy binne 60 dae nadat jy aanspreeklik geraak het 'n geskrewe aansoek om registrasie by jou plaaslike takkantoor van die suid-afrikaanse inkomstediens said indien	O C O O O O O O O O O O O O O O O O O O O C O O O O O O O O C O O C C	wanneer jy vir die betaling van voorlopige belasting raak aanspreeklik moet jy binne 60 dae nadat jy geraak het aanspreeklik 'n geskrewe aansoek om registrasie by jou plaaslike takkantoor van die suid-afrikaanse inkomstediens said indien	O O O O O O O O F O C O O O O O O F F O O O O O O O O O O O O O O O C
700	As jy versuim om dit te doen , sal rente en boetes vir laat betalings , asook bybelasting vir die laat indiening van opgawes , gehef word .	as jy versuim om dit te doen sal rente en boetes vir laat betalings asook bybelasting vir die laat indiening van opgawes gehef word	O C O O O O O O O O O O O O O O C C O C O O O C	as jy versuim om doen dit te sal rente en boetes vir laat betalings asook bybelasting vir die laat indiening van opgawes gehef word	O O C O F O O C O O O O O O O O O O O O O O C C
701	Die betaaldatum vir die tweede voorlopige belastingperiode is nie later nie as op die laaste dag van die belastingjaar of op die goedgekeurde einddatum van die finansiële jaar .	die betaaldatum vir die tweede voorlopige belastingperiode is nie later nie as op die laaste dag van die belastingjaar of op die goedgekeurde einddatum van die finansiële jaar	O O O O O O O C O O O O O O O O O O O O O O O O O O O O	die betaaldatum vir die tweede voorlopige belastingperiode nie later nie as op die laaste dag van die belastingjaar of op die goedgekeurde einddatum is van die finansiële jaar	O O O O O O O O O O O O O O O O O O O O O O O F O O O O
702	As Februarie as finansiële einddatum swaarkry sal veroorsaak en jy toestemming van die SAID verkry het om jou finansiële state op 'n ander datum voor te lê , kan jy ook toestemming vra om opgawes vir voorlopige belasting in te dien op dié datum wat as einddatum van die finansiële jaar goedgekeur is .	as februarie as finansiële einddatum swaarkry sal veroorsaak en jy toestemming van die said verkry het om jou finansiële state op 'n ander datum voor te lê kan jy ook toestemming vra om opgawes vir voorlopige belasting in te dien op dié datum wat as einddatum van die finansiële jaar goedgekeur is	O C O O O C O O O O O C C O O O O O O C C O O O O O O O O O O C O O O O O O O C O O O O O O O O O O C C	as februarie as finansiële einddatum swaarkry sal veroorsaak en jy verkry toestemming van die said het om jou finansiële state op 'n ander datum voor te lê vra jy ook toestemming kan dien om opgawes vir voorlopige belasting in te op dié datum wat is as einddatum goedgekeur van die finansiële jaar	O O O O O O C C O O F O O O O C O O O O O O O O O O C F O O O F F O O O O O O O O O O O F O O F O O O O
703	Alle ander inkomste bly egter steeds deel van die belastingjaar wat op 28 / 29 Februarie eindig .	alle ander inkomste bly egter steeds deel van die belastingjaar wat op 28 29 februarie eindig	O O O C O O O O O O O O O O O C	alle ander inkomste bly egter steeds deel van die belastingjaar wat op 28 29 februarie eindig	O O O C O O O O O O O O O O O C
704	Maak betalings op die voorgeskrewe IRP6-opgawe se betalingsadvies .	maak betalings op die voorgeskrewe irp6-opgawe se betalingsadvies	C O O O O O O O	betalings maak op die voorgeskrewe irp6-opgawe se betalingsadvies	O F O O O O O O
