idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
558	"Tá ið nú Jesus sá hana gráta og Jödarnar , sum vóru komnir við henni , gráta , varð hann harmur í huga og gjördist ógvuliga sinnisrördur og segði : "" Hvar hava tit lagt hann ? """	tá ið nú jesus sá hana gráta og jödarnar sum vóru komnir við henni gráta varð hann harmur í huga og gjördist ógvuliga sinnisrördur og segði hvar hava tit lagt hann	O C O O O O O O O C O C O O C O C C O O O C O O O C O C O C O	tá ið nú jesus sá hana gráta gráta og vóru sum komnir við henni jödarnar hann varð harmur í huga gjördist og ógvuliga sinnisrördur og segði hvar tit lagt hann hava	O O O O C O C F O F O C O O O O F O O O F O O O O C O O F O F
559	"Teir siga við hann : "" Harri , kom og síggj ! """	teir siga við hann harri kom og síggj	O C O O O C O C	teir siga við hann harri kom og síggj	O C O O O C O C
560	Jesus feldi tár .	jesus feldi tár	O C O	jesus feldi tár	O C O
561	"Tá sögdu Jödarnir : "" Sí , hvussu hann elskaði hann ! """	tá sögdu jödarnir sí hvussu hann elskaði hann	O C O C O O C O	tá sögdu jödarnir sí elskaði hvussu hann hann	O C O C F O O O
562	"Men summir teirra sögdu : "" Kundi ikki hann , sum læt eyguni upp á hinum blinda , hava gjört tað , at eisini hesin ikki var deyður ? """	men summir teirra sögdu kundi ikki hann sum læt eyguni upp á hinum blinda hava gjört tað at eisini hesin ikki var deyður	O O O C C O O C O O O O O C O O C O O O O O C	men summir teirra ikki sögdu hann tað sum læt eyguni upp á hinum blinda at gjört hava eisini hesin var ikki kundi deyður	O O O O F O O O C O O O O O O C F O O F O F O
563	Jesus varð tá aftur harmur í sær sjálvum og kemur til grövina ; men hon var eitt helli , og steinur lá fyri tí .	jesus varð tá aftur harmur í sær sjálvum og kemur til grövina men hon var eitt helli og steinur lá fyri tí	O C O O O O O O O O C O O O C O O O O C O O	jesus tá aftur harmur varð í sær sjálvum og kemur til grövina men hon eitt helli var og steinur lá fyri tí	O O O O F O O O O C O O O O O O F O O C O O
564	"Jesus sigur : "" Takið steinin frá ! """	jesus sigur takið steinin frá	O C C O O	jesus sigur steinin frá takið	O C O O F
565	"Marta , systir hins deyða , sigur við hann : "" Harri , hann dampar longu ; tí at hann hevur ligið har fýra dagar . """	marta systir hins deyða sigur við hann harri hann dampar longu tí at hann hevur ligið har fýra dagar	O O O O C O O O O C O O O O C C O O O	marta systir hins deyða sigur við hann dampar harri hann longu tí at hann ligið hevur har fýra dagar	O O O O C O O F O O O O O O F F O O O
566	"Jesus sigur við hana : "" Segði eg tær ikki , at um tú trýrt , skalt tú síggja dýrd Guðs ? """	jesus sigur við hana segði eg tær ikki at um tú trýrt skalt tú síggja dýrd guðs	O C O O C O O O O C O C O O O O C	jesus sigur við hana segði eg tær ikki at trýrt um tú skalt tú síggja dýrd guðs	O C O O C O O O O F O O C O C O O
567	Teir tóku tá steinin frá .	teir tóku tá steinin frá	O C O O O	teir tóku tá steinin frá	O C O O O
568	"Men Jesus lyfti upp eygum sínum og segði : "" Faðir , eg takki tær fyri tað , at tú hevur hoyrt meg ."	men jesus lyfti upp eygum sínum og segði faðir eg takki tær fyri tað at tú hevur hoyrt meg	O O C O O O O C O O C O O O O O C C O	men jesus upp eygum sínum lyfti og segði faðir eg takki tær fyri tað at hevur tú hoyrt meg	O O O O O F O C O O C O O O O F O C O
569	"Eg visti fullvæl , at tú altíð hoyrir meg ; men vegna mannamúgvunnar , sum stendur her rundan um , segði eg tað , fyri at tey skulu trúgva , at tú hevur sent meg . """	eg visti fullvæl at tú altíð hoyrir meg men vegna mannamúgvunnar sum stendur her rundan um segði eg tað fyri at tey skulu trúgva at tú hevur sent meg	O C O O O O C O O O O C O O O C O O O O O O C C O O C C O	eg fullvæl visti at hoyrir tú altíð meg segði men vegna sum her rundan um stendur mannamúgvunnar eg tað fyri at trúgva skulu tey at tú sent hevur meg	O O F O F O O O F O O O O O O F O O O O O F C O O O F F O
570	"Og tá ið hann hetta hevði sagt , rópaði hann við harðari rödd : "" Lázarus , kom út higar ! """	og tá ið hann hetta hevði sagt rópaði hann við harðari rödd lázarus kom út higar	O O C O O O O O O O C C O C O O	og tá ið hann hetta hevði sagt rópaði hann við harðari rödd kom lázarus út higar	O O O O O C C C O O O O F O O O
571	Og út kom hin deyði , bundin á fótum og hondum við líkverju , og sveittadúkur var bundin fyri andlitið á honum .	og út kom hin deyði bundin á fótum og hondum við líkverju og sveittadúkur var bundin fyri andlitið á honum	O O C O O C O O O O O O O O C C O O O O	og út hin kom deyði bundin á fótum og hondum við líkverju og sveittadúkur bundin fyri andlitið á honum var	O O O F O C O O O O O O O O F O O O O F
572	"Jesus segði við teir : "" Loysið hann og latið hann fara ! """	jesus segði við teir loysið hann og latið hann fara	O C O O C O O C O C	jesus segði við teir loysið hann og latið fara hann	O C O O C O O C F O
573	Mangir av Jödunum , teir , sum komnir vóru til Mariu og hövdu sæð tað , sum hann gjördi , trúðu nú á hann .	mangir av jödunum teir sum komnir vóru til mariu og hövdu sæð tað sum hann gjördi trúðu nú á hann	O O O O C O O O O C C O O O C C O O O C	mangir av jödunum teir sum komnir vóru til mariu og hövdu tað sæð gjördi sum hann nú trúðu á hann	O O O O O C C O O O C O F F O O O F O O
574	Men nakrir av teimum fóru til Farisearanna og sögdu teimum , hvat Jesus hevði gjört .	men nakrir av teimum fóru til farisearanna og sögdu teimum hvat jesus hevði gjört	O O O O C O O O C O O O C C	men nakrir av teimum fóru til farisearanna sögdu og teimum hevði hvat jesus gjört	O O O O C O O F O O F O O C
575	"Hövuðsprestarnir og Fariseararnir savnaðu tá ráðið saman og sögdu : "" Hvat skulu vit gera , tí at hesin maðurin ger mong tekin ?"	hövuðsprestarnir og fariseararnir savnaðu tá ráðið saman og sögdu hvat skulu vit gera tí at hesin maðurin ger mong tekin	O O O C O O O O C O C O C O O O O C O O	hövuðsprestarnir og fariseararnir tá ráðið saman savnaðu og sögdu hvat vit skulu gera tí at ger hesin maðurin mong tekin	O O O O O O F O C O O F C O O F O O O O
576	"Lata vit hann halda fram á henda hátt , vilja allir trúgva á hann , og Rómverjar munnu koma og taka bæði land okkara og fólk . """	lata vit hann halda fram á henda hátt vilja allir trúgva á hann og rómverjar munnu koma og taka bæði land okkara og fólk	C O O C O O O O C O C O O O O C C O C O O O O O	lata vit hann halda fram á henda hátt vilja allir trúgva á hann koma og munnu rómverjar og bæði land okkara taka og fólk	C O O C O O O O C O C O O F O C O O O O O F O O
577	"Men ein av teimum , Kajfas , sum var hövuðsprestur tað árið , segði við teir : "" Tit vita als einki og heldur ikki hugsa tit um , at tað er gagnligari fyri tykkum , at ein maður doyr fyri fólkið , enn at öll tjóðin fer til grundar . """	men ein av teimum kajfas sum var hövuðsprestur tað árið segði við teir tit vita als einki og heldur ikki hugsa tit um at tað er gagnligari fyri tykkum at ein maður doyr fyri fólkið enn at öll tjóðin fer til grundar	O O O O O O C O O O C O O O C O O O O O C O O O O C O O O O O O C O O O O O O C O O	men ein av teimum segði kajfas sum hövuðsprestur tað árið við teir var tit als einki vita og heldur ikki hugsa tit um at tað er gagnligari fyri tykkum at ein maður doyr fyri fólkið enn at öll tjóðin til grundar fer	O O O O F O O O O O O O F O O O F O O O C O O O O C O O O O O O C O O O O O O O O F
578	Men hetta segði hann ikki av sær sjálvum ; men tá ið hann var hövuðsprestur tað árið , profeteraði hann , at Jesus skuldi doyggja fyri fólkið ; og ikki bert fyri fólkið , men eisini til tess at savna í ein flokk Guðs sundurspjaddu börn .	men hetta segði hann ikki av sær sjálvum men tá ið hann var hövuðsprestur tað árið profeteraði hann at jesus skuldi doyggja fyri fólkið og ikki bert fyri fólkið men eisini til tess at savna í ein flokk guðs sundurspjaddu börn	O O C O O O O O O O O O C O O O C O O O C C O O O O O O O O O O O O C O O O O C O	men hetta hann ikki av segði sær sjálvum men tá ið hann hövuðsprestur var tað árið profeteraði hann at jesus fyri fólkið skuldi og ikki bert fyri fólkið men eisini til tess doyggja at savna í ein flokk guðs sundurspjaddu börn	O O O O O F O O O O O O O F O O C O O O O O F O O O O O O O O O F O C O O O O C O
579	Eftir tann dag hildu teir tí ráð saman um at drepa hann .	eftir tann dag hildu teir tí ráð saman um at drepa hann	O O O C O O O O O O C O	eftir tann dag teir tí hildu ráð saman um at drepa hann	O O O O O F O O O O C O
580	Jesus gekk tí ikki longur opinlýst um kring millum Jödanna , men fór av stað haðan út á landsbygdina nær við oyðimörkina í eina bygd , sum kallast Efraim , og har varð hann verandi saman við lærusveinunum .	jesus gekk tí ikki longur opinlýst um kring millum jödanna men fór av stað haðan út á landsbygdina nær við oyðimörkina í eina bygd sum kallast efraim og har varð hann verandi saman við lærusveinunum	O C O O O O O O O O O C O O O O O O O O O O O O O C O O O C O C O O O	jesus gekk tí ikki longur opinlýst um kring millum jödanna men av stað haðan út á landsbygdina nær við oyðimörkina í eina bygd fór sum efraim kallast og har varð hann verandi saman við lærusveinunum	O C O O O O O O O O O O O O O O O O O O O O O F O O F O O C O C O O O
581	Men páskir hjá Jödum vóru í nánd , og mangir fóru av landsbygdini niðan til Jerúsalem fyri páskir til at reinsa seg .	men páskir hjá jödum vóru í nánd og mangir fóru av landsbygdini niðan til jerúsalem fyri páskir til at reinsa seg	O O O O C O O O O C O O O O O O O O O C O	men páskir hjá jödum í vóru nánd og mangir av landsbygdini niðan fóru til jerúsalem fyri páskir til at reinsa seg	O O O O O F O O O O O O F O O O O O O C O
582	"Teir leitaðu tá eftir Jesusi og sögdu sín á millum , har sum teir stóðu í halgidóminum : "" Hvat halda tit ?"	teir leitaðu tá eftir jesusi og sögdu sín á millum har sum teir stóðu í halgidóminum hvat halda tit	O C O O O O C O O O O O O C O O O C O	teir tá leitaðu eftir jesusi og sögdu sín á millum har sum teir í halgidóminum stóðu hvat halda tit	O O F O O O C O O O O O O O O F O C O
583	"Man hann ikki fara at koma til hátíðina ? """	man hann ikki fara at koma til hátíðina	C O O C O C O O	man hann ikki fara at koma til hátíðina	C O O C O C O O
584	Men hövuðsprestarnir og Fariseararnir hövdu givið boð , at um onkur visti , hvar hann var , skuldi hann siga frá , so at teir kundu taka hann .	men hövuðsprestarnir og fariseararnir hövdu givið boð at um onkur visti hvar hann var skuldi hann siga frá so at teir kundu taka hann	O O O O C C O O C O C O O O C O O C O O O C C O	men hövuðsprestarnir og fariseararnir hövdu boð givið at um visti var onkur hvar hann skuldi hann frá siga taka so kundu at teir hann	O O O O C O F O O F F O O O C O O F F O F O O O
585	Seks dagar fyri páskir kom Jesus til Betániu , har sum Lázarus var , sum Jesus hevði vakt upp frá deyðum .	seks dagar fyri páskir kom jesus til betániu har sum lázarus var sum jesus hevði vakt upp frá deyðum	O O O O C O O O O O O C O O C C O O O	seks dagar fyri páskir kom jesus til betániu har sum lázarus var sum vakt jesus hevði upp frá deyðum	O O O O C O O O O O O C O F O F O O O
586	Tey gjördu nú har eina kvöldmáltíð fyri honum , og Marta gekk fyri borðum , og Lázarus var ein teirra , sum sótu til borðs við honum .	tey gjördu nú har eina kvöldmáltíð fyri honum og marta gekk fyri borðum og lázarus var ein teirra sum sótu til borðs við honum	O C O O O O O O O O C O O O O C O O O C O O O O	tey gjördu nú har eina kvöldmáltíð fyri honum og marta gekk fyri borðum og lázarus var ein teirra sum til borðs sótu við honum	O C O O O O O O O O C O O O O C O O O O O F O O
587	Tá tók Maria eitt pund av óblandaðum , sera dýrum nardussmyrsli og salvaði föturnar á Jesusi og turkaði fötur hansara við hári sínum .	tá tók maria eitt pund av óblandaðum sera dýrum nardussmyrsli og salvaði föturnar á jesusi og turkaði fötur hansara við hári sínum	O C O O O O O O O O O C O O O O C O O O O O	tá maria eitt pund av óblandaðum sera dýrum nardussmyrsli tók salvaði og föturnar á jesusi og turkaði fötur hansara við hári sínum	O O O O O O O O O F F O O O O O C O O O O O
588	Og húsið varð fult av anganum av smyrslinum .	og húsið varð fult av anganum av smyrslinum	O O C O O O O O	og húsið fult av anganum varð av smyrslinum	O O O O O F O O
589	"Sigur tá Judas Iskarjot , ein av lærusveinum hansara , sum seinni skuldi svíkja hann : "" Hví var hetta smyrslið ikki selt fyri trý hundrað denarar og givið fátækum ? """	sigur tá judas iskarjot ein av lærusveinum hansara sum seinni skuldi svíkja hann hví var hetta smyrslið ikki selt fyri trý hundrað denarar og givið fátækum	C O O O O O O O O O C C O O C O O O C O O O O O C O	sigur tá judas iskarjot ein av lærusveinum hansara sum seinni skuldi svíkja hann hví hetta smyrslið ikki fyri trý hundrað denarar var selt og fátækum givið	C O O O O O O O O O C C O O O O O O O O O F F O O F
590	Men hetta segði hann ikki , tí at hann hevði umsorgan fyri teimum fátæku , men tí at hann var tjóvur ; og við tað at hann hevði pungin , tók hann tað , sum varð lagt í hann .	men hetta segði hann ikki tí at hann hevði umsorgan fyri teimum fátæku men tí at hann var tjóvur og við tað at hann hevði pungin tók hann tað sum varð lagt í hann	O O C O O O O O C O O O O O O O O C O O O O O O C O C O O O C C O O	men hetta segði hann ikki tí at hann hevði umsorgan fyri teimum fátæku men tí at hann var tjóvur tók og við tað at hevði hann pungin hann tað sum lagt í hann varð	O O C O O O O O C O O O O O O O O C O F O O O O C O O O O O F O O F
591	"Tá segði Jesus : "" Lat hana fáa frið !"	tá segði jesus lat hana fáa frið	O C O C O C O	tá segði jesus lat fáa hana frið	O C O C F O O
592	"Hon hevur goymt hetta til jarðarferðardag mín ; tí at fátæk hava tit altíð hjá tykkum ; men meg hava tit ikki altíð . """	hon hevur goymt hetta til jarðarferðardag mín tí at fátæk hava tit altíð hjá tykkum men meg hava tit ikki altíð	O C C O O O O O O O C O O O O O O C O O O	hon hevur hetta til jarðarferðardag mín tí at fátæk tit altíð hjá goymt tykkum men hava meg tit hava ikki altíð	O C O O O O O O O O O O F O O F O O F O O
593	Nú fekk ein stórur skari av Jödunum at vita , at hann var har , og tey komu , ikki bert fyri Jesu skuld , men eisini fyri at síggja Lázarus , sum hann hevði vakt upp frá deyðum .	nú fekk ein stórur skari av jödunum at vita at hann var har og tey komu ikki bert fyri jesu skuld men eisini fyri at síggja lázarus sum hann hevði vakt upp frá deyðum	O C O O O O O O C O O C O O O C O O O O O O O O O C O O O C C O O O	nú fekk ein stórur skari av jödunum at at hann har var vita og komu tey ikki bert fyri jesu skuld men eisini fyri at síggja lázarus sum hevði hann upp frá vakt deyðum	O C O O O O O O O O O C F O F O O O O O O O O O O C O O F O O O F O
594	Men hövuðsprestarnir lögdu upp ráð um at drepa Lázarus við , tí at fyri hansara skuld mangir av Jödunum fóru og trúðu á Jesus .	men hövuðsprestarnir lögdu upp ráð um at drepa lázarus við tí at fyri hansara skuld mangir av jödunum fóru og trúðu á jesus	O O C O O O O O C O O O O O O O O O C O C O O	men hövuðsprestarnir lögdu upp ráð um at drepa lázarus við tí at fyri hansara skuld mangir av jödunum fóru og á jesus trúðu	O O C O O O O C O O O O O O O O O O C O O O F
595	"Dagin eftir , tá ið hin stóri skarin , sum komin var til hátíðina , hoyrdi , at Jesus kom til Jerúsalem , tóku tey pálmagreinar og fóru út at möta honum , og tey rópaðu : "" Hosianna , vælsignaður veri tann , sum kemur í navni Harrans , Ísraels kongur . """	dagin eftir tá ið hin stóri skarin sum komin var til hátíðina hoyrdi at jesus kom til jerúsalem tóku tey pálmagreinar og fóru út at möta honum og tey rópaðu hosianna vælsignaður veri tann sum kemur í navni harrans ísraels kongur	O O O C O O O O O O C O C C O O O O C O O O C O O C O O O C O C C O O C O O O O O	dagin eftir tá ið hin stóri skarin sum komin var til hátíðina hoyrdi at jesus kom til jerúsalem tóku tey pálmagreinar og út fóru at möta honum og tey rópaðu veri hosianna vælsignaður tann sum kemur í navni harrans ísraels kongur	O O O O O O O O C C O O C O O C O O C O O O O F O C O O O C F O F O O C O O O O O
596	"Men Jesus fann ein ungan asna og setti seg á hann , soleiðis sum skrivað er : "" Óttast ikki , Sions dóttir , sí , kongur tín kemur , á asnafyli hann situr ! """	men jesus fann ein ungan asna og setti seg á hann soleiðis sum skrivað er óttast ikki sions dóttir sí kongur tín kemur á asnafyli hann situr	O O C O O O O C O O O O O C C C O O O C O O C O O O C	men fann jesus ein ungan asna og seg á hann soleiðis setti er skrivað sum ikki sions dóttir óttast sí kemur kongur tín á asnafyli hann situr	O F O O O O O O O O O F F C O O O O F C F O O O O O C
597	Hetta skildu lærusveinar hansara ikki í fyrstuni ; men tá ið Jesus var vorðin dýrmettur , tá mintust teir til , at hetta var skrivað um hann og at teir hövdu gjört hetta fyri honum .	hetta skildu lærusveinar hansara ikki í fyrstuni men tá ið jesus var vorðin dýrmettur tá mintust teir til at hetta var skrivað um hann og at teir hövdu gjört hetta fyri honum	O C O O O O O O O O C O O O C C C O O O C C O O O O O C C O O O	hetta skildu lærusveinar hansara ikki í fyrstuni men tá var ið jesus vorðin dýrmettur mintust tá teir til at hetta skrivað var um hann og at teir hövdu hetta fyri honum gjört	O C O O O O O O O F O O C C F O O O O O F F O O O O O C O O O F
598	Skarin , sum var við honum , vitnaði nú , at hann hevði kallað Lázarus út úr grövini og vakt hann upp frá deyðum .	skarin sum var við honum vitnaði nú at hann hevði kallað lázarus út úr grövini og vakt hann upp frá deyðum	O O C O O C O O O C C O O O O O O O O O C	skarin sum vitnaði við honum nú var at hevði hann lázarus kallað út úr grövini og vakt hann upp frá deyðum	O O F O O O F O F O O F O O O O C O O O O
599	Tess vegna fór eisini skarin út í móti honum , tí at tey hövdu hoyrt , at hann hevði gjört hetta tekin .	tess vegna fór eisini skarin út í móti honum tí at tey hövdu hoyrt at hann hevði gjört hetta tekin	O O C O O O O O O O O O C C O O C C O O	tess vegna fór eisini skarin út í móti honum tí hoyrt at tey hövdu at hann hevði gjört hetta tekin	O O C O O O O O O O F O O F O O C C O O
600	"Sí , allur heimurin eltir hann ! """	sí allur heimurin eltir hann	C O O C O	sí allur heimurin eltir hann	C O O C O
601	Men millum teirra , sum fóru niðan at halda bön um hátíðina , vóru nakrir Grikkar .	men millum teirra sum fóru niðan at halda bön um hátíðina vóru nakrir grikkar	O O O C O O O C O O C O O O	men millum teirra fóru sum niðan at halda bön um hátíðina nakrir grikkar vóru	O O O F O O O C O O O O O F
602	"Teir komu nú til Filippusar , hann sum var úr Betsajdu í Galileu , og bóðu hann og sögdu : "" Harri , vit vilja fegin fáa at síggja Jesus . """	teir komu nú til filippusar hann sum var úr betsajdu í galileu og bóðu hann og sögdu harri vit vilja fegin fáa at síggja jesus	O C O O O O O C O O O O O C O O C O O C O C O C O	teir var nú til komu filippusar hann sum úr betsajdu í galileu og bóðu hann sögdu og harri vit vilja fegin fáa síggja at jesus	O F O O F O O O O O O O O C O F O O O C O C F O O
603	Filippus kemur og sigur tað við Andrias .	filippus kemur og sigur tað við andrias	O C O C O O O	filippus kemur og tað við sigur andrias	O C O O O F O
604	Andrias og Filippus koma og siga tað við Jesus .	andrias og filippus koma og siga tað við jesus	O O O C O C O O O	andrias koma og filippus og siga tað við jesus	O F O O O C O O O
605	"Men Jesus svarar teimum og sigur : "" Tímin er komin , tá ið menniskjusonurin skal verða dýrmettur ."	men jesus svarar teimum og sigur tímin er komin tá ið menniskjusonurin skal verða dýrmettur	O O C O O C O C C O O O C C C	men jesus svarar teimum og sigur er tímin komin skal tá ið menniskjusonurin dýrmettur verða	O O C O O C F O C F O O O F F
606	Sanniliga , sanniliga sigi eg tykkum : Fellur ikki hveitikornið í jörðina og doyr , tá er og verður tað einsamalt ; men doyr tað , tá ber tað miklan ávökst .	sanniliga sanniliga sigi eg tykkum fellur ikki hveitikornið í jörðina og doyr tá er og verður tað einsamalt men doyr tað tá ber tað miklan ávökst	O O C O O O C O C O O C O O O O O C O O C O O O C O	sanniliga sanniliga sigi eg tykkum ikki hveitikornið í jörðina fellur og doyr tá er og verður tað einsamalt men doyr tað tá ber tað miklan ávökst	O O C O O O O O O F O C O C O C O O O C O O C O O O
607	Tann , sum elskar lív sítt , missir tað ; og tann , sum hatar lív sítt í hesum heimi , skal varðveita tað til ævigt lív .	tann sum elskar lív sítt missir tað og tann sum hatar lív sítt í hesum heimi skal varðveita tað til ævigt lív	O C O O C O O O O C C O O O O O C O O O O O	tann elskar sum lív sítt tað missir varðveita og hatar sum lív sítt í hesum heimi tann tað til ævigt lív skal	O F O O O O F F O F O O O O O O O O O O O F
608	Tænir nakar mær , fylgi hann mær eftir , og har sum eg eri , har skal eisini tænari mín vera .	tænir nakar mær fylgi hann mær eftir og har sum eg eri har skal eisini tænari mín vera	C O O C O O O O O O O C O C O O O C	tænir nakar mær hann mær eftir og har sum eg har eisini tænari mín eri fylgi vera skal	C O O O O O O O O O O O O O F F F F
609	Tænir nakar mær , skal faðirin æra hann .	tænir nakar mær skal faðirin æra hann	C O O C O C O	tænir nakar mær skal faðirin æra hann	C O O C O C O
610	Nú er sál mín full av angist , og hvat skal eg siga ?	nú er sál mín full av angist og hvat skal eg siga	O C O O O O O O O C O C	nú er sál mín full av angist siga og hvat skal eg	O C O O O O O F O O F O
611	Faðir , bjarga mær frá hesum tíma !	faðir bjarga mær frá hesum tíma	O C O O O O	faðir bjarga mær frá hesum tíma	O C O O O O
612	Nei , til tess eri eg komin at hesum tíma .	nei til tess eri eg komin at hesum tíma	O O O C O C O O O	nei til tess eri eg komin at hesum tíma	O O O C O C O O O
613	"Faðir , ger dýrmett navn títt ! """	faðir ger dýrmett navn títt	O C C O O	faðir ger dýrmett navn títt	O C C O O
614	Tá kom rödd av himni :	tá kom rödd av himni	O C O O O	tá rödd av himni kom	O O O O F
615	""" Bæði havi eg gjört tað dýrmett og skal aftur gera tað dýrmett ! """	bæði havi eg gjört tað dýrmett og skal aftur gera tað dýrmett	O C O C O C O C O C O C	bæði eg gjört havi tað dýrmett og aftur gera skal tað dýrmett	O O F F O C O O F F O C
616	Men skarin , sum stóð har og hoyrdi hetta , segði , at toran hevði gingið .	men skarin sum stóð har og hoyrdi hetta segði at toran hevði gingið	O O C O C O O C O O O C C	men skarin sum stóð har hoyrdi og hetta segði at gingið hevði toran	O O O C O F O O C O F C O
617	"Aðrir sögdu : "" Ein eingil talaði til hansara . """	aðrir sögdu ein eingil talaði til hansara	O C O O C O O	aðrir sögdu ein eingil talaði til hansara	O C O O C O O
618	"Jesus svaraði og segði : "" Ikki mín vegna , men heldur tykkara vegna kom henda röddin ."	jesus svaraði og segði ikki mín vegna men heldur tykkara vegna kom henda röddin	O C O C O O O O O O O C O O	jesus svaraði og segði ikki mín vegna men heldur tykkara kom vegna henda röddin	O C O C O O O O O O F O O O
619	Nú gongur dómur yvir henda heimin , nú skal hövdingin í hesum heimi verða kastaður út .	nú gongur dómur yvir henda heimin nú skal hövdingin í hesum heimi verða kastaður út	O C O O O O O C O O O O C C O	nú dómur yvir henda heimin gongur verða skal nú hövdingin í hesum heimi út kastaður	O O O O O F F C O O O O O O F
620	"Og tá ið eg verði lyftur upp frá jörðini , skal eg draga allar til mín . """	og tá ið eg verði lyftur upp frá jörðini skal eg draga allar til mín	O O C O C O O O O O C C O O O	og tá ið eg lyftur verði upp frá jörðini eg draga allar til skal mín	O O O O F F O O O O F O O F O
621	Men hetta segði hann fyri at merkja , hvönn deyða hann skuldi doyggja .	men hetta segði hann fyri at merkja hvönn deyða hann skuldi doyggja	O O C O O O C O O O C C	men hetta segði hann fyri at merkja hvönn deyða hann skuldi doyggja	O O C O O O C O O O C C
622	"Mannaskarin svaraði honum tá : "" Vit hava hoyrt av lógini , at Kristus skal verða verandi allar ævir , og hvussu kanst tú tá siga , at menniskjusonurin eigur at verða upphevjaður ?"	mannaskarin svaraði honum tá vit hava hoyrt av lógini at kristus skal verða verandi allar ævir og hvussu kanst tú tá siga at menniskjusonurin eigur at verða upphevjaður	O C O O O C C O O O O C C C O O O O C O O C O O C O C C	mannaskarin svaraði honum tá skal vit hoyrt av lógini at kristus verða allar ævir verandi hava og hvussu siga tú tá kanst at menniskjusonurin eigur at verða upphevjaður	O C O O F O C O O O O F O O F F O O F O O F O O C O C C
623	"Hvör er hesin menniskjusonurin ? """	hvör er hesin menniskjusonurin	O C O O	hvör er hesin menniskjusonurin	O C O O
624	"Tá segði Jesus við teir : "" Enn eina stutta stund er ljósið tykkara millum ."	tá segði jesus við teir enn eina stutta stund er ljósið tykkara millum	O C O O O O O O O C O O O	tá jesus við teir enn eina er stutta stund segði ljósið tykkara millum	O O O O O O F O O F O O O
625	Gangið , meðan tit hava ljósið , at ikki myrkrið skal koma á tykkum ; og tann , sum gongur í myrkrinum , veit ikki , hvar hann fer .	gangið meðan tit hava ljósið at ikki myrkrið skal koma á tykkum og tann sum gongur í myrkrinum veit ikki hvar hann fer	C O O C O O O O C C O O O O C O O C O O O O C	gangið hava meðan tit ljósið at ikki koma skal myrkrið á tykkum og tann sum gongur í myrkrinum veit ikki hvar hann fer	C F O O O O O F C O O O O O O C O O C O O O C
626	"Meðan tit hava ljósið , tá trúgvið á ljósið , til tess at tit mega verða börn ljósins ! """	meðan tit hava ljósið tá trúgvið á ljósið til tess at tit mega verða börn ljósins	O O C O O C O O O O O O C C O O	meðan tit trúgvið ljósið tá á ljósið verða til tess at tit mega börn hava ljósins	O O F O O O O F O O O O C O F O
627	Hetta talaði Jesus og hann fór av stað og fjaldi seg fyri teimum .	hetta talaði jesus og hann fór av stað og fjaldi seg fyri teimum	O C O O O C O O O C O O O	hetta talaði jesus og hann fór av stað og seg fyri teimum fjaldi	O C O O O C O O O O O O F
628	Men tó at hann hevði gjört so mong tekin fyri eygum teirra , trúðu tey tó ikki á hann , til tess at orðið hjá Jesaja profeti skuldi ganga út , sum hann hevur sagt :	men tó at hann hevði gjört so mong tekin fyri eygum teirra trúðu tey tó ikki á hann til tess at orðið hjá jesaja profeti skuldi ganga út sum hann hevur sagt	O C O O O O O O O O O O C C O O O O O O O O O O O C C O O O C C	men tó at hann hevði gjört so mong tekin fyri eygum teirra tey tó ikki á hann til tess trúðu ganga at orðið hjá jesaja skuldi profeti út sum hann hevur sagt	O O O O C C O O O O O O O O O O O O O F F O O O O C O O O O C C
629	""" Harri , hvör trúði tí , sum hann hoyrdi av okkum ?"	harri hvör trúði tí sum hann hoyrdi av okkum	O O C O O O C O O	harri hvör trúði tí sum hann hoyrdi av okkum	O O C O O O C O O
630	"Og hvörjum varð armur Harrans opinberur ? """	og hvörjum varð armur harrans opinberur	O O C O O O	og hvörjum armur harrans varð opinberur	O O O O F O
631	"Tess vegna kundu tey ikki trúgva , tí at Jesaja hevur á öðrum staði sagt : "" Hann hevur blindað eygu teirra og hert hjörtu teirra , til tess at teir ikki síggja við eygunum og ikki skilja við hjartanum og venda við , so eg kann gröða teir . """	tess vegna kundu tey ikki trúgva tí at jesaja hevur á öðrum staði sagt hann hevur blindað eygu teirra og hert hjörtu teirra til tess at teir ikki síggja við eygunum og ikki skilja við hjartanum og venda við so eg kann gröða teir	O O C O O C O O O C O O O C O C C O O O C O O O O O O O C O O O O C O O O C O O O C C O	tess trúgva vegna tey ikki kundu tí at hevur jesaja á öðrum staði sagt blindað hann eygu teirra hevur og hjörtu teirra til tess hert síggja at teir ikki við eygunum og ikki skilja við hjartanum venda og við so eg kann gröða teir	O F O O O F O O F O O O O C F O O O F O O O O O F F O O O O O O O C O O F O O O O C C O
632	Hetta segði Jesaja , tá ið hann sá dýrd hansara og talaði um hann .	hetta segði jesaja tá ið hann sá dýrd hansara og talaði um hann	O C O O O O C O O O C O O	hetta segði jesaja tá ið hann sá dýrd hansara og talaði um hann	O C O O O O C O O O C O O
