idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
1834	- Visst kan människor anpassa sig , men det är sannolikt värt att göra en ordentlig undersökning vad denna anpassning kostar och försöka att ge de människor som är morgontrötta en senare tjänst .	visst kan människor anpassa sig men det är sannolikt värt att göra en ordentlig undersökning vad denna anpassning kostar och försöka att ge de människor som är morgontrötta en senare tjänst	O C O C O O O C O O O C O O O O O O C O C O C O O O C O O O O	visst kan människor anpassa sig är men det sannolikt värt att göra en ordentlig undersökning vad denna anpassning kostar försöka och att ge de människor som är morgontrötta en senare tjänst	O C O C O F O O O O O C O O O O O O C F O O C O O O C O O O O
1835	Att få höjd prestation , större alerthet , mindre irritation bör ligga i både företagens och de anställdas intresse , säger lektor Öqvist , som uppskattar gruppen extrema kvällsmänniskor till mellan 5-10 procent .	att få höjd prestation större alerthet mindre irritation bör ligga i både företagens och de anställdas intresse säger lektor öqvist som uppskattar gruppen extrema kvällsmänniskor till mellan 5-10 procent	O C O O O O O O C C O O O O O O O C O O O C O O O O O O O	att höjd prestation större alerthet mindre irritation få ligga bör i både företagens och de anställdas intresse säger lektor öqvist som uppskattar gruppen extrema kvällsmänniskor till mellan 5-10 procent	O O O O O O O F F F O O O O O O O C O O O C O O O O O O O
1836	Får vi alltså be arbetsgivarna om hänsyn till individernas egen dygnsrytm .	får vi alltså be arbetsgivarna om hänsyn till individernas egen dygnsrytm	C O O C O O O O O O O	vi alltså arbetsgivarna om hänsyn be till individernas egen dygnsrytm får	O O O O O F O O O O F
1837	Oscar Öqvist , extra universitetslektor i Göteborg , har gjort en undersökning om dagsrytmen hos tre olika grupper människor .	oscar öqvist extra universitetslektor i göteborg har gjort en undersökning om dagsrytmen hos tre olika grupper människor	O O O O O O C C O O O O O O O O O	oscar öqvist extra universitetslektor i göteborg en undersökning om dagsrytmen hos gjort har tre olika grupper människor	O O O O O O O O O O O F F O O O O
1838	Sjukfrånvaron i arbetslivet ökade med omkring 60 procent från 1962 till 1969 .	sjukfrånvaron i arbetslivet ökade med omkring 60 procent från 1962 till 1969	O O O C O O O O O O O O	sjukfrånvaron i arbetslivet med omkring 60 procent från 1962 ökade till 1969	O O O O O O O O O F O O
1839	Både inom Landsorganisationen och Arbetsgivarföreningen är man oroad över läget och planerar , var på sitt håll , att utreda frågan närmare .	både inom landsorganisationen och arbetsgivarföreningen är man oroad över läget och planerar var på sitt håll att utreda frågan närmare	O O O O O C O O O O O C O O O O O C O O	både inom landsorganisationen och arbetsgivarföreningen är man oroad över läget och var på sitt håll planerar att utreda frågan närmare	O O O O O C O O O O O O O O O F O C O O
1840	Att det är ett brännbart ämne visade de ilskna reaktionerna på fackligt håll när landshövding Thure Andersson i Karlskrona nyligen , på tal om växande frånvaro från arbetet , nämnde något om behovet av ' självdisciplin ' .	att det är ett brännbart ämne visade de ilskna reaktionerna på fackligt håll när landshövding thure andersson i karlskrona nyligen på tal om växande frånvaro från arbetet nämnde något om behovet av självdisciplin	O O C O O O C O O O O O O O O O O O O O O O O O O O O C O O O O O	att det är ett brännbart ämne visade de ilskna reaktionerna på fackligt håll nämnde när landshövding thure andersson i karlskrona nyligen på tal om växande frånvaro från arbetet något om behovet av självdisciplin	O O C O O O C O O O O O O F O O O O O O O O O O O O O O O O O O O
1841	Från industrin duggar rapporter om frånvarobekymmer .	från industrin duggar rapporter om frånvarobekymmer	O O C O O O	från industrin duggar rapporter om frånvarobekymmer	O O C O O O
1842	Varvsindustriföreningen vittnar om en katastrofal stegring .	varvsindustriföreningen vittnar om en katastrofal stegring	O C O O O O	varvsindustriföreningen vittnar om en katastrofal stegring	O C O O O O
1843	Frånvaron vid varven låg tidigare vid 6-8 procent men har nu stigit till 15-30 procent och för vissa grupper av anställda tidvis ännu högre .	frånvaron vid varven låg tidigare vid 6-8 procent men har nu stigit till 15-30 procent och för vissa grupper av anställda tidvis ännu högre	O O O C O O O O O C O C O O O O O O O O O O O O	frånvaron vid varven låg tidigare vid 6-8 procent men stigit nu till 15-30 procent och för vissa grupper har av anställda tidvis ännu högre	O O O C O O O O O F O O O O O O O O F O O O O O
1844	Vid SAF-dagen i Linköping 20 okt uppgav chefen för Gunnebo Bruk Sten Sjöholm att frånvaron vid järnbruket fördubblats på några år .	vid saf-dagen i linköping 20 okt uppgav chefen för gunnebo bruk sten sjöholm att frånvaron vid järnbruket fördubblats på några år	O O O O O O C O O O O O O O O O O C O O O	vid saf-dagen i linköping 20 okt chefen för gunnebo bruk uppgav sten sjöholm att frånvaron fördubblats vid järnbruket på några år	O O O O O O O O O O F O O O O F O O O O O
1845	' Vi håller på att spåra ur fullständigt . '	vi håller på att spåra ur fullständigt	O C O O C O O	vi på håller att spåra ur fullständigt	O O F O C O O
1846	SAF-chefen Curt Steffan Giesecke har föreslagit ett bonussystem i sjukförsäkringen , en premiering av dem som har den minsta frånvaron , för att vända utvecklingen .	saf-chefen curt steffan giesecke har föreslagit ett bonussystem i sjukförsäkringen en premiering av dem som har den minsta frånvaron för att vända utvecklingen	O O O O C C O O O O O O O O O C O O O O O C O	saf-chefen curt steffan giesecke har ett bonussystem i sjukförsäkringen en premiering av dem föreslagit som har den minsta frånvaron för att utvecklingen vända	O O O O C O O O O O O O O F O C O O O O O O F
1847	Företagsnämnden vid C E Johansson i Eskilstuna - Mått-Johanssons - har i en deklaration brännmärkt den ökade ' okynnessjukskrivningen ' .	företagsnämnden vid c e johansson i eskilstuna mått-johanssons har i en deklaration brännmärkt den ökade okynnessjukskrivningen	O O O O O O O O C O O O C O O O	företagsnämnden vid c e johansson i eskilstuna mått-johanssons brännmärkt har i en deklaration den ökade okynnessjukskrivningen	O O O O O O O O F F O O O O O O
1848	Missbruk av sjukskrivningsmöjligheten är i högsta grad osolidariskt , anser man .	missbruk av sjukskrivningsmöjligheten är i högsta grad osolidariskt anser man	O O O C O O O O C O	missbruk av sjukskrivningsmöjligheten är i högsta grad osolidariskt anser man	O O O C O O O O C O
1849	Ökad frånvaro kan jämföras med en extra arbetstidsförkortning .	ökad frånvaro kan jämföras med en extra arbetstidsförkortning	O O C C O O O O	ökad frånvaro jämföras kan med en extra arbetstidsförkortning	O O F F O O O O
1850	Om exempelvis industriarbetarnas frånvaro stigit från åtta till tio procent av arbetstiden så är det liktydigt med en arbetstidsförkortning på 50 minuter i veckan .	om exempelvis industriarbetarnas frånvaro stigit från åtta till tio procent av arbetstiden så är det liktydigt med en arbetstidsförkortning på 50 minuter i veckan	O O O O C O O O O O O O O C O O O O O O O O O O	om exempelvis industriarbetarnas frånvaro stigit från åtta till tio procent av arbetstiden så är det liktydigt med en arbetstidsförkortning på 50 minuter i veckan	O O O O C O O O O O O O O C O O O O O O O O O O
1851	En minskning av den totala sjukfrånvaron med en procent av arbetstiden motsvarar ett tillskott av 35000 människor i produktionen .	en minskning av den totala sjukfrånvaron med en procent av arbetstiden motsvarar ett tillskott av 35000 människor i produktionen	O O O O O O O O O O O C O O O O O O O	en minskning av den totala sjukfrånvaron med en procent av arbetstiden ett tillskott av 35000 människor i produktionen motsvarar	O O O O O O O O O O O O O O O O O O F
1852	Det är svårt att säga vad som verkligen händer i frånvarofrågan .	det är svårt att säga vad som verkligen händer i frånvarofrågan	O C O O C O O O C O O	det är svårt att säga vad händer som verkligen i frånvarofrågan	O C O O C O F O O O O
1853	Varje företag registrerar frånvaro efter sitt eget system , och vid tolkning av det material som finns möter man en statistisk fallgrop vid varje steg .	varje företag registrerar frånvaro efter sitt eget system och vid tolkning av det material som finns möter man en statistisk fallgrop vid varje steg	O O C O O O O O O O O O O O C O O O O O O O O C	varje företag registrerar frånvaro efter sitt eget system och vid tolkning möter av det som finns material man en statistisk fallgrop vid varje steg	O O C O O O O O O O O F O O O C O O O O O O O O
1854	Arbetskraftsundersökningarna en gång i kvartalet - från 1970 en gång i månaden - visar en långsiktig ökning av antalet sjukfrånvarande .	arbetskraftsundersökningarna en gång i kvartalet från 1970 en gång i månaden visar en långsiktig ökning av antalet sjukfrånvarande	O O O O O O O O O O O C O O O O O O	arbetskraftsundersökningarna en gång i kvartalet från 1970 en gång i månaden en långsiktig ökning av antalet sjukfrånvarande visar	O O O O O O O O O O O O O O O O O F
1855	Årsmedeltalet har stigit från 110000 vid de fyra mätningarna 1962 till 170000 vid motsvarande tidpunkt 1969 .	årsmedeltalet har stigit från 110000 vid de fyra mätningarna 1962 till 170000 vid motsvarande tidpunkt 1969	O C C O O O O O O O O O O O O O	årsmedeltalet stigit från 110000 vid de fyra mätningarna 1962 till 170000 vid motsvarande tidpunkt 1969 har	O F O O O O O O O O O O O O O F
1856	Hittills under 1970 är siffrorna bättre än de två föregående åren .	hittills under 1970 är siffrorna bättre än de två föregående åren	O O O C O O O O O O O	hittills under 1970 är siffrorna bättre än de två föregående åren	O O O C O O O O O O O
1857	Månadsstatistiken över sysselsättning och löner för arbetare inom industrin redovisar bl a frånvaro ' av personliga skäl ' .	månadsstatistiken över sysselsättning och löner för arbetare inom industrin redovisar bl a frånvaro av personliga skäl	O O O O O O O O O C O O O O O	månadsstatistiken över sysselsättning och löner för arbetare inom industrin redovisar bl a frånvaro av personliga skäl	O O O O O O O O O C O O O O O
1858	Studerar man siffrorna för februari , april , september och november finner man en kontinuerlig ökning i årsmedeltal på sammanlagt ca 18 procent 1965-1969 .	studerar man siffrorna för februari april september och november finner man en kontinuerlig ökning i årsmedeltal på sammanlagt ca 18 procent 1965-1969	C O O O O O O O O C O O O O O O O O O O O O	man siffrorna för februari april september studerar och november finner man en kontinuerlig ökning i årsmedeltal på sammanlagt ca 18 procent 1965-1969	O O O O O O F O O C O O O O O O O O O O O O
1859	Normalt är numera drygt var tionde industriarbetare borta från arbetet .	normalt är numera drygt var tionde industriarbetare borta från arbetet	O C O O O O O O O O	normalt numera drygt var tionde industriarbetare borta från arbetet är	O O O O O O O O O F
1860	Ett annat mått är antalet sjukpenningdagar per försäkrad , det s k sjuktalet .	ett annat mått är antalet sjukpenningdagar per försäkrad det s k sjuktalet	O O O C O O O O O O O	ett annat mått är antalet sjukpenningdagar per försäkrad det s k sjuktalet	O O O C O O O O O O O
1861	Slopandet av två karensdagar 1 jan 1967 höjde automatiskt sjuktalet utan att det var frågan om ökad sjukfrånvaro .	slopandet av två karensdagar 1 jan 1967 höjde automatiskt sjuktalet utan att det var frågan om ökad sjukfrånvaro	O O O O O O O C O O O O O C O O O O	slopandet av två karensdagar höjde 1 jan 1967 automatiskt sjuktalet utan att det var frågan om ökad sjukfrånvaro	O O O O F O O O O O O O O C O O O O
1862	Sedan 1966 har sjuktalet gått upp med 26 procent , vilket är i underkant av vad man väntade i förväg .	sedan 1966 har sjuktalet gått upp med 26 procent vilket är i underkant av vad man väntade i förväg	O O C O C O O O O O C O O O O O C O O	sedan 1966 har sjuktalet upp gått är med 26 procent vilket i underkant av vad man väntade i förväg	O O C O O F F O O O O O O O O O C O O
1863	Första halvåret 1970 visar ett par procent bättre siffror än fjolåret .	första halvåret 1970 visar ett par procent bättre siffror än fjolåret	O O O C O O O O O O O	första halvåret 1970 visar ett par procent bättre siffror än fjolåret	O O O C O O O O O O O
1864	Men totalsiffrorna döljer olikheter och svängningar i sjukfrånvaron mellan olika grupper , företag och regioner .	men totalsiffrorna döljer olikheter och svängningar i sjukfrånvaron mellan olika grupper företag och regioner	O O C O O O O O O O O O O O	men döljer totalsiffrorna olikheter och svängningar i sjukfrånvaron mellan olika grupper företag och regioner	O F O O O O O O O O O O O O
1865	Ett tjänstemannaföretag som Svenska Handelsbanken med 6000 anställda ( 60 procent kvinnor ) har extremt gynnsamma siffror för antalet frånvarodagar per anställd 1969 :	ett tjänstemannaföretag som svenska handelsbanken med 6000 anställda 60 procent kvinnor har extremt gynnsamma siffror för antalet frånvarodagar per anställd 1969	O O O O O O O O O O O C O O O O O O O O O	ett tjänstemannaföretag som svenska handelsbanken med 6000 anställda 60 procent kvinnor har extremt gynnsamma siffror för antalet frånvarodagar per anställd 1969	O O O O O O O O O O O C O O O O O O O O O
1866	Fem sjukdagar per år och individ - dvs mindre än ca två procent av arbetstiden - är en siffra som är svår att underskrida .	fem sjukdagar per år och individ dvs mindre än ca två procent av arbetstiden är en siffra som är svår att underskrida	O O O O O O O O O O O O O O C O O O C O O C	fem sjukdagar per år och individ dvs mindre än ca två procent av arbetstiden en siffra är är som svår att underskrida	O O O O O O O O O O O O O O O O F F O O O C
1867	Kvinnornas frånvaro har enligt Handelsbanken minskat under 60-talet , särskilt i Stockholm .	kvinnornas frånvaro har enligt handelsbanken minskat under 60-talet särskilt i stockholm	O O C O O C O O O O O	kvinnornas frånvaro enligt handelsbanken minskat under 60-talet särskilt har i stockholm	O O O O F O O O F O O
1868	Från Volvo lämnas följande uppgifter om sjukfrånvaron bland 8500 timavlönade anställda i Göteborg .	från volvo lämnas följande uppgifter om sjukfrånvaron bland 8500 timavlönade anställda i göteborg	O O C O O O O O O O O O O	från volvo lämnas följande uppgifter om sjukfrånvaron bland 8500 timavlönade anställda i göteborg	O O C O O O O O O O O O O
1869	Siffrorna gäller procent av hela arbetstiden : 1966 7,6 -67 8,2 -68 9,0 -69 8,0	siffrorna gäller procent av hela arbetstiden 1966 7,6 -67 8,2 -68 9,0 -69 8,0	O C O O O O O O O O O O O O	siffrorna gäller procent av hela arbetstiden 1966 7,6 -67 8,2 -68 9,0 -69 8,0	O C O O O O O O O O O O O O
1870	Vid statens järnvägar , landets största arbetsgivare , har frånvaron gått upp 50 procent under 60-talet .	vid statens järnvägar landets största arbetsgivare har frånvaron gått upp 50 procent under 60-talet	O O O O O O C O C O O O O O	vid statens järnvägar gått landets största arbetsgivare frånvaron har upp 50 procent under 60-talet	O O O F O O O O F O O O O O
1871	Det ser rätt illa ut - men om man undersöker varje åldersgrupp för sig är det ingen ökning alls , upplyser byrådirektör Birger Rohlin vid SJ .	det ser rätt illa ut men om man undersöker varje åldersgrupp för sig är det ingen ökning alls upplyser byrådirektör birger rohlin vid sj	O C O O O O C O O O O O O C O O O O C O O O O O	det ser rätt illa ut men om man varje åldersgrupp för undersöker sig är det ingen ökning alls upplyser byrådirektör birger rohlin vid sj	O C O O O O O O O O O F O C O O O O C O O O O O
1872	På grund av långvarigt anställningsstopp är medelåldern hög vid järnvägarna - mellan 1960 och 1968 ökade 50-60-åringarna från 10 till 32 procent av personalen , och det betyder ökad sjuklighet .	på grund av långvarigt anställningsstopp är medelåldern hög vid järnvägarna mellan 1960 och 1968 ökade 50-60-åringarna från 10 till 32 procent av personalen och det betyder ökad sjuklighet	O O O O O C O O O O O O O O C O O O O O O O O O O C O O	på grund av långvarigt anställningsstopp är medelåldern hög vid järnvägarna mellan 1960 och 1968 50-60-åringarna ökade från 10 till 32 procent av personalen och det ökad sjuklighet betyder	O O O O O C O O O O O O O O O F O O O O O O O O O O O F
1873	Sjukfrånvaron är trots allt inte större än 6,4 procent .	sjukfrånvaron är trots allt inte större än 6,4 procent	O C O O O O O O O	sjukfrånvaron är trots allt inte större än 6,4 procent	O C O O O O O O O
1874	Hr Rohlin påpekar att antalet yrkesskadefall och antalet sjukdagar på grund därav har minskat vid järnvägarna .	hr rohlin påpekar att antalet yrkesskadefall och antalet sjukdagar på grund därav har minskat vid järnvägarna	O O C O O O O O O O O O C C O O	hr rohlin påpekar att antalet yrkesskadefall minskat och antalet sjukdagar på grund därav har vid järnvägarna	O O C O O O F O O O O O O F O O
1875	Asea är ett intressant specialfall : där tillämpar man sedan fem år en sådan närvaropremiering som hr Giesecke nyligen föreslagit och hårt angripits för .	asea är ett intressant specialfall där tillämpar man sedan fem år en sådan närvaropremiering som hr giesecke nyligen föreslagit och hårt angripits för	O C O O O O C O O O O O O O O O O O C O O C O	asea är ett intressant specialfall där man tillämpar sedan fem år en sådan närvaropremiering som hr giesecke nyligen föreslagit och angripits hårt för	O C O O O O O F O O O O O O O O O O C O F O O
1876	Den som har hundraprocentig närvaro ett helt kvartal får 75 kr extra i lönekuvertet .	den som har hundraprocentig närvaro ett helt kvartal får 75 kr extra i lönekuvertet	O C O O O O O O C O O O O O	den som hundraprocentig närvaro har ett helt kvartal får 75 kr extra i lönekuvertet	O O O O F O O O C O O O O O
1877	Premien utgår bara till arbetare .	premien utgår bara till arbetare	O C O O O	premien utgår bara till arbetare	O C O O O
1878	För tjänstemän anser man inte att det behövs någon särskild närvarostimulans .	för tjänstemän anser man inte att det behövs någon särskild närvarostimulans	O O O O C O O O C O O	för tjänstemän anser man inte behövs att det någon särskild närvarostimulans	O O C O O F O O O O O
1879	Kostar 150000 kr varje kvartal	kostar 150000 kr varje kvartal	C O O O O	150000 kr kostar varje kvartal	O O F O O
1880	Det räcker med en timmes frånvaro eller en för sen ankomst för att 75-kronorspremien skall falla bort .	det räcker med en timmes frånvaro eller en för sen ankomst för att 75-kronorspremien skall falla bort	O C O O O O O O O O O O O O C C O	det räcker med en timmes frånvaro eller en för sen ankomst för falla att 75-kronorspremien skall bort	O C O O O O O O O O O O F O O F O
1881	Systemet kan sägas innebära att man bakvägen upphäver karensdagsreformen .	systemet kan sägas innebära att man bakvägen upphäver karensdagsreformen	O C C C O O O C O	systemet kan sägas innebära att man bakvägen upphäver karensdagsreformen	O C C C O O O C O
1882	Den första sjukdagen medför en förlust på 75 kr .	den första sjukdagen medför en förlust på 75 kr	O O O C O O O O O	den första sjukdagen en förlust medför på 75 kr	O O O O O F O O O
1883	Mellan 21 och 26 procent av arbetarna brukar kvalificera sig för närvaropremien .	mellan 21 och 26 procent av arbetarna brukar kvalificera sig för närvaropremien	O O O O O O O C C O O O	mellan 21 och 26 procent brukar av arbetarna sig kvalificera för närvaropremien	O O O O O F O O O F O O
1884	För Asea brukar kostnaden bli omkring 150000 kr i kvartalet .	för asea brukar kostnaden bli omkring 150000 kr i kvartalet	O O C O C O O O O O	för asea brukar kostnaden omkring 150000 kr bli i kvartalet	O O C O O O O F O O
1885	På företagens personalavdelning upplyser man att frånvaron bland arbetarna uppgår till ca tio procent , vilket innebär närmare en fördubbling sedan 1965 - då premierna infördes !	på företagens personalavdelning upplyser man att frånvaron bland arbetarna uppgår till ca tio procent vilket innebär närmare en fördubbling sedan 1965 då premierna infördes	O O O C O O O O O C O O O O O C O O O O O O O C	på företagens personalavdelning upplyser man att frånvaron bland arbetarna uppgår till ca tio procent vilket innebär närmare en fördubbling sedan 1965 då premierna infördes	O O O C O O O O O C O O O O O C O O O O O O O C
1886	Personalintendent Gunnar Hultgren säger :	personalintendent gunnar hultgren säger	O O O C	personalintendent gunnar hultgren säger	O O O C
1887	- Jag tror inte att premierna haft någon effekt .	jag tror inte att premierna haft någon effekt	O C O O O C O O	jag tror inte att premierna någon effekt haft	O C O O O O O F
1888	Pengarna kunde användas på ett mer genomtänkt sätt .	pengarna kunde användas på ett mer genomtänkt sätt	O C C O O O O O	pengarna kunde på ett mer genomtänkt sätt användas	O C O O O O O F
1889	Halten av bisulfit i industriskalad potatis har sjunkit .	halten av bisulfit i industriskalad potatis har sjunkit	O O O O O O C C	halten av bisulfit i industriskalad potatis har sjunkit	O O O O O O C C
1890	Man bjuder med stolthet ut potatis med 0,02 procent bisulfit i okokt produkt .	man bjuder med stolthet ut potatis med 0,02 procent bisulfit i okokt produkt	O C O O O O O O O O O O O	man med stolthet bjuder ut potatis med 0,02 procent bisulfit i okokt produkt	O O O F O O O O O O O O O
1891	Livsmedelsstadgan tillåter 0,08 .	livsmedelsstadgan tillåter 0,08	O C O	livsmedelsstadgan tillåter 0,08	O C O
1892	Det anses nu fullt möjligt att få ner bisulfitprocenten till 0 - före kokningen .	det anses nu fullt möjligt att få ner bisulfitprocenten till 0 före kokningen	O C O O O O C O O O O O O	det anses nu fullt möjligt att få ner bisulfitprocenten till 0 före kokningen	O C O O O O C O O O O O O
1893	Och i Värmland levererar ett skalningsföretag potatisen doppad i askorbinsyra i stället .	och i värmland levererar ett skalningsföretag potatisen doppad i askorbinsyra i stället	O O O C O O O O O O O O	och i värmland levererar ett skalningsföretag potatisen doppad i askorbinsyra i stället	O O O C O O O O O O O O
1894	Detta är , delvis , effekter av en debatt som förts om den industriskalade potatisens eventuella skadlighet .	detta är delvis effekter av en debatt som förts om den industriskalade potatisens eventuella skadlighet	O C O O O O O O C O O O O O O	detta delvis är effekter av en debatt som om den industriskalade potatisens eventuella skadlighet förts	O O F O O O O O O O O O O O F
1895	En debatt så het att röstläget blev högt vid en konfrontation på onsdagen mellan tre av stridens intressenter .	en debatt så het att röstläget blev högt vid en konfrontation på onsdagen mellan tre av stridens intressenter	O O O O O O C O O O O O O O O O O O	en debatt så het att röstläget högt vid en konfrontation blev på onsdagen mellan tre av stridens intressenter	O O O O O O O O O O F O O O O O O O
1896	De tre var : skalningsindustrin , representerad av storföretaget Ollo-Food i Avesta , potatisodlingens högsta instans docent Birger Svensson , Lantbrukshögskolan , och ' väckarklockan ' Björn Gillberg .	de tre var skalningsindustrin representerad av storföretaget ollo-food i avesta potatisodlingens högsta instans docent birger svensson lantbrukshögskolan och väckarklockan björn gillberg	O O C O O O O O O O O O O O O O O O O O O	de tre skalningsindustrin representerad var av storföretaget ollo-food i avesta potatisodlingens högsta instans docent birger svensson lantbrukshögskolan och väckarklockan björn gillberg	O O O O F O O O O O O O O O O O O O O O O
1897	Kärnfrågan vid mötet löd :	kärnfrågan vid mötet löd	O O O C	kärnfrågan vid mötet löd	O O O C
1898	Skall vi fortsätta att äta industriskalad potatis så länge det är osäkert om de små mängder bisulfit vi därmed får i oss kan vålla genetiska skador ( cancerfara ) ?	skall vi fortsätta att äta industriskalad potatis så länge det är osäkert om de små mängder bisulfit vi därmed får i oss kan vålla genetiska skador cancerfara	C O C O O O C O O C O O O O O O O C C O O O O O C O O	vi skall så att äta industriskalad potatis fortsätta länge är det osäkert om de små mängder bisulfit vi därmed i oss får kan genetiska skador cancerfara vålla	O F O O C O O F O F O O O O O O O O O O O F C O O O F
1899	- Nej , anser Björn Gillberg vid Lantbrukshögskolans mikrobiologiska institution .	nej anser björn gillberg vid lantbrukshögskolans mikrobiologiska institution	O C O O O O O O	nej björn gillberg vid lantbrukshögskolans mikrobiologiska institution anser	O O O O O O O F
1900	Hellre fälla än fria under utredningstiden .	hellre fälla än fria under utredningstiden	O C O O O C	hellre fälla fria än under utredningstiden	O C F O O O
1901	- Ja , anser Birger Svensson vid institutionen för växtodling .	ja anser birger svensson vid institutionen för växtodling	O C O O O O O O	ja birger svensson vid institutionen för växtodling anser	O O O O O O O F
1902	Att hålla kvar och helst öka mängden potatis i folkkosten är så viktigt att det är orätt att motverka det på grund av de försvinnande små mängder vi kan få i oss av en sedan mansåldrar beprövad livsmedelstillsats .	att hålla kvar och helst öka mängden potatis i folkkosten är så viktigt att det är orätt att motverka det på grund av de försvinnande små mängder vi kan få i oss av en sedan mansåldrar beprövad livsmedelstillsats	O C O O O O O O O C C O O O O C O O C O O O O O O O O O C C O O O O O O O O	att hålla kvar och helst öka mängden potatis i folkkosten så viktigt att det är är orätt att det på grund motverka av de försvinnande små mängder vi i oss av en få sedan mansåldrar beprövad livsmedelstillsats kan	O C O O O C O O O O O O O O F C O O O O O F O O O O O O O O O O F O O O O F
1903	Om branschen - försäljningsdirektör Bertil Schmidt vid Ollo-Food - kan sägas att den är oroad och vill ha klart besked .	om branschen försäljningsdirektör bertil schmidt vid ollo-food kan sägas att den är oroad och vill ha klart besked	O O O O O O O C C O O C O O C C O O	om branschen försäljningsdirektör bertil schmidt vid ollo-food att är den sägas kan oroad och vill ha klart besked	O O O O O O O O F O F F O O C C O O
1904	Skall vi klappa igen och börja göra köttbullar i stället ?	skall vi klappa igen och börja göra köttbullar i stället	C O C O O C O O C O	skall vi klappa igen och börja göra köttbullar i stället	C O C O O C C O O O
1905	Har det inte tjänat något till att investera miljoner för att komma på toppen av hygien , teknik och miljövänlig avfallshantering ?	har det inte tjänat något till att investera miljoner för att komma på toppen av hygien teknik och miljövänlig avfallshantering	C O O C O O O C O O O C O O O O O O O O	det inte tjänat något har till att investera miljoner komma för att på toppen av hygien teknik och miljövänlig avfallshantering	O O F O F O O C O F O O O O O O O O O O
1906	Myndigheterna - Folkhälsan , kommerskollegium - visar ju grönt ljus för vår bisulfitbehandlade potatis .	myndigheterna folkhälsan kommerskollegium visar ju grönt ljus för vår bisulfitbehandlade potatis	O O O C O O O O O O O	myndigheterna folkhälsan kommerskollegium ju grönt ljus visar för vår bisulfitbehandlade potatis	O O O O O O F O O O O
1907	Skall vi inte våga lita på myndigheterna i Sverige ?	skall vi inte våga lita på myndigheterna i sverige	C O O C C O O O O	skall vi våga inte på myndigheterna i sverige lita	C O F O O O O O F
1908	Myndigheterna är alltså oskyldiga till det köp- och ätmotstånd som skalningsindustrin i höst fått känna på .	myndigheterna är alltså oskyldiga till det köp- och ätmotstånd som skalningsindustrin i höst fått känna på	O C O O O O O O O O O O O C C O	myndigheterna är alltså oskyldiga till det köp- och ätmotstånd som skalningsindustrin känna fått i höst på	O C O O O O O O O O O F F O O O
1909	Betyder det att alltihop är fil lic Björn Gillbergs ' fel ' ?	betyder det att alltihop är fil lic björn gillbergs fel	C O O O C O O O O O	betyder det att alltihop är fil lic björn gillbergs fel	C O O O C O O O O O
1910	Nej , både direktör Schmidt och docent Svensson medger att det ofta finns goda skäl att vägra äta den fabriksskalade potatisen , som utgör 40000 ton av en årlig svensk potatisskörd på totalt 570000 ton .	nej både direktör schmidt och docent svensson medger att det ofta finns goda skäl att vägra äta den fabriksskalade potatisen som utgör 40000 ton av en årlig svensk potatisskörd på totalt 570000 ton	O O O O O O O C O O O C O O O C C O O O O C O O O O O O O O O O O	nej både direktör schmidt och medger docent svensson att det ofta finns goda skäl att vägra äta den fabriksskalade potatisen som utgör 40000 ton av en årlig svensk potatisskörd på totalt 570000 ton	O O O O O F O O O O O C O O O C C O O O O C O O O O O O O O O O O
1911	Många företag levererar en tvivelaktig vara .	många företag levererar en tvivelaktig vara	O O C O O O	många företag en tvivelaktig vara levererar	O O O O O F
1912	Råvaran måste fylla mycket höga krav .	råvaran måste fylla mycket höga krav	O C C O O O	råvaran måste mycket höga krav fylla	O C O O O F
1913	Inget företag klarar att hålla en helt jämn kvalitet .	inget företag klarar att hålla en helt jämn kvalitet	O O C O C O O O O	inget företag klarar att hålla en helt jämn kvalitet	O O C O C O O O O
1914	Kylningsresurserna räcker ofta inte till , varken hos skalaren , i bilarna eller i mottagande storkök .	kylningsresurserna räcker ofta inte till varken hos skalaren i bilarna eller i mottagande storkök	O C O O O O O O O O O O O O	kylningsresurserna ofta räcker inte till varken hos skalaren i bilarna eller i mottagande storkök	O O F O O O O O O O O O O O
1915	Vid fullgod lagring i 4 plusgrader klarar sig skalad potatis bra i tio dygn , anser Ollo-Food .	vid fullgod lagring i 4 plusgrader klarar sig skalad potatis bra i tio dygn anser ollo-food	O O O O O O C O O O O O O O C O	vid fullgod lagring i 4 plusgrader sig skalad potatis bra klarar i tio dygn ollo-food anser	O O O O O O O O O O F O O O O F
1916	Men Folkhälsan har funnit att C-vitaminhalten sjunker kraftigt efter tre dygn .	men folkhälsan har funnit att c-vitaminhalten sjunker kraftigt efter tre dygn	O O C C O O C O O O O	men folkhälsan funnit har att c-vitaminhalten sjunker kraftigt efter tre dygn	O O F F O O C O O O O
1917	Dessförinnan är den väl så hög i industriskalad som i skalkokt potatis .	dessförinnan är den väl så hög i industriskalad som i skalkokt potatis	O C O O O O O O O O O O	dessförinnan den väl så hög är i industriskalad som i skalkokt potatis	O O O O O F O O O O O O
