idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
1258	Þær hafa tekið á sig verulega aukinn kostnað vegna fjármálaeftirlitsins sem hefur verið umfangsmikið á þessum árum .	þær hafa tekið á sig verulega aukinn kostnað vegna fjármálaeftirlitsins sem hefur verið umfangsmikið á þessum árum	O C C O O O O O O O O C C O O O O	þær hafa á sig verið verulega aukinn kostnað vegna fjármálaeftirlitsins sem hefur umfangsmikið á þessum árum tekið	O C O O F O O O O O O C O O O O F
1259	Þær greiða kostnað af umboðsmanni skuldara og þær greiddu í tvígang 2,3 milljarða í sérstakar vaxtaniðurgreiðslur árin 2011 og 2012 .	þær greiða kostnað af umboðsmanni skuldara og þær greiddu í tvígang 2,3 milljarða í sérstakar vaxtaniðurgreiðslur árin 2011 og 2012	O C O O O O O O C O O O O O O O O O O O	þær greiða kostnað af umboðsmanni skuldara og þær í tvígang 2,3 milljarða í sérstakar vaxtaniðurgreiðslur árin 2011 og 2012 greiddu	O C O O O O O O O O O O O O O O O O O F
1260	Ýmsum þótti nú nokkuð vel að gert með þeim byrðum sem lagðar voru á fjármálafyrirtækin .	ýmsum þótti nú nokkuð vel að gert með þeim byrðum sem lagðar voru á fjármálafyrirtækin	O C O O O O O O O C O C C O O	ýmsum nú þótti nokkuð vel að gert með þeim byrðum voru sem lagðar á fjármálafyrirtækin	O O F O O O C O O O F O F O O
1261	Ef núverandi ríkisstjórn metur það svo að hægt sé að auka þetta enn umtalsvert með hækkun bankaskatts , og þar á meðal til dæmis álögur á sparisjóði , þá er það áhugavert og við sjáum til .	ef núverandi ríkisstjórn metur það svo að hægt sé að auka þetta enn umtalsvert með hækkun bankaskatts og þar á meðal til dæmis álögur á sparisjóði þá er það áhugavert og við sjáum til	O O O C O O O C O O O O C O C O O O O O O O O O O O O O O O O O C O	ef núverandi ríkisstjórn það svo er að hægt sé að auka þetta enn umtalsvert með hækkun bankaskatts og þar á meðal til dæmis álögur á sparisjóði þá metur það áhugavert og við sjáum til	O O O O O F O O C O C O O O O O O O O O O O O O O O O F O O O O C O
1262	Frú forseti . Hitt ætla ég að frábiðja mér , ómagaorð af því tagi frá hv. þm. Ásmundi Einari Daðasyni að fyrri ríkisstjórn hafi stundað þjónkun við erlenda kröfuhafa allt síðastliðið kjörtímabil .	frú forseti hitt ætla ég að frábiðja mér ómagaorð af því tagi frá hv. þm. ásmundi einari daðasyni að fyrri ríkisstjórn hafi stundað þjónkun við erlenda kröfuhafa allt síðastliðið kjörtímabil	O O O C O O O O O O O O O O O O C O O O O C C O O O O O O O	frú forseti hitt ég ómagaorð að frábiðja mér ætla af því tagi frá hv. þm. ásmundi einari daðasyni að fyrri ríkisstjórn hafi stundað þjónkun við erlenda kröfuhafa allt síðastliðið kjörtímabil	O O O O O O C O F O O O O O O O O O O O O C C O O O O O O O
1263	Þetta eru ómagaorð , þetta er ómaklegt , þetta er órökstutt og þetta er rangt .	þetta eru ómagaorð þetta er ómaklegt þetta er órökstutt og þetta er rangt	O C O O C O O C O O O C O	þetta er ómagaorð þetta ómaklegt þetta órökstutt og þetta er er eru rangt	O F O O O O O O O F F F O
1264	Það er þannig að það var einmitt árvekni fyrri ríkisstjórnar og Seðlabankans að þakka að gripið var til þeirra ráðstafana sem þurfti til að tryggja hagsmuni Íslands í samskiptum við erlenda kröfuhafa .	það er þannig að það var einmitt árvekni fyrri ríkisstjórnar og seðlabankans að þakka að gripið var til þeirra ráðstafana sem þurfti til að tryggja hagsmuni íslands í samskiptum við erlenda kröfuhafa	O C O O O C O O O O O O O C O C C O O O O C O O C O O O O O O O	það er þannig að það einmitt var árvekni fyrri ríkisstjórnar og seðlabankans að þakka að var gripið til þeirra ráðstafana sem þurfti tryggja til að hagsmuni íslands í samskiptum við erlenda kröfuhafa	O C O O O O F O O O O O O C O F F O O O O C F O O O O O O O O O
1265	Það var ég sem flutti frumvarp í mars 2012 um að taka eignir gömlu þrotabúanna inn fyrir gjaldeyrishöftin og það er vegna þess sem við höfum tök á þeim málum .	það var ég sem flutti frumvarp í mars 2012 um að taka eignir gömlu þrotabúanna inn fyrir gjaldeyrishöftin og það er vegna þess sem við höfum tök á þeim málum	O C O O O C O O O O C O O O O O C O O O O O O C O O O O O O	það var ég sem frumvarp í mars 2012 flutti um að taka eignir gömlu þrotabúanna inn fyrir gjaldeyrishöftin og það er vegna þess sem við höfum tök á þeim málum	O C O O O O O O F O O C O O O O O O O O C O O O O C O O O O
1266	Og það er í skjóli þess sem framsókn gat gert út á þetta mál í kosningabaráttunni , að fyrri ríkisstjórn hafði passað upp á hagsmuni Íslands .	og það er í skjóli þess sem framsókn gat gert út á þetta mál í kosningabaráttunni að fyrri ríkisstjórn hafði passað upp á hagsmuni íslands	O O C O O O O O C C O O O O O O O O O C C O O O O	og það í er skjóli þess sem gert framsókn út á þetta mál gat í kosningabaráttunni að fyrri ríkisstjórn hafði passað upp á hagsmuni íslands	O O O F O O O F O O O O O F O O O O O C C O O O O
1267	Þetta er sagan eins og hún er rétt .	þetta er sagan eins og hún er rétt	O C O O O O C O	þetta sagan eins og er er hún rétt	O O O O F F O O
1268	Framsóknarmenn sátu hjá Forseti hringir .	framsóknarmenn sátu hjá forseti hringir	O C O O C	framsóknarmenn sátu hjá hringir forseti	O C O F O
1269	og sjálfstæðismenn voru sumir á móti þegar þetta tímamótamál fór í gegn .	og sjálfstæðismenn voru sumir á móti þegar þetta tímamótamál fór í gegn	O O C O O O O O O C O O	og sjálfstæðismenn voru sumir á móti þegar þetta tímamótamál í gegn fór	O O C O O O O O O O O F
1270	Herra forseti . Ég man ekki eftir því að ég hafi nokkurn tíma greitt atkvæði gegn fjárlögum vegna þess að að lokum , þegar menn standa frammi fyrir því rétt fyrir jól eða áramót að taka afstöðu til fjárlaga , þá þarf ríkið fjárlög .	herra forseti ég man ekki eftir því að ég hafi nokkurn tíma greitt atkvæði gegn fjárlögum vegna þess að að lokum þegar menn standa frammi fyrir því rétt fyrir jól eða áramót að taka afstöðu til fjárlaga þá þarf ríkið fjárlög	O O O C O O O O O O O C O O C O O O O O O O C O O O O C O O O O O O O O O C O O O	herra forseti ég man ekki eftir því að hafi ég nokkurn tíma atkvæði greitt gegn fjárlögum vegna þess að að lokum þegar menn standa frammi fyrir því rétt fyrir jól eða áramót að taka afstöðu til fjárlaga þá þarf ríkið fjárlög	O O O C O O O O F O O O O F O O O O O O O O O C O O O O O O O O O C O O O O C O O
1271	Og það liggur í eðli máls að meiri hlutinn sem það ber fram og afgreiðir á sinn hátt ber ábyrgð á því að lokum .	og það liggur í eðli máls að meiri hlutinn sem það ber fram og afgreiðir á sinn hátt ber ábyrgð á því að lokum	O O C O O O O O O C O O O O O O O C O O O O O C	og það í eðli máls liggur að meiri hlutinn sem það ber fram og afgreiðir á sinn hátt ábyrgð á því ber að lokum	O O O O O F O O O O O C O O C O O O O O O F O O
1272	Ég hef aldrei fundið mig í því , jafnvel þó að það væri ýmislegt í fjárlagafrumvarpi frá fyrri ríkisstjórnum , að fara að greiða atkvæði gegn því , vegna þess að ríkið þarf einfaldlega fjárlög eða fjárheimildir til að hægt sé að borga út laun 1. janúar o. s. frv. Varðandi auðlegðarskattinn þá er því til að svara að við tókum hann upp á sínum tíma og gerðum síðan , líklega frekar í tvígang en einu sinni , nokkrar breytingar á honum , reyndar til nokkurrar hækkunar .	ég hef aldrei fundið mig í því jafnvel þó að það væri ýmislegt í fjárlagafrumvarpi frá fyrri ríkisstjórnum að fara að greiða atkvæði gegn því vegna þess að ríkið þarf einfaldlega fjárlög eða fjárheimildir til að hægt sé að borga út laun 1. janúar o. s. frv. varðandi auðlegðarskattinn þá er því til að svara að við tókum hann upp á sínum tíma og gerðum síðan líklega frekar í tvígang en einu sinni nokkrar breytingar á honum reyndar til nokkurrar hækkunar	O C O C O O O O O O O C O O O O O O O O O C O C O O O O O C O O O O O O O C O C O O O O O O O C O O C O O O C O O C O O O O O O C O O O O O O O O O O O O O O O O	ég aldrei mig í fundið því jafnvel þó að það hef ýmislegt í fjárlagafrumvarpi frá fyrri ríkisstjórnum vegna að fara að greiða atkvæði gegn því þess væri að ríkið einfaldlega fjárlög eða þarf fjárheimildir til að hægt sé að borga út laun 1. janúar o. s. frv. varðandi auðlegðarskattinn þá því er til að svara tókum að við hann upp á sínum tíma og síðan líklega frekar í tvígang en einu sinni nokkrar breytingar á gerðum honum reyndar til nokkurrar hækkunar	O O O O F O O O O O F O O O O O O O O C O C O O O O F O O O O O F O O O O C O C O O O O O O O C O O O F O O C F O O O O O O O O O O O O O O O O O O O F O O O O O
1273	Við þrepaskiptum honum í reynd til þess að geta haft rýmri frítekjumörk og leggja þyngsta hluta byrðanna á verulega mikinn auð , það er sem kominn er í 200 milljónir hreinar skuldlausar eignir eða þar yfir .	við þrepaskiptum honum í reynd til þess að geta haft rýmri frítekjumörk og leggja þyngsta hluta byrðanna á verulega mikinn auð það er sem kominn er í 200 milljónir hreinar skuldlausar eignir eða þar yfir	O C O O O O O O C C O O O C O O O O O O O O C O C C O O O O O O O O O	við þrepaskiptum honum í reynd til geta þess að haft rýmri frítekjumörk og þyngsta hluta byrðanna á verulega er mikinn auð það leggja sem kominn er í 200 milljónir hreinar skuldlausar eignir eða þar yfir	O C O O O O F O O C O O O O O O O O F O O O F O C C O O O O O O O O O
1274	Við vorum þar svolítið að fara að norskri fyrirmynd þar sem Norðmenn eru með sinn Forseti hringir . „ formueskat “ .	við vorum þar svolítið að fara að norskri fyrirmynd þar sem norðmenn eru með sinn forseti hringir „ formueskat “	O C O O O O O C O O O O O C O O O O C O	við þar svolítið þar að fara að norskri fyrirmynd sem eru vorum norðmenn með sinn forseti hringir „ formueskat “	O O O O O C O O O O F F O O O O C O O O
1275	En auðvitað má alltaf endurskoða og betrumbæta hluti af þessu tagi og það er meira annars það Forseti hringir . sem ég mun leggja til í breytingartillögum við annað þingmál .	en auðvitað má alltaf endurskoða og betrumbæta hluti af þessu tagi og það er meira annars það forseti hringir sem ég mun leggja til í breytingartillögum við annað þingmál	O O C O C O O O O O O O C O O O C O C O O C C O O O O O O	en auðvitað alltaf og hluti af betrumbæta þessu tagi og er það endurskoða má meira annars það forseti hringir sem mun ég til í breytingartillögum leggja við annað þingmál	O O O O O O C O O O F O F F O O O O C O F O O O O F O O O
1276	Herra forseti . Varðandi fyrstu spurninguna er alveg ljóst í samkomulaginu , sem er fylgigagn með þessu máli , það er hin sameiginlega viljayfirlýsing , að þetta tekur eingöngu til þeirra lána , þess hluta lánanna sem var varið beint til húsnæðiskaupa .	herra forseti varðandi fyrstu spurninguna er alveg ljóst í samkomulaginu sem er fylgigagn með þessu máli það er hin sameiginlega viljayfirlýsing að þetta tekur eingöngu til þeirra lána þess hluta lánanna sem var varið beint til húsnæðiskaupa	O O C O O O O O C O O O O O C O O O C O O O O C O O O O O O O O C C O O O	herra forseti fyrstu spurninguna varðandi er alveg ljóst í samkomulaginu sem er fylgigagn með þessu máli það er hin sameiginlega viljayfirlýsing að þetta eingöngu til þeirra lána þess hluta lánanna tekur sem var varið beint til húsnæðiskaupa	O O O O F C O O O O O C O O O O O C O O O O O O O O O O O O F O C C O O O
1277	Þar er viðmiðunin gamalkunnug , það eru lán sem stofna rétt til greiðslu vaxtabóta , ekki önnur .	þar er viðmiðunin gamalkunnug það eru lán sem stofna rétt til greiðslu vaxtabóta ekki önnur	O C O O O C O O O O C O O O O	þar eru viðmiðunin gamalkunnug er það lán sem stofna rétt til greiðslu vaxtabóta ekki önnur	O F O O F O O O C O O O O O O
1278	Það kemur reyndar fram í greinargerðinni að þar er sundurgreindur sá fjöldi lántakenda sem notaði lánsveðslánin til húsnæðiskaupa frá hinum og það er rúmur helmingur þeirra 6.700 sem það átti við um .	það kemur reyndar fram í greinargerðinni að þar er sundurgreindur sá fjöldi lántakenda sem notaði lánsveðslánin til húsnæðiskaupa frá hinum og það er rúmur helmingur þeirra 6.700 sem það átti við um	O C O O O O O O C O O O O O O C C O O O O O O C O O O O O C O O	það reyndar fram kemur í greinargerðinni að þar er sundurgreindur sá fjöldi lántakenda sem lánsveðslánin notaði til húsnæðiskaupa frá hinum og það rúmur helmingur þeirra er 6.700 sem það átti við um	O O O F O O O O C C O O O O O F O O O O O O O O O F O O O C O O
1279	Varðandi lán sem tekin voru fyrir 2004 og þá með lánuðum veðum er þetta út af fyrir sig allt rétt sem hv. þingmaður segir , að sá hópur naut auðvitað nokkurra ára þar sem fasteignirnar hækkuðu meira en lánin og meira en verðlag .	varðandi lán sem tekin voru fyrir 2004 og þá með lánuðum veðum er þetta út af fyrir sig allt rétt sem hv. þingmaður segir að sá hópur naut auðvitað nokkurra ára þar sem fasteignirnar hækkuðu meira en lánin og meira en verðlag	C O O O O O O O C C O O C O O O O O O O O O O C O O O C O O O O O O C O O O O O O O	lán og sem tekin voru fyrir 2004 þá með lánuðum veðum varðandi þetta út af fyrir er sig allt rétt segir sem hv. þingmaður að sá hópur naut auðvitað nokkurra ára þar sem fasteignirnar meira en lánin og meira hækkuðu en verðlag	O O O C C O O O O O O F O O O O F O O O F O O O O O O C O O O O O O O O O O O F O O
1280	Í þeim skilningi geta menn sagt að hann eigi inni gagnvart því .	í þeim skilningi geta menn sagt að hann eigi inni gagnvart því	O O O C O C O O C O O O	í þeim skilningi geta menn sagt að hann eigi inni gagnvart því	O O O C O C O O C O O O
1281	En þá eru náttúrlega minni líkur á því að um þessa yfirveðsetningu sé að ræða , þannig að það mun nú væntanlega ekki eiga við í miklum mæli .	en þá eru náttúrlega minni líkur á því að um þessa yfirveðsetningu sé að ræða þannig að það mun nú væntanlega ekki eiga við í miklum mæli	O O C O O O O O O O O O C O O C O O C O O O C O O O O	en sé þá náttúrlega minni líkur á því að eru um þessa yfirveðsetningu að ræða þannig mun að það nú væntanlega ekki eiga við í miklum mæli	O F O O O O O O O F O O O O C O F O O O O O C O O O O
1282	Að sjálfsögðu er sá hópur verst settur og mest yfirveðsettur sem tók lánin á allra óhagstæðasta tíma á toppi fasteignabólunnar árið 2007 , það leiðir af hlutarins eðli .	að sjálfsögðu er sá hópur verst settur og mest yfirveðsettur sem tók lánin á allra óhagstæðasta tíma á toppi fasteignabólunnar árið 2007 það leiðir af hlutarins eðli	O O C O O O C O O O O C O O O O O O O O O O O C O O O	að sjálfsögðu sá hópur verst settur er og mest yfirveðsettur sem tók lánin á allra óhagstæðasta tíma á toppi fasteignabólunnar árið 2007 það leiðir af hlutarins eðli	O O O O O F F O O O O C O O O O O O O O O O O C O O O
1283	Einnig hitt að samkomulagið slær þann varnagla við að lánin verða aldrei færð niður fyrir upphaflegt veðsetningarhlutfall eignar lántakandans .	einnig hitt að samkomulagið slær þann varnagla við að lánin verða aldrei færð niður fyrir upphaflegt veðsetningarhlutfall eignar lántakandans	O O O O C O O O O O C O C O O O O O O	einnig hitt að samkomulagið slær þann varnagla við að lánin aldrei færð verða niður fyrir upphaflegt veðsetningarhlutfall eignar lántakandans	O O O O C O O O O O O F F O O O O O O
1284	Þar verður dregið strik þannig að það getur þýtt að niðurfærslan verður minni en niður að 110 <percent/> .	þar verður dregið strik þannig að það getur þýtt að niðurfærslan verður minni en niður að 110 <percent/>	O C C O O O O C C O O C O O O O O O	þar dregið verður strik þannig að það getur þýtt að niðurfærslan verður minni en niður að 110 <percent/>	O F F O O O O C C O O C O O O O O O
1285	Það er upphaflega veðsetningarhlutfallið niður að þeim mörkum eða niður í 110 <percent/> sem lánið verður fært í .	það er upphaflega veðsetningarhlutfallið niður að þeim mörkum eða niður í 110 <percent/> sem lánið verður fært í	O C O O O O O O O O O O O O O C C O	það er upphaflega veðsetningarhlutfallið niður að þeim mörkum eða niður í 110 <percent/> sem lánið í verður fært	O C O O O O O O O O O O O O O O F F
1286	Ég geri ráð fyrir að þetta tvennt leiði til þess að þetta muni mjög sjaldan eiga við um þann hluta hópsins sem tók lán fyrir 2004 .	ég geri ráð fyrir að þetta tvennt leiði til þess að þetta muni mjög sjaldan eiga við um þann hluta hópsins sem tók lán fyrir 2004	O C O O O O O C O O O O C O O C O O O O O O C O O O	ég ráð geri fyrir að þetta tvennt leiði til þess að þetta eiga mjög sjaldan við muni um þann hluta hópsins sem tók lán fyrir 2004	O O F O O O O C O O O O F O O O F O O O O O C O O O
1287	Varðandi svo það hvort við eigum að fara að reyna eitthvað að flokka félagslegar aðstæður hópsins og fara í samjöfnuð við fólk sem var öðruvísi statt í þessum efnum , ég held að Forseti hringir . það verði torsótt leið .	varðandi svo það hvort við eigum að fara að reyna eitthvað að flokka félagslegar aðstæður hópsins og fara í samjöfnuð við fólk sem var öðruvísi statt í þessum efnum ég held að forseti hringir það verði torsótt leið	C O O O O C O C O C O O C O O O O C O O O O O C O O O O O O C O O C O O O C	varðandi svo það hvort við eigum að fara að eitthvað reyna flokka að félagslegar aðstæður hópsins og í samjöfnuð við fólk sem öðruvísi statt í var þessum fara efnum ég held að hringir forseti það verði torsótt leið	C O O O O C O C O O F F O O O O O O O O O O O O O F O F O O C O F O O C O O
1288	Við verðum fyrst og fremst að gera það Forseti hringir . upp við okkur : Viljum við aðstoða þennan hóp eða ekki ?	við verðum fyrst og fremst að gera það forseti hringir upp við okkur viljum við aðstoða þennan hóp eða ekki	O C O O O O C O O O O O C C O C O O O O	við verðum fyrst og fremst að gera það forseti hringir upp við okkur viljum við þennan hóp eða aðstoða ekki	O C O O O O C O O C O O O C O O O O F O
1289	Frú forseti . Ég fagna þessu svari .	frú forseti ég fagna þessu svari	O O O C O O	frú fagna forseti ég þessu svari	O F O O O O
1290	Ég hefði jafnvel viljað sjá hv. þingmann vera skeleggari í anda þess að vera hér nýr þingmaður Pírata sem ég hélt að væru uppreisnargjarnir og ófeimnir við að brjóta hefðir .	ég hefði jafnvel viljað sjá hv. þingmann vera skeleggari í anda þess að vera hér nýr þingmaður pírata sem ég hélt að væru uppreisnargjarnir og ófeimnir við að brjóta hefðir	O C O C C O O C O O O O O C O O O O O O C O C O O O O O C O	ég jafnvel hefði viljað hv. þingmann skeleggari í anda þess að vera hér vera nýr þingmaður pírata sjá sem ég hélt að væru uppreisnargjarnir og ófeimnir við brjóta að hefðir	O O F C O O O O O O O F O F O O O F O O C O C O O O O F O O
1291	Gripið fram í .	gripið fram í	C O O	gripið fram í	C O O
1292	Það er vissulega rétt að oft hefur meiri hlutinn keyrt sína hluti fram hér , en það eru engin lögmál í þeim efnum .	það er vissulega rétt að oft hefur meiri hlutinn keyrt sína hluti fram hér en það eru engin lögmál í þeim efnum	O C O O O O C O O O O O O O C O O C O O O O	það vissulega rétt er að oft hefur keyrt meiri hlutinn sína hluti fram hér en það eru engin lögmál í þeim efnum	O O O F O O C F O O O O O O O O C O O O O O
1293	Ég nefndi dæmi frá fyrri tíð þegar meðal annars umhverfisnefnd var mjög sjálfstæð í störfum og ekkert endilega mikil landamæri meiri hluta og minni hluta á þeim tímum .	ég nefndi dæmi frá fyrri tíð þegar meðal annars umhverfisnefnd var mjög sjálfstæð í störfum og ekkert endilega mikil landamæri meiri hluta og minni hluta á þeim tímum	O C O O O O O O O O C O O O O O O O O O O O O O O O O O	ég dæmi frá fyrri var tíð þegar meðal annars umhverfisnefnd mjög sjálfstæð í störfum og ekkert endilega mikil landamæri meiri hluta nefndi og minni hluta á þeim tímum	O O O O F O O O O O O O O O O O O O O O O F O O O O O O
1294	Ég gef mér að það hljóti að vera margir umhverfisþenkjandi þingmenn innan meiri hlutans líka sem líður ekki allt of vel með þetta .	ég gef mér að það hljóti að vera margir umhverfisþenkjandi þingmenn innan meiri hlutans líka sem líður ekki allt of vel með þetta	O C O O O C O C O O O O O O O O C O O O O O O	ég gef mér að það hljóti að vera margir umhverfisþenkjandi þingmenn innan meiri hlutans líka sem ekki allt of vel líður með þetta	O C O O O C O C O O O O O O O O O O O O F O O
1295	Það bara getur ekki verið að öllum meiri hlutanum finnist þægilegt að eiga að fara að standa að því með ráðherra sínum að stúta nýju náttúruverndarlöggjöfinni .	það bara getur ekki verið að öllum meiri hlutanum finnist þægilegt að eiga að fara að standa að því með ráðherra sínum að stúta nýju náttúruverndarlöggjöfinni	O O C O C O O O O C O O C O C O C O O O O O O C O O	það verið getur bara ekki finnist að öllum meiri hlutanum þægilegt að eiga fara að að standa að því með ráðherra sínum að stúta nýju náttúruverndarlöggjöfinni	O F C O O F O O O O O O C F O O C O O O O O O C O O
1296	Eigum við ekki að láta á það reyna , láta menn njóta vafans ?	eigum við ekki að láta á það reyna láta menn njóta vafans	C O O O C O O C C O C O	við ekki eigum að láta á reyna það láta menn vafans njóta	O O F O C O F O C O O F
1297	Þingið hefur öll úrræði í höndum sínum ef það kýs að færa vinnuna inn á það spor að skoða og afmarka þá þætti sem raunveruleg ástæða er til að skoða í þessum lögum , Forseti hringir . eftir atvikum leggja til frestun á gildistöku einhverra þátta , kaupa sér aðeins meiri tíma Forseti hringir . og leysa málið sjálft .	þingið hefur öll úrræði í höndum sínum ef það kýs að færa vinnuna inn á það spor að skoða og afmarka þá þætti sem raunveruleg ástæða er til að skoða í þessum lögum forseti hringir eftir atvikum leggja til frestun á gildistöku einhverra þátta kaupa sér aðeins meiri tíma forseti hringir og leysa málið sjálft	O C O O O O O O O C O C O O O O O O C O O O O O C O O O C O O C O O O O C C O O O O O O C O O O O O C O C O O	þingið öll úrræði í höndum sínum hefur ef það kýs að vinnuna inn á það spor færa að skoða og afmarka þá þætti sem raunveruleg ástæða er til að í þessum lögum skoða forseti hringir eftir atvikum leggja til frestun á gildistöku einhverra þátta kaupa sér aðeins meiri tíma forseti hringir og leysa málið sjálft	O O O O O O F O O C O O O O O O F O C O C O O O O O C O O O O O F O C O O C O O O O O O C O O O O O C O C O O
1298	Herra forseti . Ég innti hæstv. ráðherra eftir afstöðu sinni til þess að við tækjum inn í skattalögin reglur um þunna eiginfjármögnun og hæstv. ráðherra brást ekki við því eða svaraði því ekki .	herra forseti ég innti hæstv. ráðherra eftir afstöðu sinni til þess að við tækjum inn í skattalögin reglur um þunna eiginfjármögnun og hæstv. ráðherra brást ekki við því eða svaraði því ekki	O O O C O O O O O O O O O C O O O O O O O O O O C O O O O C O O	herra forseti ég hæstv. ráðherra innti eftir afstöðu sinni til þess að við tækjum inn í skattalögin reglur um þunna eiginfjármögnun og hæstv. ráðherra brást ekki við því eða svaraði því ekki	O O O O O F O O O O O O O C O O O O O O O O O O C O O O O C O O
1299	Kannski hefur hann ekki heyrt þann kafla ræðu minnar eða ekki neitt af henni .	kannski hefur hann ekki heyrt þann kafla ræðu minnar eða ekki neitt af henni	O C O O C O O O O O O O O O	kannski hann ekki þann kafla hefur ræðu minnar eða ekki heyrt neitt af henni	O O O O O F O O O O F O O O
1300	Ég tel að samhliða því að við tökum upp reglur um milliverðlagningu , sem ég tel framfaraskref , sé eðlilegt að skoða og eftir atvikum taka afstöðu til þessa : Er þá ekki líka tímabært og þótt fyrr hefði verið , að mínu mati , að við tökum líka upp reglu um þunna eiginfjármögnun í samskiptum móður- og dóttur félaga þannig að við setjum tilteknar reglur , tiltekinn grunn undir slík samskipti svo að þar séu ekki opnar hjáleiðir fyrir óeðlilegan flutning á arði eða hagnaði undan skattarétti á Íslandi og yfir í erlend móðurfélög ?	ég tel að samhliða því að við tökum upp reglur um milliverðlagningu sem ég tel framfaraskref sé eðlilegt að skoða og eftir atvikum taka afstöðu til þessa er þá ekki líka tímabært og þótt fyrr hefði verið að mínu mati að við tökum líka upp reglu um þunna eiginfjármögnun í samskiptum móður- og dóttur félaga þannig að við setjum tilteknar reglur tiltekinn grunn undir slík samskipti svo að þar séu ekki opnar hjáleiðir fyrir óeðlilegan flutning á arði eða hagnaði undan skattarétti á íslandi og yfir í erlend móðurfélög	O C O O O C O O C C O O O O O O O C C O O O O O C O O O O O O C O O O O C O O O O O C O O O O O O O O O O O O O O O C O O O O O O O O O O C O O O O O O O O O O O O O O O O O O O	ég tel skoða að verið að við tökum upp reglur um milliverðlagningu sem ég framfaraskref tel samhliða því sé eðlilegt og taka eftir atvikum afstöðu til þessa að þá ekki líka tímabært og þótt fyrr hefði er að mínu mati að við líka upp reglu tökum um þunna eiginfjármögnun í samskiptum móður- og dóttur félaga þannig að við setjum tilteknar reglur tiltekinn grunn undir slík samskipti svo að þar ekki opnar hjáleiðir fyrir óeðlilegan flutning séu á arði eða hagnaði undan skattarétti á íslandi og yfir í erlend móðurfélög	O C F O F O O C O O O O O O O F O O F O O F O O O O O O O O O O O O O C F O O O O O O O O F O O O O O O O O O O O O C O O O O O O O O O O O O O O O O F O O O O O O O O O O O O O
1301	Þar er tvímælalaust gat í löggjöfinni eins og hún er og hefur lengi verið hjá okkur .	þar er tvímælalaust gat í löggjöfinni eins og hún er og hefur lengi verið hjá okkur	O C O O O O O O O C O C O C O O	þar er tvímælalaust gat í löggjöfinni eins og hún er hefur verið og lengi hjá okkur	O C O O O O O O O C F F O O O O
1302	Að mínu mati er það sú brotalöm sem enn á eftir að kippa í liðinn .	að mínu mati er það sú brotalöm sem enn á eftir að kippa í liðinn	O O O C O O O O O C O O C O O	að er mínu mati það sú brotalöm sem á enn eftir að kippa í liðinn	O F O O O O O O F O O O C O O
1303	Eftir að svonefndar CFC-reglur komu inn í skattaréttinn hér 2010 eða svo er betur fyrir því séð í þeim tilvikum varðandi rétt til að samskatta móðurfélög hér á landi og dótturfélög á aflandssvæðum sem illu heilli var ekki til staðar í íslenskri löggjöf á árunum fyrir hrunið og hefði gefið myndarlegar tekjur ef menn hefðu haft þau ákvæði í lögum þá og beitt þeim .	eftir að svonefndar cfc-reglur komu inn í skattaréttinn hér 2010 eða svo er betur fyrir því séð í þeim tilvikum varðandi rétt til að samskatta móðurfélög hér á landi og dótturfélög á aflandssvæðum sem illu heilli var ekki til staðar í íslenskri löggjöf á árunum fyrir hrunið og hefði gefið myndarlegar tekjur ef menn hefðu haft þau ákvæði í lögum þá og beitt þeim	O O O O C O O O O O O O C O O O C O O O C O O O O C O O O O O O O O O O O O C O O O O O O O O O C C O O O O C C O O O O O O O C	eftir að svonefndar cfc-reglur komu inn í skattaréttinn hér 2010 eða svo betur er fyrir því séð í þeim tilvikum rétt var til að móðurfélög hér á landi og dótturfélög á aflandssvæðum samskatta sem illu heilli ekki varðandi til staðar í íslenskri löggjöf á árunum fyrir hrunið og hefði gefið myndarlegar tekjur ef menn hefðu haft þau ákvæði í lögum þá og beitt þeim	O O O O C O O O O O O O O F O O C O O O O F O O O O O O O O O O F O O O O F O O O O O O O O O O C C O O O O C C O O O O O O C O
1304	Í þessu tilviki er að mínu mati enn eftir að botna málið .	í þessu tilviki er að mínu mati enn eftir að botna málið	O O O C O O O O O O C O	í þessu tilviki er að mínu mati enn eftir að botna málið	O O O C O O O O O O C O
