idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
3125	Pleeg obstructie waar je kan , saboteer het systeem , revolteer .	pleeg obstructie waar je kan saboteer het systeem revolteer	C O O O C C O O C	pleeg obstructie waar je kan het systeem saboteer revolteer	C O O O C O O F C
3126	Zij vertelt over haar gezin en carriere .	zij vertelt over haar gezin en carriere	O C O O O O O	zij vertelt over haar gezin en carriere	O C O O O O O
3127	Om in Oirschot te blijven , waarom geen bezetting van centrale posten ( keuken , kantine , wachtgebouw ) ?	om in oirschot te blijven waarom geen bezetting van centrale posten keuken kantine wachtgebouw	O O O O C O O O O O O O O O	om in blijven oirschot te waarom geen bezetting van centrale posten keuken kantine wachtgebouw	O O F O O O O O O O O O O O
3128	Alles wat er tot nu toe bij Go Ahead gebeurd is , is in feite nog maar een eerste stap op de weg die tenslotte moet leiden naar het einddoel dat Hughes zich gesteld heeft .	alles wat er tot nu toe bij go ahead gebeurd is is in feite nog maar een eerste stap op de weg die tenslotte moet leiden naar het einddoel dat hughes zich gesteld heeft	O O O O O O O O O C C C O O O O O O O O O O O O C C O O O O O O C C	alles wat er tot nu gebeurd is toe bij go ahead is in feite nog maar een eerste stap op de weg die moet tenslotte naar heeft het einddoel dat hughes leiden zich gesteld	O O O O O F F O O O O C O O O O O O O O O O O F O O F O O O O F O F
3129	""" Ik heb voorlopig twee jaar de tijd , want zo lang loopt mijn contract ."	ik heb voorlopig twee jaar de tijd want zo lang loopt mijn contract	O C O O O O O O O O C O O	ik heb voorlopig twee jaar de tijd want zo loopt lang mijn contract	O C O O O O O O O F O O O
3130	Natuurlijk , wanneer zich dit seizoen al een kans voordoet om mee te knokken om de titel , zal ik mijn uiterste best doen om die te grijpen .	natuurlijk wanneer zich dit seizoen al een kans voordoet om mee te knokken om de titel zal ik mijn uiterste best doen om die te grijpen	O C O O O O C O O O O O O O C O O O C O O O O O O C	natuurlijk wanneer zich dit seizoen al voordoet een kans om knokken mee te om de titel zal ik mijn uiterste best doen om grijpen die te	O O O O O O F O O O F O O O O O C O O O O C O F O O
3131	Zaterdag 15 augustus is het honderd jaar geleden dat voor het eerst luchtpost per ballon in Nederland aankwam .	zaterdag 15 augustus is het honderd jaar geleden dat voor het eerst luchtpost per ballon in nederland aankwam	O O O C O O O O O O O O O O O O O C	zaterdag is 15 augustus het honderd jaar geleden dat voor het eerst luchtpost per ballon aankwam in nederland	O F O O O O O O O O O O O O O F O O
3132	"De post kwam met de ballon "" Archimede "" uit het toenmaals door Duitsers belegerde Parijs en landde op de Schootsenhoek te Castelre in BaarleNassau ."	de post kwam met de ballon archimede uit het toenmaals door duitsers belegerde parijs en landde op de schootsenhoek te castelre in baarlenassau	O O C O O O O O O O O O C O O C O O O O O O O	de post met de ballon belegerde archimede uit het kwam toenmaals door duitsers parijs en landde op de schootsenhoek te castelre in baarlenassau	O O O O O F O O O F O O O O O C O O O O O O O
3133	In die gemeente is zaterdag een herdenkingsfeest , waarin alles wat met post en luchtvaart te maken heeft een rol speelt .	in die gemeente is zaterdag een herdenkingsfeest waarin alles wat met post en luchtvaart te maken heeft een rol speelt	O O O C O O O O O O O C O O O O O C O C	in die gemeente is zaterdag een herdenkingsfeest waarin speelt wat met post en luchtvaart te maken heeft alles een rol	O O O C O O O O F O O O O O O C C O O O
3134	Er zijn demonstraties parachute-springen en helicoptervliegen , er worden duiven gelost en er is een ballonvaart .	er zijn demonstraties parachute-springen en helicoptervliegen er worden duiven gelost en er is een ballonvaart	O C O O C O C C O C O O C O O	er demonstraties er parachute-springen helicoptervliegen en gelost worden zijn duiven en er een ballonvaart is	O O O C F O F C F O O O O O F
3135	Allen bekleedden een of andere bestuursfunctie of waren verbonden aan een der sociale adviesbureaus van de PSP-Limburg .	allen bekleedden een of andere bestuursfunctie of waren verbonden aan een der sociale adviesbureaus van de psp-limburg	O C O O O O O C C O O O O O O O O	allen bekleedden een of andere bestuursfunctie of waren verbonden aan een der sociale adviesbureaus van de psp-limburg	O C O O O O O C C O O O O O O O O
3136	"Haar eerste en triomfale optreden in New York in de Metropolitan Opera op 28 september 1967 , waar zij als "" Koningin van de nacht "" uit "" Die Zauberflote "" bekendheid kreeg , droeg ertoe bij dat zij in Nederland meer gevraagd werd ."	haar eerste en triomfale optreden in new york in de metropolitan opera op 28 september 1967 waar zij als koningin van de nacht uit die zauberflote bekendheid kreeg droeg ertoe bij dat zij in nederland meer gevraagd werd	O O O O O O O O O O O O O O O O C O O O O O O O C C O O O O O O O O O O O C	haar eerste en triomfale optreden in new york in de metropolitan opera op 28 september 1967 waar zij als koningin van de nacht uit die zauberflote bekendheid kreeg ertoe werd bij dat zij in droeg nederland meer gevraagd	O O O O O O O O O O O O O O O O O O O O O O O O O O O C O F O O O O F O O F
3137	Het zijn de heren D. de Vroome uit Stein , C. Roskam en H. Koops uit Geleen , A. Derwall uit Kerkrade , N. Hilhorst en J. Lenarts uit Sittard .	het zijn de heren d. de vroome uit stein c. roskam en h. koops uit geleen a. derwall uit kerkrade n. hilhorst en j. lenarts uit sittard	O C O O O O O O O O O O O O O O O O O O O O O O O O O	het de heren d. de vroome uit stein c. roskam en h. koops uit geleen a. derwall uit kerkrade n. hilhorst en j. lenarts uit sittard zijn	O O O O O O O O O O O O O O O O O O O O O O O O O O F
3138	De afgetreden bestuursleden richten zich vooral tegen de wijze waarop de heer E. Moorhuijsen - door het landelijk partijbestuur in het afgelopen weekeinde afgezet als propagandaleider in de Limburgse pers het oorlogsverleden van de heren De Vroome en Roskam ter sprake heeft gebracht .	de afgetreden bestuursleden richten zich vooral tegen de wijze waarop de heer e. moorhuijsen door het landelijk partijbestuur in het afgelopen weekeinde afgezet als propagandaleider in de limburgse pers het oorlogsverleden van de heren de vroome en roskam ter sprake heeft gebracht	O C O C O O O O O O O O O O O O O O O O C O C O O O O O O O O O O O O O O O O O C C	de afgetreden bestuursleden richten zich vooral tegen de wijze waarop de heer e. moorhuijsen door het landelijk partijbestuur in het afgelopen weekeinde afgezet als propagandaleider in de limburgse pers het oorlogsverleden van de heren de vroome en roskam ter sprake heeft gebracht	O C O C O O O O O O O O O O O O O O O O C O C O O O O O O O O O O O O O O O O O C C
3139	De leerlingen van de Rijksscholengemeenschap in Meppel ( voorheen lyceum ) zagen in een verbod van de rector drs. W. J. de Vos tijdens de pauze sneeuwballen te gooien aanleiding te staken .	de leerlingen van de rijksscholengemeenschap in meppel voorheen lyceum zagen in een verbod van de rector drs. w. j. de vos tijdens de pauze sneeuwballen te gooien aanleiding te staken	O O O O O O O O O C O O O O O O O O O O O O O O O O O C O C	de leerlingen van de rijksscholengemeenschap in meppel voorheen lyceum in een verbod van de rector drs. w. j. de vos aanleiding tijdens de pauze sneeuwballen te gooien zagen te staken	O O O O O O O O O O O O O O O O O O O O O O O O O O C F O C
3140	De rector had besloten de school tijdens de morgenpauze te sluiten omdat het verbod was overtreden .	de rector had besloten de school tijdens de morgenpauze te sluiten omdat het verbod was overtreden	O O C C O O O C C O O O O O O C	de rector overtreden besloten de school tijdens de morgenpauze te sluiten was omdat het verbod had	O O F C O O O O O O C F O O O F
3141	Het merendeel van de leerlingen was het er niet mee eens en weigerde de lessen verder te volgen .	het merendeel van de leerlingen was het er niet mee eens en weigerde de lessen verder te volgen	O O O O O C O O O O O O C O O O O C	het merendeel van de leerlingen was het er niet mee eens weigerde en de lessen volgen verder te	O O O O O C O O O O O F O O O F O O
3142	De rector dreigde op zijn beurt het onderwijs voor onbepaalde tijd te staken , een dreigement dat de leerlingen weinig aansprak .	de rector dreigde op zijn beurt het onderwijs voor onbepaalde tijd te staken een dreigement dat de leerlingen weinig aansprak	O O C O O O O O O O O C O O C O O O O C	de rector dreigde op zijn beurt staken het onderwijs voor onbepaalde tijd te een dreigement aansprak dat de leerlingen weinig	O O C O O O F O O O F O O O O F O O O O
3143	Het bericht in ons blad van gisteren over het eindrapport van de commissie grondwetsherziening van de Lohmanstichting ( het wetenschappelijk bureau van de CHU ) kan , tengevolge van een tikfout een verkeerde indruk gewekt hebben .	het bericht in ons blad van gisteren over het eindrapport van de commissie grondwetsherziening van de lohmanstichting het wetenschappelijk bureau van de chu kan tengevolge van een tikfout een verkeerde indruk gewekt hebben	O O O O O O O O O O O O O O O O O O O O O O O C O O O O O O O C C	het bericht in ons blad van gisteren over het eindrapport gewekt van de commissie grondwetsherziening van de lohmanstichting het wetenschappelijk bureau van de chu tengevolge van een tikfout een verkeerde indruk kan hebben	O O O O O O O O O O F O O O O O O O O O O O O O O O O O O O O F C
3144	De commissie vindt het niet juist , dat in de proeve van een nieuwe grondwet alleen maar een regeling over de oorlogsverklaring is opgenomen .	de commissie vindt het niet juist dat in de proeve van een nieuwe grondwet alleen maar een regeling over de oorlogsverklaring is opgenomen	O O C O O O O O O O O O O O O O O O O O O C C	de commissie het is niet juist dat in de proeve van een nieuwe grondwet opgenomen alleen maar een regeling over de oorlogsverklaring vindt	O O O F O O O O O O O O O O F O O O O O O O F
3145	Veel belangrijker zijn de verrichtingen van het leger in vredestijd , aldus de commissie .	veel belangrijker zijn de verrichtingen van het leger in vredestijd aldus de commissie	O O C O O O O O O O O O O	veel belangrijker zijn de verrichtingen van het leger in vredestijd aldus de commissie	O O C O O O O O O O O O O
3146	Enkele dagen daarna had ik in Moskou een ontmoeting met twee vrienden - Vietnamese schrijvers , de kameraden To Choaem en Te Chanem .	enkele dagen daarna had ik in moskou een ontmoeting met twee vrienden vietnamese schrijvers de kameraden to choaem en te chanem	O O O C O O O O O O O O O O O O O O O O O	enkele dagen daarna had ik in moskou een ontmoeting met twee vrienden vietnamese schrijvers de kameraden to choaem en te chanem	O O O C O O O O O O O O O O O O O O O O O
3147	""" Het mag dan fijn zijn om in Amerika succes te hebben , ik ben net zo gelukkig met het applaus van mensen in Veendam of Maastricht ! . """	het mag dan fijn zijn om in amerika succes te hebben ik ben net zo gelukkig met het applaus van mensen in veendam of maastricht	O C O O C O C O O O O O O O O O O O O O O O O O C	het mag dan fijn ik om in amerika succes te hebben net zo gelukkig zijn met het applaus ben van mensen in veendam of maastricht	O C O O O O O O O O C O O O F O O O F O O O O O O
3148	Het gesprek over literatuur ging geleidelijk maar onafwendbaar over in een gesprek over de oorlog , en het had wellicht ook niet anders mogen verlopen .	het gesprek over literatuur ging geleidelijk maar onafwendbaar over in een gesprek over de oorlog en het had wellicht ook niet anders mogen verlopen	O O O O C O O O O O O O O O O O O C O O O O C C	het gesprek over literatuur geleidelijk maar onafwendbaar over in een gesprek ging over de oorlog en het had wellicht ook niet anders mogen verlopen	O O O O O O O O O O O F O O O O O C O O O O C C
3149	Toen ik mijn Vietnamese kameraden en collega's vroeg wat zij dachten en voelden , toen zij de eerste berichten lazen over de moorden in Son My , antwoordden zij met bittere kalmte , dat die gebeurtenissen op zichzelf helemaal niet nieuw voor hen waren .	toen ik mijn vietnamese kameraden en collega's vroeg wat zij dachten en voelden toen zij de eerste berichten lazen over de moorden in son my antwoordden zij met bittere kalmte dat die gebeurtenissen op zichzelf helemaal niet nieuw voor hen waren	O O O O O O O C O O C O C O O O O O C O O O O O O C O O O O O O O O O O O O O O C	toen ik mijn vietnamese kameraden vroeg en collega's dachten wat zij en voelden lazen toen zij de eerste berichten over de moorden in son my waren zij antwoordden met bittere kalmte dat die gebeurtenissen op zichzelf helemaal niet nieuw voor hen	O O O O O F O O F O O O C F O O O O O O O O O O O F O F O O O O O O O O O O O O O
3150	Zelfs in politieke zaken hadden de Kikoejoe's en de Loeo's veel gemeenschappelijks .	zelfs in politieke zaken hadden de kikoejoe's en de loeo's veel gemeenschappelijks	O O O O C O O O O O O O	zelfs in politieke zaken hadden de kikoejoe's en de loeo's veel gemeenschappelijks	O O O O C O O O O O O O
3151	Zo had bij voorbeeld ieder dorp afzonderlijk , of een aantal dorpen gemeenschappelijk , een raad van oudsten .	zo had bij voorbeeld ieder dorp afzonderlijk of een aantal dorpen gemeenschappelijk een raad van oudsten	O C O O O O O O O O O O O O O O	zo had bij voorbeeld ieder dorp afzonderlijk of een aantal dorpen gemeenschappelijk een raad van oudsten	O C O O O O O O O O O O O O O O
3152	Alle volwassenen woonden de discussies van deze raad bij en besluiten werden gezamenlijk genomen .	alle volwassenen woonden de discussies van deze raad bij en besluiten werden gezamenlijk genomen	O O C O O O O O O O O C O C	alle volwassenen de discussies van deze raad bij genomen en woonden besluiten gezamenlijk werden	O O O O O O O O F O F O O F
3153	Op deze manier ontwikkelden de Loeo's en Kikoejoe's democratische systemen van dorpsbestuur , waarbij het concept van plaatselijk en collectief leiderschap , in plaats van individueel leiderschap , de politieke traditie was .	op deze manier ontwikkelden de loeo's en kikoejoe's democratische systemen van dorpsbestuur waarbij het concept van plaatselijk en collectief leiderschap in plaats van individueel leiderschap de politieke traditie was	O O O C O O O O O O O O O O O O O O O O O O O O O O O O C	op deze manier ontwikkelden de loeo's en kikoejoe's democratische systemen van dorpsbestuur waarbij het concept van plaatselijk en collectief leiderschap in plaats van individueel leiderschap de politieke traditie was	O O O C O O O O O O O O O O O O O O O O O O O O O O O O C
3154	Dan volgen de antwoorden van de twintig .	dan volgen de antwoorden van de twintig	O C O O O O O	dan volgen de antwoorden van de twintig	O C O O O O O
3155	Het gaat om de problemen van misdaad en straf , schuld en vergeving .	het gaat om de problemen van misdaad en straf schuld en vergeving	O C O O O O O O O O O O	het om de problemen van misdaad en straf schuld gaat en vergeving	O O O O O O O O O F O O
3156	Van het woord vergeving hebben velen suikergoed gemaakt .	van het woord vergeving hebben velen suikergoed gemaakt	O O O O C O O C	van het woord vergeving hebben velen suikergoed gemaakt	O O O O C O O C
3157	Ze weten niet , wat vergeving betekent .	ze weten niet wat vergeving betekent	O C O O O C	ze weten niet wat vergeving betekent	O C O O O C
3158	""" Die crossen loop ik gewoon omdat het een soort compensatie voor de gemiste wedstrijden in de zomer is ."	die crossen loop ik gewoon omdat het een soort compensatie voor de gemiste wedstrijden in de zomer is	O C C O O O O O O O O O C O O O O C	die crossen ik gewoon omdat het is een soort compensatie voor de wedstrijden loop gemiste in de zomer	O C O O O O F O O O O O O F F O O O
3159	Van vergeving kan alleen gesproken worden , als een mens zo iets onmenselijks bedreven heeft , dat er geen straf , zelfs de doodstraf niet , de schuld kan vereffenen , wanneer de schuld zo mateloos is , dat ze nog alleen vergeven kan worden .	van vergeving kan alleen gesproken worden als een mens zo iets onmenselijks bedreven heeft dat er geen straf zelfs de doodstraf niet de schuld kan vereffenen wanneer de schuld zo mateloos is dat ze nog alleen vergeven kan worden	O O C O C C O O O O O O C C O O O O O C O O O O C C C O O O O O O O O O O C C	van vergeving alleen als een mens zo iets worden onmenselijks wanneer de schuld zo dat er geen straf zelfs de doodstraf niet de schuld kan vereffenen bedreven mateloos dat kan is worden vergeven ze nog alleen kan heeft gesproken	O O O O O O O O F O O O O O O O O O O O O O O O C C F O O F F F F O O O F F F
3160	Bekend was , dat de commissie voor openbare orde van de gemeenteraad de burgemeester niet zou aanraden de politie in te schakelen .	bekend was dat de commissie voor openbare orde van de gemeenteraad de burgemeester niet zou aanraden de politie in te schakelen	O C O O O O O O O O O O O O C C O O O O C	bekend was dat de commissie voor openbare orde van de gemeenteraad de burgemeester niet zou aanraden de politie in te schakelen	O C O O O O O O O O O O O O C C O O O O C
3161	Tijdens een plenaire vergadering kwamen twee officiele bestuursleden met een stapel stencils binnen , waarin duidelijk gemaakt werd dat binnen een uur na ontvangst van het pamflet de terrenen van de school ontruimd dienden te worden .	tijdens een plenaire vergadering kwamen twee officiele bestuursleden met een stapel stencils binnen waarin duidelijk gemaakt werd dat binnen een uur na ontvangst van het pamflet de terrenen van de school ontruimd dienden te worden	O O O O C O O O O O O O O O O C C O O O O O O O O O O O O O O C C O C	tijdens een plenaire vergadering kwamen twee officiele bestuursleden met een stapel stencils binnen waarin duidelijk gemaakt werd dat worden binnen een uur ontruimd na ontvangst van het pamflet de terrenen van de school dienden te	O O O O C O O O O O O O O O O C C O F O O O F O O O O O O O O O O F O
3162	Bovendien werd schorsing en verwijdering van de bezettende studenten aangekondigd .	bovendien werd schorsing en verwijdering van de bezettende studenten aangekondigd	O C O O O O O C O C	bovendien werd schorsing en verwijdering van de bezettende studenten aangekondigd	O C O O O O O C O C
3163	Gisteren heeft de dooi het pleit gewonnen .	gisteren heeft de dooi het pleit gewonnen	O C O O O O C	gisteren heeft gewonnen de dooi het pleit	O C F O O O O
3164	Het zijn actieve minima geweest , die deze dooi introduceerden en het hogedrukgebied van 1030 milibar boven Finland en Polen dwongen naar het oosten terug te gaan .	het zijn actieve minima geweest die deze dooi introduceerden en het hogedrukgebied van 1030 milibar boven finland en polen dwongen naar het oosten terug te gaan	O C O O C O O O C O O O O O O O O O O C O O O O O C	het actieve minima geweest zijn die deze dooi introduceerden dwongen en het hogedrukgebied van 1030 milibar boven finland en polen naar het oosten terug te gaan	O O O F F O O O C F O O O O O O O O O O O O O O O C
3165	Want hij is op een tweeledige wijze getekend :	want hij is op een tweeledige wijze getekend	O O C O O O O C	want hij getekend op een tweeledige wijze is	O O F O O O O F
3166	Willie Boy is een Indiaan , behorend tot een stam die door de Amerikaanse regering na eeuwenlange Indianenmoord in een reservaat is ondergebracht .	willie boy is een indiaan behorend tot een stam die door de amerikaanse regering na eeuwenlange indianenmoord in een reservaat is ondergebracht	O O C O O C O O O O O O O O O O O O O O C C	willie boy is een indiaan behorend tot een stam die door de amerikaanse regering na eeuwenlange indianenmoord in een reservaat is ondergebracht	O O C O O C O O O O O O O O O O O O O O C C
3167	Maar ik stop er nu waarschijnlijk mee .	maar ik stop er nu waarschijnlijk mee	O O C O O O O	maar ik stop er nu waarschijnlijk mee	O O C O O O O
3168	"Polonsky's camera observeert een Indianenfeest - maar niet om de toeschouwer te vergasten op pittoreske folkloristische observaties ( het "" toeristische "" standpunt ) :"	polonsky's camera observeert een indianenfeest maar niet om de toeschouwer te vergasten op pittoreske folkloristische observaties het toeristische standpunt	O O C O O O O O O O O C O O O O O O O	polonsky's camera observeert een indianenfeest maar niet om de toeschouwer te op pittoreske folkloristische observaties vergasten het toeristische standpunt	O O C O O O O O O O O O O O O F O O O
3169	"zijn camera vangt alleen af en toe , min of meer beschaamd , een detail van de "" feestelijkheden "" ;"	zijn camera vangt alleen af en toe min of meer beschaamd een detail van de feestelijkheden	O O C O O O O O O O O O O O O O	zijn camera alleen af en vangt toe min of meer beschaamd een detail van de feestelijkheden	O O O O O F O O O O O O O O O O
3170	ze maken een bleke , uitgebluste en zelfs lachwekkende indruk .	ze maken een bleke uitgebluste en zelfs lachwekkende indruk	O C O O C O O O O	ze een bleke en zelfs lachwekkende indruk maken uitgebluste	O O O O O O O F F
3171	De luchtverontreiniging in een groot gedeelte van Den Haag overschrijdt 21 dagen per jaar de toelaatbare grens .	de luchtverontreiniging in een groot gedeelte van den haag overschrijdt 21 dagen per jaar de toelaatbare grens	O O O O O O O O O C O O O O O O O	de luchtverontreiniging in een groot gedeelte van den haag overschrijdt 21 dagen per jaar de toelaatbare grens	O O O O O O O O O C O O O O O O O
3172	Dit blijkt uit cijfers die de Haagse werkgroep milieuhygiene dezer dagen heeft gepubliceerd .	dit blijkt uit cijfers die de haagse werkgroep milieuhygiene dezer dagen heeft gepubliceerd	O C O O O O O O O O O C C	dit uit cijfers gepubliceerd die heeft de haagse werkgroep milieuhygiene dezer dagen blijkt	O O O F O F O O O O O O F
3173	De cijfers zijn nogal onthullend , omdat in Den Haag geen luchtverontreinigende industrie van betekenis voorkomt .	de cijfers zijn nogal onthullend omdat in den haag geen luchtverontreinigende industrie van betekenis voorkomt	O O C O C O O O O O C O O O C	de cijfers zijn nogal onthullend omdat luchtverontreinigende in den haag geen industrie voorkomt van betekenis	O O C O C O F O O O O O F O O
3174	De grootste boosdoener van de luchtverontreiniging is zwaveldioxyde ( S02 ) .	de grootste boosdoener van de luchtverontreiniging is zwaveldioxyde s02	O O O O O O C O O	de grootste boosdoener van de luchtverontreiniging is zwaveldioxyde s02	O O O O O O C O O
3175	Het voorkomen van deze stof in de Haagse atmosfeer moet voor een groot gedeelte worden toegeschreven aan de tuindersbedrijven in het Westland , die stookolie als brandstof voor de verwarming van hun kassen gebruiken .	het voorkomen van deze stof in de haagse atmosfeer moet voor een groot gedeelte worden toegeschreven aan de tuindersbedrijven in het westland die stookolie als brandstof voor de verwarming van hun kassen gebruiken	O C O O O O O O O C O O O O C C O O O O O O O O O O O O O O O O C	het voorkomen van deze stof in de haagse atmosfeer moet voor een groot gedeelte worden aan de tuindersbedrijven in het westland toegeschreven die stookolie als brandstof voor de verwarming gebruiken van hun kassen	O C O O O O O O O C O O O O C O O O O O O F O O O O O O O F O O O
3176	Topbiljarters , en zeker zij die in meerder spelsoorten zijn gespecialiseerd , zijn doordat in de verschillende spelsoorten soms twee of drie kampioenschappen per jaar worden gehouden , veel van huis waardoor ook vaak de inkomsten stil staan .	topbiljarters en zeker zij die in meerder spelsoorten zijn gespecialiseerd zijn doordat in de verschillende spelsoorten soms twee of drie kampioenschappen per jaar worden gehouden veel van huis waardoor ook vaak de inkomsten stil staan	O O O O O O O O C C C O O O O O O O O O O O O C C O O O O O O O O O C	topbiljarters en zeker gespecialiseerd gehouden zij die in meerder spelsoorten doordat zijn in de verschillende spelsoorten soms twee of drie kampioenschappen per jaar zijn veel van huis worden waardoor ook vaak de inkomsten stil staan	O O O F F O O O O O O F O O O O O O O O O O O F O O O F O O O O O O C
3177	Een drastische beperking van de wedstrijd kalender zou ook kostendrukkend kunnen werken .	een drastische beperking van de wedstrijd kalender zou ook kostendrukkend kunnen werken	O O O O O O O C O C C C	een drastische beperking van de wedstrijd kalender zou ook kostendrukkend kunnen werken	O O O O O O O C O C C C
3178	"Het wordt al weer wat kouder en mijn spieren zijn nogal gevoelig , zodat ik moet uitkijken "" ."	het wordt al weer wat kouder en mijn spieren zijn nogal gevoelig zodat ik moet uitkijken	O C O O O O O O O C O O O O C C	het al weer wat kouder wordt en mijn spieren zijn nogal gevoelig zodat ik uitkijken moet	O O O O O F O O O C O O O O F F
3179	In deze richting denkt de bond reeds enige tijd .	in deze richting denkt de bond reeds enige tijd	O O O C O O O O O	in deze richting denkt de bond reeds enige tijd	O O O C O O O O O
3180	""" Jaarlijks vindt een gesprek plaats tussen het bondsbestuur en de ereklassers waarin allerlei problemen worden doorgenomen ."	jaarlijks vindt een gesprek plaats tussen het bondsbestuur en de ereklassers waarin allerlei problemen worden doorgenomen	O C O O O O O O O O O O O O C C	jaarlijks vindt een gesprek plaats tussen het bondsbestuur en de ereklassers waarin allerlei problemen worden doorgenomen	O C O O O O O O O O O O O O C C
3181	Dat beplantingen ook nog een andere taak kunnen hebben , bleek uit de inleidingen van de andere deskundigen .	dat beplantingen ook nog een andere taak kunnen hebben bleek uit de inleidingen van de andere deskundigen	O O O O O O O C C C O O O O O O O	dat beplantingen ook nog een andere taak hebben kunnen bleek uit de inleidingen van de andere deskundigen	O O O O O O O F F C O O O O O O O
3182	Zo is het stofgehalte van de lucht in straten zonder bomen vaak aanmerkelijk hoger dan in straten met bomen , en is het stedelijk groen dus van grote invloed op de kwaliteit van de in te ademen lucht .	zo is het stofgehalte van de lucht in straten zonder bomen vaak aanmerkelijk hoger dan in straten met bomen en is het stedelijk groen dus van grote invloed op de kwaliteit van de in te ademen lucht	O C O O O O O O O O O O O O O O O O O O C O O O O O O O O O O O O O O O C	zo het stofgehalte is van de lucht is in straten zonder bomen vaak aanmerkelijk hoger dan in straten met bomen en het stedelijk groen dus van grote invloed op de kwaliteit van de in te ademen lucht	O O O F O O O F O O O O O O O O O O O O O O O O O O O O O O O O O O O C O
3183	Dit vertelde ir. B. Vrijhof , adjunct-directeur gemeenteplantsoenen van Den Haag .	dit vertelde ir. b. vrijhof adjunct-directeur gemeenteplantsoenen van den haag	O C O O O O C O O O	dit ir. vertelde b. vrijhof adjunct-directeur gemeenteplantsoenen van den haag	O O F O O O C O O O
3184	De open brief van de werkgevers over de geldontwaarding is bepaald niet overbodig .	de open brief van de werkgevers over de geldontwaarding is bepaald niet overbodig	O O O O O O O O O C C O O	de open brief van de werkgevers over de geldontwaarding is niet bepaald overbodig	O O O O O O O O O C O F O
3185	Wij lijden allemaal met betrekking tot de sluipende inflatie aan een soort gewenning .	wij lijden allemaal met betrekking tot de sluipende inflatie aan een soort gewenning	O C O O O O O C O O O O O	wij allemaal met sluipende betrekking tot de lijden inflatie aan een soort gewenning	O O O F O O O F O O O O O
3186	De welvaart werkt verdovend .	de welvaart werkt verdovend	O O C C	de welvaart werkt verdovend	O O C C
3187	We denken dat allerlei dingen allemaal tegelijk kunnen .	we denken dat allerlei dingen allemaal tegelijk kunnen	O C O O O O O C	we denken dat allerlei dingen allemaal tegelijk kunnen	O C O O O O O C
3188	Het zijn overigens niet de eerste plaatsen die haar het meeste plezier hebben gedaan .	het zijn overigens niet de eerste plaatsen die haar het meeste plezier hebben gedaan	O C O O O O O O O O O O C C	het overigens zijn niet de eerste plaatsen die haar het meeste plezier gedaan hebben	O O F O O O O O O O O O F F
3189	de werknemers willen elk jaar zoveel mogelijk meer contant in het loonzakje .	de werknemers willen elk jaar zoveel mogelijk meer contant in het loonzakje	O O C O O O O O O O O O	de werknemers willen elk jaar zoveel mogelijk meer contant in het loonzakje	O O C O O O O O O O O O
3190	De werkgevers berekenen stijgende kosten door in de prijzen .	de werkgevers berekenen stijgende kosten door in de prijzen	O O C C O O O O O	de werkgevers stijgende kosten door in de prijzen berekenen	O O F O O O O O F
3191	Met het aanbieden van een gratis 65-plus-jaarkaart en reischeques tot een bedrag van flo 200 , toonde de NS haar vreugde over de snelle toename van de verkoop van de 65-pluskaarten .	met het aanbieden van een gratis 65-plus-jaarkaart en reischeques tot een bedrag van flo 200 toonde de ns haar vreugde over de snelle toename van de verkoop van de 65-pluskaarten	O O C O O O O O O O O O O O O C O O O O O O O O O O O O O O	met het aanbieden van een gratis 65-plus-jaarkaart en reischeques tot een bedrag van flo 200 toonde de ns haar vreugde over de snelle toename van de verkoop van de 65-pluskaarten	O O C O O O O O O O O O O O O C O O O O O O O O O O O O O O
3192	Na een wat aarzelend begin in 1967 ( verkoop : 5.500 kaarten in acht maanden ) gaven de verkoopcijfers na een prijsverlaging in de loop van 1968 een aanzienlijke stijging te zien .	na een wat aarzelend begin in 1967 verkoop 5.500 kaarten in acht maanden gaven de verkoopcijfers na een prijsverlaging in de loop van 1968 een aanzienlijke stijging te zien	O O O C O O O O O O O O O C O O O O O O O O O O O O O O C	na een wat begin in 1967 verkoop 5.500 kaarten in acht maanden de verkoopcijfers na een prijsverlaging in de gaven aarzelend loop van 1968 een aanzienlijke stijging te zien	O O O O O O O O O O O O O O O O O O O F F O O O O O O O C
3193	In oktober van dat jaar waren reeds 13.300 kaarten verkocht en nog een jaar later was het cijfer tot 31.200 gestegen .	in oktober van dat jaar waren reeds 13.300 kaarten verkocht en nog een jaar later was het cijfer tot 31.200 gestegen	O O O O O C O O O C O O O O O C O O O O C	in oktober van dat jaar waren reeds 13.300 kaarten verkocht en nog een jaar later was het cijfer tot 31.200 gestegen	O O O O O C O O O C O O O O O C O O O O C
3194	Beatrixoord in Haren start volgende week in samenwerking met het academisch ziekenhuis in Groningen een revalidatiecentrum voor hartpatienten .	beatrixoord in haren start volgende week in samenwerking met het academisch ziekenhuis in groningen een revalidatiecentrum voor hartpatienten	O O O C C O O O O O O O O O O O O O	beatrixoord in haren volgende start week in samenwerking met het academisch ziekenhuis in groningen een revalidatiecentrum voor hartpatienten	O O O F F O O O O O O O O O O O O O
