idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
410	"Jesus svaraði : "" Ikki er nakar illur andi í mær , men eg æri faðir mín , og tit vanæra meg ."	jesus svaraði ikki er nakar illur andi í mær men eg æri faðir mín og tit vanæra meg	O C O C O O O O O O O C O O O O C O	jesus svaraði ikki er nakar illur andi í mær men eg æri faðir mín vanæra og tit meg	O C O C O O O O O O O C O O F O O O
411	Men eg söki ikki æru mína ; tann er , sum sökir hana og dömir .	men eg söki ikki æru mína tann er sum sökir hana og dömir	O O C O O O O C O C O O C	men eg söki ikki æru mína tann er sum hana sökir dömir og	O O C O O O O C O O F F O
412	"Sanniliga , sanniliga sigi eg tykkum : Um nakar varðveitir orð mítt , skal hann um aldur og allar ævir ikki síggja deyðan . """	sanniliga sanniliga sigi eg tykkum um nakar varðveitir orð mítt skal hann um aldur og allar ævir ikki síggja deyðan	O O C O O O O C O O C O O O O O O O C O	sanniliga sanniliga sigi eg tykkum um nakar orð mítt varðveitir síggja skal hann um aldur og allar ævir ikki deyðan	O O C O O O O O O F F F O O O O O O O O
413	"Tá sögdu Jödarnir við hann : "" Nú vita vit , at illur andi er í tær ."	tá sögdu jödarnir við hann nú vita vit at illur andi er í tær	O C O O O O C O O O O C O O	tá sögdu jödarnir við hann nú vita vit at illur andi er í tær	O C O O O O C O O O O C O O
414	Ábraham doyði og profetarnir , og tú sigur : Um nakar varðveitir orð mítt , skal hann um aldur og ævir ikki smakka deyðan .	ábraham doyði og profetarnir og tú sigur um nakar varðveitir orð mítt skal hann um aldur og ævir ikki smakka deyðan	O C O O O O C O O C O O C O O O O O O C O	ábraham doyði og profetarnir sigur og tú um nakar varðveitir orð mítt smakka skal hann um aldur og ævir ikki deyðan	O C O O F O O O O C O O F F O O O O O O O
415	Manst tú vera störri enn faðir okkara , Ábraham , sum doyði ?	manst tú vera störri enn faðir okkara ábraham sum doyði	C O C O O O O O O C	tú manst störri enn faðir okkara ábraham vera sum doyði	O F O O O O O F O C
416	Og eisini profetarnir doyðu .	og eisini profetarnir doyðu	O O O C	og eisini profetarnir doyðu	O O O C
417	"Hvönn gert tú teg sjálvan til ? """	hvönn gert tú teg sjálvan til	O C O O O O	hvönn gert tú teg sjálvan til	O C O O O O
418	"Jesus svaraði : "" Um eg æri meg sjálvan , tá er æra mín einki ; tað er faðir mín , sum ærir meg , hann sum tit siga um , at hann er Guð tykkara ; og tit hava ikki kent hann ; men eg kenni hann ; segði eg , at eg ikki kenni hann , tá hevði eg verið lygnari eins og tit ."	jesus svaraði um eg æri meg sjálvan tá er æra mín einki tað er faðir mín sum ærir meg hann sum tit siga um at hann er guð tykkara og tit hava ikki kent hann men eg kenni hann segði eg at eg ikki kenni hann tá hevði eg verið lygnari eins og tit	O C O C O O O O C O O O O O C O O O C O O O C O O O C O O O O C O C O O O C O C O O O O C O O C O C O O O O	jesus er er tá æra mín svaraði einki tað faðir mín hann um eg æri meg sjálvan sum ærir meg sum tit um er at hann guð siga tykkara og tit hava ikki kent hann kenni men eg hann segði eg at eg ikki kenni hann hevði tá verið eg lygnari eins og tit	O F F O O O F O O O O O O O C O O O C O O O O F O O O F O O O C O C O F O O O C O O O O C O F O F O O O O O
419	Men eg kenni hann og varðveiti orð hansara .	men eg kenni hann og varðveiti orð hansara	O O C O O C O O	men eg kenni hann og orð hansara varðveiti	O O C O O O O F
420	"Ábraham , faðir tykkara , gleddist til at síggja mín dag , og hann sá hann og var fegin . """	ábraham faðir tykkara gleddist til at síggja mín dag og hann sá hann og var fegin	O O O C O C O O O C O O O O C O	ábraham faðir tykkara gleddist og var fegin til síggja at mín dag og hann sá hann	O O O C O C O O F O O O O O C O
421	"Tá sögdu Jödarnir við hann : "" Tú ert enn ikki fimmti ára gamal , og tú hevur sæð Ábraham ! """	tá sögdu jödarnir við hann tú ert enn ikki fimmti ára gamal og tú hevur sæð ábraham	O C O O O O C O O O O O O O C C O	tá jödarnir við hann tú ert enn ikki fimmti ára gamal sögdu og tú hevur sæð ábraham	O O O O O F O O O O O F O O C C O
422	"Jesus segði við teir : "" Sanniliga , sanniliga sigi eg tykkum : Áðr enn Ábraham varð til , eri eg . """	jesus segði við teir sanniliga sanniliga sigi eg tykkum áðr enn ábraham varð til eri eg	O C O O O O C O O O O O C O C O	jesus segði við teir eri sanniliga sigi sanniliga varð eg tykkum áðr enn ábraham til eg	O C O O F O C O F O O O O O O O
423	Tá tóku teir steinar upp til at kasta eftir honum .	tá tóku teir steinar upp til at kasta eftir honum	O C O O O O O C O O	tá teir tóku steinar upp til kasta at eftir honum	O O F O O O F O O O
424	Men Jesus fjaldi seg og fór út úr halgidóminum .	men jesus fjaldi seg og fór út úr halgidóminum	O O C O O C O O O	men jesus fjaldi seg og fór út úr halgidóminum	O O C O O C O O O
425	Og tá ið hann gekk fram við , sá hann ein mann , sum var blindur frá föðingini .	og tá ið hann gekk fram við sá hann ein mann sum var blindur frá föðingini	O O C O O O O C O O O O O C O O	og sá tá hann ein mann sum var blindur frá föðingini ið hann gekk fram við	O F O O O O O C O O O O O C O O
426	"Og lærusveinar hansara spurdu hann og sögdu : "" Meistari , hvör hevur syndað , hesin maðurin ella foreldur hansara , so at hann skuldi föðast blindur ? """	og lærusveinar hansara spurdu hann og sögdu meistari hvör hevur syndað hesin maðurin ella foreldur hansara so at hann skuldi föðast blindur	O O O C O O C O O C C O O O O O O O O C C O	og spurdu lærusveinar hansara hann sögdu og syndað meistari hvör hevur hesin maðurin ella foreldur hansara so at hann skuldi föðast blindur	O F O O O F O F O O F O O O O O O O O C C O
427	"Jesus svaraði : "" Hvörki hann hevur syndað ella foreldur hansara ; men hetta er hent , til tess at Guðs gerningar mega verða opinberaðir á honum ."	jesus svaraði hvörki hann hevur syndað ella foreldur hansara men hetta er hent til tess at guðs gerningar mega verða opinberaðir á honum	O C O O C C O O O O O C C O O O O O C C C O O	jesus svaraði hvörki syndað hann hevur ella foreldur hansara men hetta er hent til tess opinberaðir at guðs gerningar á verða mega honum	O C O F O F O O O O O C C O O F O O O O F F O
428	Vit eiga at gera gerningar hansara , sum sendi meg , meðan dagur er ; nátt kemur , tá ið eingin kann arbeiða .	vit eiga at gera gerningar hansara sum sendi meg meðan dagur er nátt kemur tá ið eingin kann arbeiða	O C O O C O C O O O C O O C O O O C C	vit eiga meðan dagur er at gerningar hansara gera sum sendi meg nátt tá kemur ið eingin kann arbeiða	O C O O C O O O F O C O O O F O O C C
429	"Meðan eg eri í heiminum , eri eg ljós heimsins . """	meðan eg eri í heiminum eri eg ljós heimsins	O O C O O C O O O	meðan eg í heiminum eg eri ljós eri heimsins	O O O O O F O F O
430	"Tá ið hann hevði sagt hetta , spýtti hann á jörðina og gjördi runu av spýttinum og smurdi rununa upp á eyguni á honum og segði við hann : "" Far og tváa tær í hylinum Siloam tað merkir : sendur ."	tá ið hann hevði sagt hetta spýtti hann á jörðina og gjördi runu av spýttinum og smurdi rununa upp á eyguni á honum og segði við hann far og tváa tær í hylinum siloam tað merkir sendur	O C O O O O O C C O O C O O O O C O O O O O O O C O O C O C O O O O O C C	tá spýtti hann á jörðina ið hevði hann sagt hetta gjördi og runu av spýttinum og smurdi rununa upp á eyguni á honum segði og við hann far og tær tváa í hylinum siloam tað merkir sendur	O C O O O O F O C O F O O O O O C O O O O O O F O O O C O O F O O O O C C
431	Hann fór tá av stað og tváaði sær og kom aftur síggjandi .	hann fór tá av stað og tváaði sær og kom aftur síggjandi	O C O O O O C O O C O C	hann fór tá av stað og tváaði sær og kom aftur síggjandi	O C O O O O C O O C O C
432	"Tá sögdu grannarnir og teir , sum hövdu sæð hann áður , tí at hann var ein , sum bað um olmussu : "" Er ikki hetta hann , sum er vanur at sita og biðja om olmussu ? """	tá sögdu grannarnir og teir sum hövdu sæð hann áður tí at hann var ein sum bað um olmussu er ikki hetta hann sum er vanur at sita og biðja om olmussu	O C O O O C O O O O C O O C C O O O O O C O O C O O O C O C O O	tá sögdu er grannarnir og teir ikki hetta hann er sum vanur sum sæð hann áður var tí at hövdu hann ein bað sum um olmussu at sita og om olmussu biðja	O C F O O O O O O F O O O F O O F O O F O O F O O O O C O O O F
433	"Summir sögdu : "" Jú , tað er hann . """	summir sögdu jú tað er hann	O C O O C O	summir jú er tað hann sögdu	O O F O O F
434	"Summir sögdu : "" Nei , men hann líkist honum . """	summir sögdu nei men hann líkist honum	O C O O O C O	summir sögdu nei men hann líkist honum	O C O O O C O
435	"Sjálvur segði hann : "" Tað eri eg . """	sjálvur segði hann tað eri eg	O C O O C O	sjálvur hann tað segði eg eri	O O O F O F
436	"Teir sögdu tá við hann : "" Hvussu opnaðust tá eygu tíni ? """	teir sögdu tá við hann hvussu opnaðust tá eygu tíni	O C O O O O C O O O	teir sögdu tá við hann hvussu opnaðust tá eygu tíni	O C O O O O C O O O
437	"Hann svaraði : "" Tann maðurin , sum kallaður er Jesus , gjördi runu og smurdi hana upp á eyguni á mær og segði við meg : Far til Siloam og tváa tær ."	hann svaraði tann maðurin sum kallaður er jesus gjördi runu og smurdi hana upp á eyguni á mær og segði við meg far til siloam og tváa tær	O C O O C O O C C O O C O O O O O O O C O O C O O O C O	hann svaraði tann maðurin gjördi runu sum er kallaður jesus og smurdi hana upp á eyguni á mær og segði við meg til siloam far og tváa tær	O C O O C O O F F O O C O O O O O O O C O O O O F O C O
438	"Tá ið eg so fór av stað og tváaði mær , fekk eg sjónina . """	tá ið eg so fór av stað og tváaði mær fekk eg sjónina	O C O O O O O C O O O C O	tá eg sjónina fekk ið eg so av stað fór tváaði og mær	O O O F O O O O O F F O O
439	"Teir sögdu við hann : "" Hvar er hann ? """	teir sögdu við hann hvar er hann	O C O O O C O	teir sögdu við hann hvar er hann	O C O O O C O
440	"Hann sigur : "" Eg veit tað ikki . """	hann sigur eg veit tað ikki	O C O C O O	hann sigur eg veit tað ikki	O C O C O O
441	Teir föra nú tann , sum áður var blindur , til Farisearanna .	teir föra nú tann sum áður var blindur til farisearanna	O C O O O O C O O O	teir nú tann sum áður föra blindur var til farisearanna	O O O O O F O F O O
442	Men tað var hvíludagur tann dagin , tá ið Jesus gjördi rununa og opnaði eygu hansara .	men tað var hvíludagur tann dagin tá ið jesus gjördi rununa og opnaði eygu hansara	O O C O O O O O O C O O C O O	men tað hvíludagur tann dagin var tá ið gjördi jesus rununa og opnaði eygu hansara	O O O O O F O O F O O O C O O
443	Nú spurdu eisini Fariseararnir hann aftur , hvussu hann hevði fingið sjónina .	nú spurdu eisini fariseararnir hann aftur hvussu hann hevði fingið sjónina	O C O O O O O O C C O	nú spurdu eisini fariseararnir hann aftur hvussu hann sjónina fingið hevði	O C O O O O O O O C F
444	"Men hann segði við teir : "" Hann legði runu upp á eyguni á mær , og eg tváaði mær , og nú síggi eg . """	men hann segði við teir hann legði runu upp á eyguni á mær og eg tváaði mær og nú síggi eg	O O C O O O C O O O O O O O O C O O O C O	men hann við segði teir hann legði runu upp á eyguni á mær og tváaði eg mær og nú síggi eg	O O O F O O C O O O O O O O F O O O O C O
445	"Tá sögdu nakrir av Farisearunum : "" Ikki er hesin maðurin frá Guði , við tað at hann ikki heldur hvíludagin . """	tá sögdu nakrir av farisearunum ikki er hesin maðurin frá guði við tað at hann ikki heldur hvíludagin	O C O O O O C O O O O O O O O O C O	tá nakrir av farisearunum ikki hesin er sögdu maðurin frá guði við tað at hann ikki heldur hvíludagin	O O O O O O C F O O O O O O O O C O
446	"Aðrir sögdu : "" Hvussu kann ein syndigur maður gera slík tekin ? """	aðrir sögdu hvussu kann ein syndigur maður gera slík tekin	O C O C O O O C O O	aðrir sögdu hvussu kann ein syndigur maður gera slík tekin	O C O C O O O C O O
447	Og tvídráttur var teirra millum .	og tvídráttur var teirra millum	O O C O O	og tvídráttur var teirra millum	O O C O O
448	"Teir siga tá aftur við hin blinda : "" Hvat sigur tú um hann , við tað at hann opnaði eygu tíni ? """	teir siga tá aftur við hin blinda hvat sigur tú um hann við tað at hann opnaði eygu tíni	O C O O O O O O C O O O O O O O C O O	teir tá aftur við siga hin blinda sigur hvat tú um hann við tað at opnaði hann eygu tíni	O O O O F O O F O O O O O O O F O O O
449	"Men hann segði : "" Hann er profetur . """	men hann segði hann er profetur	O O C O C O	men hann er hann profetur segði	O O F O O F
450	Jödarnir trúðu tá ikki um hann , at hann hevði verið blindur og hevði fingið sjónina , fyrr enn teir rópaðu foreldur hansara , sum hevði fingið sjónina .	jödarnir trúðu tá ikki um hann at hann hevði verið blindur og hevði fingið sjónina fyrr enn teir rópaðu foreldur hansara sum hevði fingið sjónina	O C O O O O O O C C O O O C C O O O C O O O C C O	jödarnir trúðu tá ikki um verið hann hevði at hann blindur fyrr hevði og fingið sjónina enn teir rópaðu foreldur hansara fingið sum hevði sjónina	O C O O O F O F O O O O F O C O O O C O O F O F O
451	"Og teir spurdu tey og sögdu : "" Er hetta sonur tykkara , sum tit siga um , at hann varð föddur blindur ?"	og teir spurdu tey og sögdu er hetta sonur tykkara sum tit siga um at hann varð föddur blindur	O O C O O C C O O O O O C O O O C C O	og teir spurdu tey sögdu er og hetta sonur tykkara sum tit siga um at hann varð föddur blindur	O O C O F F O O O O O O C O O O C C O
452	"Hvussu hevur hann tá nú fingið sjónina ? """	hvussu hevur hann tá nú fingið sjónina	O C O O O C O	hvussu hann tá nú fingið sjónina hevur	O O O O F O F
453	"Foreldur hansara svaraðu og sögdu : "" Vit vita , at hann er sonur okkara , og at hann föddist blindur ; men hvussu hann nú hevur fingið sjónina , vita vit ikki , ella hvör ið hevur opnað eygu hansara , vita vit heldur ikki ."	foreldur hansara svaraðu og sögdu vit vita at hann er sonur okkara og at hann föddist blindur men hvussu hann nú hevur fingið sjónina vita vit ikki ella hvör ið hevur opnað eygu hansara vita vit heldur ikki	O O C O C O C O O C O O O O O C O O C O O O O O C C O O C O O O O O C C O O	foreldur hansara svaraðu og sögdu er vita vit at hann sonur okkara og at hann föddist blindur men vita vit ikki hvussu fingið hann nú sjónina hevur ella vita vit heldur ikki hevur opnað hvör ið eygu hansara	O O C O C F C O O O O O O O O C O O C O O O F O O O F O C O O O F F O O O O
454	"Spyrjið hann sjálvan ; hann hevur aldurin ; hann kann sjálvur svara fyri seg . """	spyrjið hann sjálvan hann hevur aldurin hann kann sjálvur svara fyri seg	C O O O C O O C O C O O	spyrjið hann sjálvan hann aldurin hevur hann sjálvur fyri kann seg svara	C O O O O F O O O F O F
455	Hetta sögdu foreldur hansara , tí at tey óttaðust Jödarnar ; tí at nú vóru Jödarnir samráddir um , at um nakar vildi kennast við , at hann var Kristus , skuldi hann verða koyrdur út úr samkomuhúsinum .	hetta sögdu foreldur hansara tí at tey óttaðust jödarnar tí at nú vóru jödarnir samráddir um at um nakar vildi kennast við at hann var kristus skuldi hann verða koyrdur út úr samkomuhúsinum	O C O O O O O C O O O O C O O O O C O C C O O O O O C C O O O C O	hetta sögdu foreldur hansara tí at tey óttaðust jödarnar tí at nú vóru jödarnir samráddir verða um at koyrdur skuldi hann út úr samkomuhúsinum um nakar vildi kennast við at hann var kristus	O C O O O O O C O O O O C O O F O O F F O O O O O O C C O O O C O
456	"Tí sögdu foreldur hansara : "" Hann hevur aldurin ; spyrjið hann sjálvan . """	tí sögdu foreldur hansara hann hevur aldurin spyrjið hann sjálvan	O C O O O C O C O O	tí foreldur hansara sögdu hann hevur aldurin spyrjið hann sjálvan	O O O F O C O C O O
457	"Teir rópaðu tá á öðrum sinni til sín mannin , sum hevði verið blindur , og sögdu við hann : "" Gev Guði æruna ; vit vita , at hesin maðurin er syndari . """	teir rópaðu tá á öðrum sinni til sín mannin sum hevði verið blindur og sögdu við hann gev guði æruna vit vita at hesin maðurin er syndari	O C O O O O O O O O C C O O C O O C O O O C O O O C O	teir rópaðu tá á öðrum sinni til hevði verið sín mannin sum blindur og sögdu við hann guði gev æruna vit at hesin maðurin syndari er vita	O C O O O O O F F O O O O O C O O O F O O O O O O C F
458	"Tá svaraði hann : "" Um hann er syndari , veit eg ikki ; eitt veit eg , at eg , sum var blindur , nú síggi . """	tá svaraði hann um hann er syndari veit eg ikki eitt veit eg at eg sum var blindur nú síggi	O C O O O C O C O O O C O O O O C O O C	tá hann svaraði um er hann syndari veit eg ikki eitt veit eg at eg sum blindur nú var síggi	O O F O F O O C O O O C O O O O O O F C
459	"Teir sögdu tá við hann : "" Hvat gjördi hann við teg ?"	teir sögdu tá við hann hvat gjördi hann við teg	O C O O O O C O O O	teir tá sögdu við hann hvat hann við teg gjördi	O O F O O O O O O F
460	"Hvussu læt hann eygu tíni upp ? """	hvussu læt hann eygu tíni upp	O C O O O O	hvussu læt hann eygu tíni upp	O C O O O O
461	"Hann svaraði teimum : "" Eg havi longu sagt tykkum tað , og tit lurtaðu ikki eftir tí ."	hann svaraði teimum eg havi longu sagt tykkum tað og tit lurtaðu ikki eftir tí	O C O O C O C O O O O C O O O	hann svaraði teimum eg sagt longu tykkum tað havi og tit lurtaðu ikki eftir tí	O C O O F O O O F O O C O O O
462	Hví vilja tit nú hoyra tað aftur ?	hví vilja tit nú hoyra tað aftur	O C O O C O O	hví vilja tit nú hoyra tað aftur	O C O O C O O
463	"Ætla tit eisini at verða lærusveinar hansara ? """	ætla tit eisini at verða lærusveinar hansara	C O O O C O O	tit eisini at lærusveinar hansara verða ætla	O O O O O F F
464	"Tá deildu teir hann og sögdu : "" Tú ert lærusveinur hansara ; men vit eru lærusveinar Mósesar ."	tá deildu teir hann og sögdu tú ert lærusveinur hansara men vit eru lærusveinar mósesar	O C O O O O C O O O C O C O O	tá teir hann men vit eru lærusveinar mósesar deildu og sögdu tú ert lærusveinur hansara	O O O O O F O O F O C O C O O
465	"Vit vita , at Guð hevur talað við Móses , men um henda mannin vita vit ikki , hvaðan hann er . """	vit vita at guð hevur talað við móses men um henda mannin vita vit ikki hvaðan hann er	O C O O C C O O O O O O C O O O O C	vit vita at talað guð hevur við móses men um henda mannin vita vit ikki hvaðan hann er	O C O F O F O O O O O O C O O O O C
466	"Maðurin svaraði og segði við teir : "" Hetta er tó undarligt , at tit ikki vita , hvaðan hann er , og hann hevur tó latið upp eygu míni ."	maðurin svaraði og segði við teir hetta er tó undarligt at tit ikki vita hvaðan hann er og hann hevur tó latið upp eygu míni	O C O C O O O C O O O O O C O O C O O C O C O O O	maðurin svaraði og við segði er teir hetta tó undarligt at tit ikki hvaðan er hann vita og hann hevur tó latið upp eygu míni	O C O O F F O O O O O O O O F O F O O C O C O O O
467	Vit vita , at Guð ikki hoyrir syndarar ; men um onkur óttast Guð og ger vilja hansara , tann hoyrir hann .	vit vita at guð ikki hoyrir syndarar men um onkur óttast guð og ger vilja hansara tann hoyrir hann	O C O O O C O O O C O O O C O O C O O	vit vita hoyrir at guð ikki syndarar men tann hann hoyrir um onkur óttast guð og ger vilja hansara	O C F O O O O O O O F O O C O O C O O
468	Frá fyrndartíð hevur tað ikki hoyrst , at nakar hevur opnað eyguni á honum , sum var föddur blindur .	frá fyrndartíð hevur tað ikki hoyrst at nakar hevur opnað eyguni á honum sum var föddur blindur	O O C O O C O O C C O O O O C C O	frá fyrndartíð hevur tað hoyrst ikki hevur at nakar eyguni á honum opnað sum var föddur blindur	O O C O F O F O O O O O F O C C O
469	"Var hesin ikki frá Guði , tá kundi hann einki gjört . """	var hesin ikki frá guði tá kundi hann einki gjört	C O O O O O C O O C	hesin ikki frá guði tá var hann einki kundi gjört	O O O O O F O O F C
470	"Teir svaraðu og sögdu við hann : "" Tú ert föddur í synd allur sum tú ert , og tú vilt læra okkum ! """	teir svaraðu og sögdu við hann tú ert föddur í synd allur sum tú ert og tú vilt læra okkum	O C O C O O O C C O O O O O C O O C C O	teir svaraðu og við sögdu hann tú föddur í synd allur sum tú ert ert og tú vilt læra okkum	O C O O F O O F O O O O O F C O O C C O
471	Og teir koyrdu hann út .	og teir koyrdu hann út	O O C O O	og teir hann koyrdu út	O O O F O
472	"Jesus fekk at hoyra , at teir hövdu koyrt hann út , og tá ið hann hitti hann , segði hann við hann : "" Trýrt tú á menniskjusonin ? """	jesus fekk at hoyra at teir hövdu koyrt hann út og tá ið hann hitti hann segði hann við hann trýrt tú á menniskjusonin	O C O C O O C C O O O O C O O O O O C O C O O O	jesus fekk at hoyra at teir koyrt hövdu hann út segði og tá hann við hann ið hann hitti hann trýrt tú á menniskjusonin	O C O C O O F F O O F O O O O O O O C O C O O O
473	"Hann svaraði og segði : "" Og hvör er hann , Harri , at eg kann trúgva á hann ? """	hann svaraði og segði og hvör er hann harri at eg kann trúgva á hann	O C O C O O C O O O O C C O O	hann svaraði segði og trúgva og hvör hann harri at eg er kann á hann	O C F O F O O O O O O F F O O
474	"Jesus segði við hann : "" Bæði hevur tú sæð hann , og tað er hann , sum talar við teg . """	jesus segði við hann bæði hevur tú sæð hann og tað er hann sum talar við teg	O C O O O C O C O O O C O O C O O	jesus segði við hann bæði hevur tú sæð hann og tað er hann sum talar við teg	O C O O O C O C O O O C O O C O O
475	"Men hann segði : "" Eg trúgvi , Harri , """	men hann segði eg trúgvi harri	O O C O C O	men segði hann eg harri trúgvi	O F O O O F
476	og hann fell á knæ niður fyri honum .	og hann fell á knæ niður fyri honum	O O C O O O O O	og hann á knæ fell niður fyri honum	O O O O F O O O
477	"Og Jesus segði : "" Til dóms eri eg komin í henda heimin , til tess at tey , sum ikki síggja , skulu síggja , og tey , sum síggja , skulu verða blind . """	og jesus segði til dóms eri eg komin í henda heimin til tess at tey sum ikki síggja skulu síggja og tey sum síggja skulu verða blind	O O C O O C O C O O O O O O O C C O O C C O O O C O C	og segði jesus til dóms eri eg komin í henda heimin til tess at tey síggja og tey skulu verða skulu blind sum ikki síggja sum síggja	O F O O O C O C O O O O O O O F O O F F F O O O C O C
478	"Hetta hoyrdu teir av Farisearunum , sum vóru hjá honum , og teir sögdu við hann : "" Eru vit tá eisini blindir ? """	hetta hoyrdu teir av farisearunum sum vóru hjá honum og teir sögdu við hann eru vit tá eisini blindir	O C O O O O C O O O O C O O C O O O O	hetta hoyrdu teir av farisearunum sum vóru hjá honum og sögdu teir við hann vit eru tá eisini blindir	O C O O O O C O O O F O O O O F O O O
479	"Jesus segði við teir : "" Vóru tit blindir , tá hövdu tit ikki synd ; men nú siga tit : vit síggja synd tykkara verður verandi . """	jesus segði við teir vóru tit blindir tá hövdu tit ikki synd men nú siga tit vit síggja synd tykkara verður verandi	O C O O C O O O C O O O O O C O O C O O C C	jesus segði við teir vóru tit blindir tá hövdu tit ikki synd men siga nú tit síggja vit verandi synd tykkara verður	O C O O C O O O C O O O O F O O F O F O O F
480	Men tann , sum gongur inn gjögnum dyrnar , hann er hirði hjá seyðunum .	men tann sum gongur inn gjögnum dyrnar hann er hirði hjá seyðunum	O O O C O O O O C O O O	men tann hann er hirði hjá seyðunum sum gongur inn gjögnum dyrnar	O O O C O O O O C O O O
481	Fyri honum letur duravaktarin upp , og seyðirnir hoyra reyst hansara , og hann kallar seyðir sínar við navni og fer út við teimum .	fyri honum letur duravaktarin upp og seyðirnir hoyra reyst hansara og hann kallar seyðir sínar við navni og fer út við teimum	O O C O O O O C O O O O C O O O O O C O O O	fyri honum letur duravaktarin upp og hoyra seyðirnir reyst hansara og hann seyðir sínar kallar við navni og fer út við teimum	O O C O O O F O O O O O O O F O O O C O O O
482	Tá ið hann hevur latið allar seyðir sínar út , gongur hann undan teimum , og seyðirnir fylgja honum , av tí at teir kenna reyst hansara .	tá ið hann hevur latið allar seyðir sínar út gongur hann undan teimum og seyðirnir fylgja honum av tí at teir kenna reyst hansara	O C O O O O O C C O O O O O O C O O O O O C O O	tá gongur hann undan teimum latið hevur ið hann allar seyðir sínar út og seyðirnir fylgja honum av tí kenna at teir reyst hansara	O C O O O F F O O O O O O O O C O O O F O O O O
483	"Men einum ókunnigum vilja teir ikki fylgja , men vilja heldur flýggja frá honum , av tí at teir ikki kenna reystina á hinum ókunnigu . """	men einum ókunnigum vilja teir ikki fylgja men vilja heldur flýggja frá honum av tí at teir ikki kenna reystina á hinum ókunnigu	O O O C O O C O C O C O O O O O O O C O O O O	men einum ókunnigum vilja teir ikki fylgja men heldur vilja flýggja frá honum av tí at teir kenna ikki reystina á hinum ókunnigu	O O O C O O C O O F C O O O O O O F O O O O O
484	Hetta líknilsi segði Jesus teimum ; men teir skildu ikki , hvat hann talaði til teirra um .	hetta líknilsi segði jesus teimum men teir skildu ikki hvat hann talaði til teirra um	O O C O O O O C O O O C O O O	hetta líknilsi jesus teimum segði men teir skildu ikki hvat hann talaði til teirra um	O O O O F O O C O O O C O O O
485	"Jesus segði tá aftur við teir : "" Sanniliga , sanniliga sigi eg tykkum : Eg eri dyrnar hjá seyðunum ."	jesus segði tá aftur við teir sanniliga sanniliga sigi eg tykkum eg eri dyrnar hjá seyðunum	O C O O O O O O C O O O C O O O	jesus tá aftur við segði teir sanniliga sanniliga eri eg tykkum sigi eg dyrnar hjá seyðunum	O O O O F O O O F O O F O O O O
486	Allir teir , sum eru komnir undan mær , eru tjóvar og ránsmenn ; men seyðirnir hoyrdu teir ikki .	allir teir sum eru komnir undan mær eru tjóvar og ránsmenn men seyðirnir hoyrdu teir ikki	O O C O O O O C C O O O O C O O	allir teir eru tjóvar og ránsmenn sum eru komnir undan mær men seyðirnir teir ikki hoyrdu	O O C O O O O C C O O O O O O F
487	Eg eri dyrnar .	eg eri dyrnar	O C O	eg eri dyrnar	O C O
488	Gongur nakar inn um meg , skal hann verða bjargaður , og hann skal ganga inn og ganga út og finna föði .	gongur nakar inn um meg skal hann verða bjargaður og hann skal ganga inn og ganga út og finna föði	C O O O O C O C C O O C C O O C O O C O	nakar inn um gongur meg hann skal verða bjargaður og skal hann ganga inn og út ganga og föði finna	O O O F O O F C C O F O C O O O F O O F
489	Tjóvurin kemur ikki til annað enn at stjala og drepa og oyða ; eg eri komin til tess , at teir skulu hava lív og hava yvirflóð .	tjóvurin kemur ikki til annað enn at stjala og drepa og oyða eg eri komin til tess at teir skulu hava lív og hava yvirflóð	O C O O O O O C O C O C O C C O O O O C C O O C O	tjóvurin kemur ikki til annað enn stjala at og drepa oyða og eg eri komin til tess at teir skulu hava lív og hava yvirflóð	O C O O O O F O O C F O O C C O O O O C C O O C O
490	Eg eri hin góði hirðin .	eg eri hin góði hirðin	O C O O O	eg eri hin góði hirðin	O C O O O
491	Hin góði hirðin setir lív sítt til fyri seyðirnar .	hin góði hirðin setir lív sítt til fyri seyðirnar	O O O C O O O O O	hin góði hirðin lív sítt til fyri seyðirnar setir	O O O O O O O O F
492	Leigusveinurin , sum ikki er hirði og sum ikki eigur seyðirnar , sær úlvin koma og fer frá seyðunum og rýmir , og úlvurin rænir teir og spjaðir teir sundur , av tí at hann er leigusveinur og hann einki leggur í seyðirnar .	leigusveinurin sum ikki er hirði og sum ikki eigur seyðirnar sær úlvin koma og fer frá seyðunum og rýmir og úlvurin rænir teir og spjaðir teir sundur av tí at hann er leigusveinur og hann einki leggur í seyðirnar	O O O C O O C O O C O O C O C O O O C O O C O O C O O O O O O C O O O O C O O	leigusveinurin sær er sum ikki hirði og sum eigur ikki seyðirnar koma úlvin og fer frá seyðunum og rýmir og úlvurin rænir teir og teir er sundur av tí at spjaðir hann leigusveinur og hann einki í seyðirnar leggur	O F F O O O O O F O O F O O C O O O C O O C O O O F O O O O F O O O O O O O F
