idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
3336	Ruim 80 procent van de aanvoerders had een jaaromzet van minder dan 10.000 gulden .	ruim 80 procent van de aanvoerders had een jaaromzet van minder dan 10.000 gulden	O O O O O O C O O O O O O O	ruim 80 procent van de aanvoerders had een jaaromzet van minder dan 10.000 gulden	O O O O O O C O O O O O O O
3337	Slechts vier procent van de aanvoerders had een jaaromzet van meer dan 40.000 gulden .	slechts vier procent van de aanvoerders had een jaaromzet van meer dan 40.000 gulden	O O O O O O C O O O O O O O	slechts vier procent van de aanvoerders had een jaaromzet van meer dan 40.000 gulden	O O O O O O C O O O O O O O
3338	Enige honderden aanvoerders hadden een jaaromzet van 100.000 gulden .	enige honderden aanvoerders hadden een jaaromzet van 100.000 gulden	O O O C O O O O O	enige honderden aanvoerders hadden een jaaromzet van 100.000 gulden	O O O C O O O O O
3339	Gelderland alleen beschikt over 12 veilingen waar fruit wordt aangevoerd .	gelderland alleen beschikt over 12 veilingen waar fruit wordt aangevoerd	O O C O O O O O C C	gelderland alleen aangevoerd over 12 veilingen waar wordt fruit beschikt	O O F O O O O F O F
3340	Hoewel het grootste gedeelte van het fruit wordt afgezet via deze veilingen mag naar de commissie opmerkt , de individuele afzet , hetzij rechtstreeks aan de consument , hetzij aan de handel , niet worden onderschat .	hoewel het grootste gedeelte van het fruit wordt afgezet via deze veilingen mag naar de commissie opmerkt de individuele afzet hetzij rechtstreeks aan de consument hetzij aan de handel niet worden onderschat	O O O O O O O C C O O O C O O O O O O O O O O O O O C C O O O C	hoewel het grootste gedeelte van het fruit wordt afgezet via deze veilingen mag de individuele afzet hetzij rechtstreeks aan de consument hetzij aan de handel niet worden onderschat naar opmerkt de commissie	O O O O O O O C C O O O C O O O O O O O O O O O O O C C O F O O
3341	Het stuk vervolgt :	het stuk vervolgt	O O C	het stuk vervolgt	O O C
3342	""" De genoemde onzekerheid bestaat hierin dat velen niet meer weten waar zij aan toe zijn gezien allerlei beschouwingen die in onze kerken ten beste gegeven worden ."	de genoemde onzekerheid bestaat hierin dat velen niet meer weten waar zij aan toe zijn gezien allerlei beschouwingen die in onze kerken ten beste gegeven worden	O C O C O O O O O C O O O O C C O O O O O O O O C C	de bestaat onzekerheid genoemde hierin dat velen niet meer weten waar gegeven zij aan toe zijn allerlei worden beschouwingen die in onze kerken gezien ten beste	O F O F O O O O O C O F O O O F O F O O O O O F O O
3343	Opvattingen , die vroeger als vrijzinnig werden afgewezen , met name over de opstanding , schijnen nu naast de orthodoxe belijdenis aangaande de opstanding te kunnen worden geduld .	opvattingen die vroeger als vrijzinnig werden afgewezen met name over de opstanding schijnen nu naast de orthodoxe belijdenis aangaande de opstanding te kunnen worden geduld	O O O O O C C O O O O O C O O O O O O O O O C C C	opvattingen die vroeger als vrijzinnig werden afgewezen met name over de opstanding schijnen nu naast de orthodoxe belijdenis aangaande de opstanding te kunnen worden geduld	O O O O O C C O O O O O C O O O O O O O O O C C C
3344	In 20 jaar tijds vertaalde Stals , inclusief duizenden voetnoten , vijf tragedies van Vondel :	in 20 jaar tijds vertaalde stals inclusief duizenden voetnoten vijf tragedies van vondel	O O O O C O O O O O O O O	in 20 jaar tijds stals inclusief duizenden voetnoten vertaalde vijf tragedies van vondel	O O O O O O O O F O O O O
3345	Binding aan de belijdenisgeschriften , ook aan een eventuele nieuwe belijdenis wordt door verschillende personen gezien als ondenkbaar en onmogelijk in deze tijd .	binding aan de belijdenisgeschriften ook aan een eventuele nieuwe belijdenis wordt door verschillende personen gezien als ondenkbaar en onmogelijk in deze tijd	O O O O O O O O O O C O O O C O O O O O O O	binding aan de belijdenisgeschriften ook aan een eventuele nieuwe belijdenis door verschillende personen wordt gezien als ondenkbaar en onmogelijk in deze tijd	O O O O O O O O O O O O O F C O O O O O O O
3346	Met een van muziek tintelende , bijzonder kleurrijke maar o zo eenvoudige vertolking van Mozarts Pianoconcert K 595 in Bes heeft Robert Casadesus zijn groot meesterschap weer eens getoond .	met een van muziek tintelende bijzonder kleurrijke maar o zo eenvoudige vertolking van mozarts pianoconcert k 595 in bes heeft robert casadesus zijn groot meesterschap weer eens getoond	O O O O C O O O O O O O O O O O O O O C O O O O O O O C	met een van muziek bijzonder kleurrijke getoond maar o zo eenvoudige vertolking van mozarts pianoconcert k 595 in bes tintelende heeft robert casadesus zijn groot meesterschap weer eens	O O O O O O F O O O O O O O O O O O O F F O O O O O O O
3347	Zijn op de kern van de compositie gerichte interpretatiekunst en het tot in alle details verzorgde vingerspel vond in Willem van Otterloo en het orkest zoveel weerklank dat er een samengaan op hoog peil door tot stand kwam .	zijn op de kern van de compositie gerichte interpretatiekunst en het tot in alle details verzorgde vingerspel vond in willem van otterloo en het orkest zoveel weerklank dat er een samengaan op hoog peil door tot stand kwam	O O O O O O O C O O O O O O O C O C O O O O O O O O O O O O O O C O C O O O	zijn op de kern van de compositie interpretatiekunst vond en het tot in alle details vingerspel gerichte in verzorgde willem van otterloo en het orkest zoveel weerklank dat er door tot stand kwam een samengaan op hoog peil	O O O O O O O O F O O O O O O O F O F O O O O O O O O O O O O O C O C O O O
3348	Het enthousiasme van de zaal voor solist , dirigent en orkest was begrijpelijk .	het enthousiasme van de zaal voor solist dirigent en orkest was begrijpelijk	O O O O O O O O O O C O	het enthousiasme van de zaal voor solist dirigent en orkest was begrijpelijk	O O O O O O O O O O C O
3349	Dat er twee clubs aan het voetballen waren die in degradatienood verkeerden , werd zowel door de Amsterdammers als door de Schiedammers geen moment verbloemd .	dat er twee clubs aan het voetballen waren die in degradatienood verkeerden werd zowel door de amsterdammers als door de schiedammers geen moment verbloemd	O C O O O O O C O O O C C O O O O O O O O O O C	dat waren er twee clubs voetballen aan het die in degradatienood verkeerden zowel door de amsterdammers als werd door de schiedammers geen moment verbloemd	O C O O O F O O O O O C O O O O O F O O O O O C
3350	Het gevolg was dat er zich op sportpark Harga een slechte wedstrijd voltrok , waarbij alleen de inzet van een aantal spelers te prijzen was .	het gevolg was dat er zich op sportpark harga een slechte wedstrijd voltrok waarbij alleen de inzet van een aantal spelers te prijzen was	O O C O O O O O O O O O C O O O O O O O O O C C	het gevolg was dat er zich voltrok op sportpark harga een slechte wedstrijd waarbij was alleen de inzet prijzen van een aantal spelers te	O O C O O O F O O O O O O O F O O O F O O O O O
3351	""" Met spelschoonheid had dit allemaal niets te maken ."	met spelschoonheid had dit allemaal niets te maken	O O C O O O O C	met spelschoonheid had dit allemaal niets maken te	O O C O O O F O
3352	Voor je gevoel zeg je ik wil mooi spelen , aanvallend .	voor je gevoel zeg je ik wil mooi spelen aanvallend	O O O C O O C O C C	voor je gevoel zeg je wil ik mooi spelen aanvallend	O O O C O F O O C C
3353	Dat is aantrekkelijk voor het publiek .	dat is aantrekkelijk voor het publiek	O C O O O O	dat aantrekkelijk is voor het publiek	O O F O O O
3354	""" Het is logisch dat het zover kwam ."	het is logisch dat het zover kwam	O C O O O O C	het is logisch dat het zover kwam	O C O O O O C
3355	Na de 1-0 achterstand ga je bepaalde risico's nemen .	na de 1-0 achterstand ga je bepaalde risico's nemen	O O O O C O C C O	na de 1-0 achterstand bepaalde risico's nemen ga je	O O O O C O C C O
3356	We hebben Sparta onderschat .	we hebben sparta onderschat	O C O C	we sparta onderschat hebben	O O F F
3357	"Dat is duidelijk "" ."	dat is duidelijk	O C O	dat is duidelijk	O C O
3358	Wat onduidelijk bleef was de beweegreden van Ter Horst om Jeuring in de laatste minuten meedogenloos te vellen , terwijl er geen bal in de buurt was .	wat onduidelijk bleef was de beweegreden van ter horst om jeuring in de laatste minuten meedogenloos te vellen terwijl er geen bal in de buurt was	O O C C O O O O O O O O O O O O O C O O O O O O O C	wat onduidelijk bleef de beweegreden van ter horst was om jeuring in de laatste minuten meedogenloos vellen te terwijl er geen bal in de buurt was	O O C O O O O O F O O O O O O O F O O O O O O O O C
3359	De Enschedeer hield aan dit onbestrafte feit een kolossale bloeduitstorting over .	de enschedeer hield aan dit onbestrafte feit een kolossale bloeduitstorting over	O O C O O C O O O O O	de enschedeer aan dit hield feit een kolossale bloeduitstorting onbestrafte over	O O O O F O O O O F O
3360	""" Ik stond vlak bij de Spartaan toen hij me plotseling schopte . """	ik stond vlak bij de spartaan toen hij me plotseling schopte	O C O O O O O O O O C	ik vlak stond bij de spartaan toen hij me plotseling schopte	O O F O O O O O O O C
3361	Piet Romeijn , die tijdens de eerste wedstrijd tussen de kampioenen van Oost-Duitsland en Nederland , op 4 maart in Berlijn ( 1-0 ) , door scheidsrechter Jones van het veld werd gestuurd wegens stompen , is door de UEFA voor drie EuropaCupwedstrijden geschorst .	piet romeijn die tijdens de eerste wedstrijd tussen de kampioenen van oost-duitsland en nederland op 4 maart in berlijn 1-0 door scheidsrechter jones van het veld werd gestuurd wegens stompen is door de uefa voor drie europacupwedstrijden geschorst	O O O O O O O O O O O O O O O O O O O O O O O O O O C C O O C O O O O O O C	piet romeijn die geschorst tijdens de eerste wedstrijd tussen de kampioenen van oost-duitsland en nederland op 4 maart in berlijn 1-0 door scheidsrechter jones van het veld werd wegens stompen is door de uefa voor drie europacupwedstrijden gestuurd	O O O F O O O O O O O O O O O O O O O O O O O O O O O F O O C O O O O O O F
3362	"De gedupeerden werd door zijn in Nederland verblijvende zoon aangeraden opnieuw een vliegbiljet te kopen bij de Amerikaanse chartermaatschappij Capitol tegen een bedrag , dat hoger is dan de 990 gulden die "" Windmill "" voor de goedkope kerstreis vroeg ."	de gedupeerden werd door zijn in nederland verblijvende zoon aangeraden opnieuw een vliegbiljet te kopen bij de amerikaanse chartermaatschappij capitol tegen een bedrag dat hoger is dan de 990 gulden die windmill voor de goedkope kerstreis vroeg	O C C O O O O C O C O O O O C O O O O O O O O O O C O O O O O O O O O O C	de door gedupeerden zijn verblijvende werd in aangeraden nederland zoon opnieuw een vliegbiljet te kopen bij de amerikaanse chartermaatschappij capitol tegen een bedrag dat hoger is dan de 990 gulden die windmill voor de goedkope kerstreis vroeg	O O F O F F O F O O O O O O C O O O O O O O O O O C O O O O O O O O O O C
3363	De verdediger van Feijenoord zal woensdag in Rotterdam tegen de Oostduitsers dus niet meespelen .	de verdediger van feijenoord zal woensdag in rotterdam tegen de oostduitsers dus niet meespelen	O O O O C O O O O O O O O C	de verdediger van feijenoord zal woensdag in rotterdam tegen de oostduitsers dus niet meespelen	O O O O C O O O O O O O O C
3364	Zijn plaats wordt vermoedelijk ingenomen door Ruud Geels , die zaterdag opnieuw in het B-elftal van de Rotterdammers speelde .	zijn plaats wordt vermoedelijk ingenomen door ruud geels die zaterdag opnieuw in het b-elftal van de rotterdammers speelde	O O C O C O O O O O O O O O O O O C	zijn plaats wordt vermoedelijk door ingenomen ruud geels die speelde zaterdag opnieuw in het b-elftal van de rotterdammers	O O C O O F O O O F O O O O O O O O
3365	De heer J. T. Mellema , voorzitter van de CH-fractie , heeft een uitvoerige brief gestuurd naar de hoofdredactie van de Nieuwe Rotterdamse Courant .	de heer j. t. mellema voorzitter van de ch-fractie heeft een uitvoerige brief gestuurd naar de hoofdredactie van de nieuwe rotterdamse courant	O O O O O O O O O C O O O C O O O O O O O O	de heer j. t. mellema voorzitter heeft van de ch-fractie een uitvoerige brief gestuurd naar de hoofdredactie van de nieuwe rotterdamse courant	O O O O O O F O O O O O O C O O O O O O O O
3366	Volgens hem is het interview met hem na zijn bezoek aan Zuid-Afrika deels verminkt in de NRC gekomen .	volgens hem is het interview met hem na zijn bezoek aan zuid-afrika deels verminkt in de nrc gekomen	O O C O O O O O O O O O O C O O O C	volgens hem het interview met hem na zijn bezoek aan zuid-afrika deels is verminkt in de nrc gekomen	O O O O O O O O O O O O F C O O O C
3367	Dit betreft echter alleen zijn uitlating over Nederlandse landarbeiders .	dit betreft echter alleen zijn uitlating over nederlandse landarbeiders	O C O O O O O O O	dit betreft echter alleen zijn uitlating over nederlandse landarbeiders	O C O O O O O O O
3368	De heer Mellema ontkent dat hij gezegd zou hebben de Nederlandse landarbeiders van na de oorlog onvoldoende ontwikkeld te vinden om verantwoord aan verkiezingen te kunnen deelnemen .	de heer mellema ontkent dat hij gezegd zou hebben de nederlandse landarbeiders van na de oorlog onvoldoende ontwikkeld te vinden om verantwoord aan verkiezingen te kunnen deelnemen	O O O C O O C C C O O O O O O O O C O C O C O O O C C	de heer mellema dat ontkent hij hebben zou gezegd de nederlandse landarbeiders van na de oorlog ontwikkeld vinden onvoldoende te om verantwoord aan verkiezingen te kunnen deelnemen	O O O O F O F C F O O O O O O O F F O O O C O O O C C
3369	""" Warm gezeten in de cultuurtempel van Heerlen tracht u zich het vege lijf te redden ."	warm gezeten in de cultuurtempel van heerlen tracht u zich het vege lijf te redden	O C O O O O O C O O O O O O C	warm gezeten in de cultuurtempel van heerlen tracht u zich redden het vege lijf te	O C O O O O O C O O F O O O O
3370	Met al uw mooie uitspraken en beloftes probeert u de door u dom veronderstelde Limburgers nog als numerale zieltjes voor uw partij te winnen .	met al uw mooie uitspraken en beloftes probeert u de door u dom veronderstelde limburgers nog als numerale zieltjes voor uw partij te winnen	O O O O O O O C O O O O O C O O O O O O O O O C	met al uw mooie uitspraken probeert en beloftes u veronderstelde de door u dom limburgers winnen nog als numerale zieltjes voor uw partij te	O O O O O F O O O F O O O O O F O O O O O O O O
3371	Maar de bom is gebarsten .	maar de bom is gebarsten	O O O C C	maar de bom is gebarsten	O O O C C
3372	"U hebt Limburg laten verdorren . """	u hebt limburg laten verdorren	O C O C C	u limburg hebt laten verdorren	O O F C C
3373	Capitol zou deze mensen dan vanaf Luxemburg kunnen vervoeren .	capitol zou deze mensen dan vanaf luxemburg kunnen vervoeren	O C O O O O O C C	capitol deze mensen dan vanaf luxemburg vervoeren kunnen zou	O O O O O O F C F
3374	Een wat schrale jongen met een ludiek gebreid mutsje op z'n lange haren stapt vanachter de zaalmicrofoon resoluut naar voren , waar de drie fractieleiders van de christelijke partijen , Barend Biesheuvel , Jur Mellema en Norbert Schmelzer hem glimlachend opwachten .	een wat schrale jongen met een ludiek gebreid mutsje op z'n lange haren stapt vanachter de zaalmicrofoon resoluut naar voren waar de drie fractieleiders van de christelijke partijen barend biesheuvel jur mellema en norbert schmelzer hem glimlachend opwachten	O O O O O O O C O O O O O C O O O O O O O O O O O O O O O O O O O O O O C C	een wat schrale jongen met een ludiek stapt mutsje gebreid op z'n lange haren vanachter de zaalmicrofoon resoluut naar voren waar de drie fractieleiders van de christelijke partijen barend biesheuvel jur mellema en norbert schmelzer hem glimlachend opwachten	O O O O O O O F O F O O O O O O O O O O O O O O O O O O O O O O O O O O C C
3375	De heer Van der Stee wees de gedachte dat de Nederlandse politiek zou moeten polariseren tussen VVD en PvdA nog eens van de hand .	de heer van der stee wees de gedachte dat de nederlandse politiek zou moeten polariseren tussen vvd en pvda nog eens van de hand	O O O O O C O O O O O O O O O O O C C C O O O O	de heer van der stee de gedachte nog eens van de wees hand zou dat moeten de nederlandse politiek polariseren tussen vvd en pvda	O O O O O O O O O O O F O F O F O O O C O O O O
3376	Een twee-blokkenstelsel zou de duidelijkheid allerminst vergroten omdat beide blokken aangewezen zouden zijn op tachtig procent van de kiezers om een meerderheid te kunnen halen .	een twee-blokkenstelsel zou de duidelijkheid allerminst vergroten omdat beide blokken aangewezen zouden zijn op tachtig procent van de kiezers om een meerderheid te kunnen halen	O O C O O O C O O O C C C O O O O O O O O O O C C	een twee-blokkenstelsel zou de duidelijkheid allerminst vergroten omdat beide blokken aangewezen zouden zijn op tachtig procent van de kiezers om een meerderheid te kunnen halen	O O C O O O C O O O C C C O O O O O O O O O O C C
3377	Het gevolg zou zijn dat beide naar het midden zouden koersen .	het gevolg zou zijn dat beide naar het midden zouden koersen	O O C C O O O O O C C	het zijn zou gevolg dat zouden beide naar het midden koersen	O F C O O F O O O O C
3378	Buitenlandse voorbeelden tonen hoe onvermijdelijk dat is , zei mr. Van der Stee .	buitenlandse voorbeelden tonen hoe onvermijdelijk dat is zei mr. van der stee	O O C O O O C C O O O O	buitenlandse voorbeelden hoe onvermijdelijk dat is tonen mr. zei van der stee	O O O O O F F O F O O O
3379	Wat zij er in ieder geval niet vinden zijn het klassieke pak en de klassieke pantalon .	wat zij er in ieder geval niet vinden zijn het klassieke pak en de klassieke pantalon	O O O O O O O C C O O O O O O O	wat vinden zij er in ieder geval zijn niet het klassieke pak en de klassieke pantalon	O F O O O O O F O O O O O O O O
3380	De broeken en pantalons , die zij er wel vinden , zijn van buitengewone snit en buitengewoon materiaal , zoals zuivere zijde , katoen , serge , linnen of denim .	de broeken en pantalons die zij er wel vinden zijn van buitengewone snit en buitengewoon materiaal zoals zuivere zijde katoen serge linnen of denim	O O O O C O O O O O O O O O O O O O O O O O O C	de broeken en pantalons van buitengewone snit en buitengewoon materiaal zoals zuivere zijde katoen serge zijn linnen of denim die zij er wel vinden	O O O O O O O O O O O O O O O F O O O O O O O C
3381	Bij deze pakken worden gedessineerde shirts aanbevolen .	bij deze pakken worden gedessineerde shirts aanbevolen	O O O C C O C	bij deze pakken aanbevolen gedessineerde worden shirts	O O O F C F O
3382	Behalve in Amsterdam wordt deze boetiek ook geopend in de filialen Den Haag en Rotterdam .	behalve in amsterdam wordt deze boetiek ook geopend in de filialen den haag en rotterdam	O O O C O O O C O O O O O O O	behalve in amsterdam geopend wordt deze boetiek ook in de filialen den haag en rotterdam	O O O F F O O O O O O O O O O
3383	In het filiaal Eindhoven bestaat reeds een dergelijke afdeling .	in het filiaal eindhoven bestaat reeds een dergelijke afdeling	O O O O C O O O O	in het filiaal eindhoven bestaat reeds een dergelijke afdeling	O O O O C O O O O
3384	Harmsen jr. , die plannen heeft de club van zijn vader in Nederland zelfstandig voort te zetten , restitueerde de in Nederland gestorte bedragen voor de afgesprongen reis .	harmsen jr. die plannen heeft de club van zijn vader in nederland zelfstandig voort te zetten restitueerde de in nederland gestorte bedragen voor de afgesprongen reis	O O C O O O C O O O C O O O C O O O O O O O O O O C	harmsen jr. restitueerde de in nederland gestorte bedragen voor de afgesprongen reis heeft die plannen de club van zijn vader in nederland zelfstandig voort te zetten	O O C O O O C O O O C O F O O O O O O O O O O O O C
3385	Het minste verschil van mening bleek te bestaan over het tekortschieten van ons muziekonderwijs op de scholen .	het minste verschil van mening bleek te bestaan over het tekortschieten van ons muziekonderwijs op de scholen	O O O O O C O C O O C O O O O O O	het minste verschil bleek van mening te bestaan tekortschieten over het van ons muziekonderwijs op de scholen	O O O F O O O C F O O O O O O O O
3386	Derhalve werd ook een werkgroep opgericht die zich met dit facet van het muziekleven gaat bezighouden .	derhalve werd ook een werkgroep opgericht die zich met dit facet van het muziekleven gaat bezighouden	O C O O O C O C O O O O O O O C	derhalve opgericht ook werd een werkgroep die gaat bezighouden zich met dit facet van het muziekleven	O F O F O O O C F O O O O O O O
3387	Andere werkgroepen , waarvoor de gevraagde vrijwilligers zich maar zeer aarzelend aanmeldden , zullen hun activiteit richten op het overheidsbeleid , de conservatoria , de concertpraktijk en de distributiemedia als radio , TV en grammofoonplaat .	andere werkgroepen waarvoor de gevraagde vrijwilligers zich maar zeer aarzelend aanmeldden zullen hun activiteit richten op het overheidsbeleid de conservatoria de concertpraktijk en de distributiemedia als radio tv en grammofoonplaat	O O C O O C O O O O O O O O O O O O O O O O O C O O O O C C	andere werkgroepen zullen hun activiteit richten op het overheidsbeleid de conservatoria de concertpraktijk en de distributiemedia als radio tv en grammofoonplaat waarvoor de aarzelend aanmeldden vrijwilligers zich maar zeer gevraagde	O O C O O C O O O O O O O O O O O O O O O O O F F O O O O F
3388	Na de volkenrechtelijke erkenning van de DDR zegt Ulbricht eenvoudig :	na de volkenrechtelijke erkenning van de ddr zegt ulbricht eenvoudig	O O O O O O O C O O	na de volkenrechtelijke erkenning van de ddr zegt ulbricht eenvoudig	O O O O O O O C O O
3389	""" Als jullie naar West-Berlijn willen rijden of vliegen , dan heb je onze toestemming nodig ."	als jullie naar west-berlijn willen rijden of vliegen dan heb je onze toestemming nodig	O O C O O C O C O C O O O O	als jullie willen rijden naar west-berlijn of vliegen dan heb je onze toestemming nodig	O O C F O O O C O C O O O O
3390	"Laten we daar maar eens over onderhandelen . """	laten we daar maar eens over onderhandelen	C O O O O O C	laten we daar onderhandelen maar eens over	C O O F O O O
3391	"Nou , zo begint het . """	nou zo begint het	O O C O	nou zo begint het	O O C O
3392	De levendigheid , waarmee in de DDR over de vele aspecten van het Duitse vraagstuk wordt gesproken , is mij elke keer weer meegevallen .	de levendigheid waarmee in de ddr over de vele aspecten van het duitse vraagstuk wordt gesproken is mij elke keer weer meegevallen	O O O O O O O O O O O O O O C C C O O O O C	de levendigheid waarmee in de ddr is over de vele aspecten meegevallen van het duitse vraagstuk gesproken mij elke keer wordt weer	O O O O O O F O O O O F O O O O F O O O F O
3393	De Oostduitsers bekijken de deling van Duitsland over het algemeen met grote nuchterheid .	de oostduitsers bekijken de deling van duitsland over het algemeen met grote nuchterheid	O O C O O O O O O O O O O	de oostduitsers bekijken de deling van duitsland over het algemeen met grote nuchterheid	O O C O O O O O O O O O O
3394	Opnieuw voltrok zich een tragisch drama :	opnieuw voltrok zich een tragisch drama	O C O O O O	opnieuw voltrok zich een tragisch drama	O C O O O O
3395	Het leed is echter geleden .	het leed is echter geleden	O O C O C	het leed echter geleden is	O O O F F
3396	een zeer groot volk , een machtige natie die al te lang feodaal gebleven was en waarin onrecht , armoede en machtswellust als kankergezwellen woekerden , viel ten prooi aan een ijzeren systeem , dat wel het oude verwierp en vernietigde , maar er slechts kille macht en volstrekte onvrijheid van het individu tegenover stelde .	een zeer groot volk een machtige natie die al te lang feodaal gebleven was en waarin onrecht armoede en machtswellust als kankergezwellen woekerden viel ten prooi aan een ijzeren systeem dat wel het oude verwierp en vernietigde maar er slechts kille macht en volstrekte onvrijheid van het individu tegenover stelde	O O O O O O O O O O O O C C C O O O O O O O O O O O O O O C O O O O C O C O O O O O O O O O O O O C	een zeer groot volk een machtige natie die al te lang feodaal gebleven was viel ten prooi aan een ijzeren systeem en waarin onrecht woekerden armoede en machtswellust als kankergezwellen dat wel verwierp het oude en vernietigde maar er stelde slechts kille macht en volstrekte onvrijheid van het individu tegenover	O O O O O O O O O O O O C C C O O O O O O O O O F O O O O O O O F O O O C O O F O O O O O O O O O O
3397	Tegen deze achtergrond moet men de werken van Loe Sjuun stellen en eveneens zijn persoon .	tegen deze achtergrond moet men de werken van loe sjuun stellen en eveneens zijn persoon	O O O C O O O O O O C O O O O	tegen deze achtergrond moet men de werken van loe sjuun stellen en eveneens zijn persoon	O O O C O O O O O O C O O O O
3398	Hij is nooit lid van de communistisch partij geworden .	hij is nooit lid van de communistisch partij geworden	O C O O O O O O C	hij nooit geworden lid is van de communistisch partij	O O F O F O O O O
3399	"een kolderverhaaltje van een mij onbekende Guido Staes , getiteld "" Jappe "" , een gek , engelachtig wezentje , dat - naar het me voorkomt - in het Vlaamse land beter tot zijn recht komt dan in ons land ."	een kolderverhaaltje van een mij onbekende guido staes getiteld jappe een gek engelachtig wezentje dat naar het me voorkomt in het vlaamse land beter tot zijn recht komt dan in ons land	O O O O O O O O C O O O O O O O O O O O O O O C O O O O O O O C	een kolderverhaaltje van een mij onbekende guido staes getiteld jappe een gek engelachtig wezentje komt dat in het vlaamse land beter tot zijn recht dan in ons land naar het me voorkomt	O O O O O O O O C O O O O O F O O O O O O O O O O O O O O O O C
3400	"Bij "" De Vuurbaak "" in Groningen kwam een Indianenverhaal van de pers onder de titel "" Flitsende Pijl "" , S. M. v. d. Galien is verantwoordelijk voor dit traag lopende verhaal over de tocht naar de volwassenheid van de opperhoofdzoon ."	bij de vuurbaak in groningen kwam een indianenverhaal van de pers onder de titel flitsende pijl s. m. v. d. galien is verantwoordelijk voor dit traag lopende verhaal over de tocht naar de volwassenheid van de opperhoofdzoon	O O O O O C O O O O O O O O O O O O O O O C O O O O C O O O O O O O O O O	bij is de kwam vuurbaak in groningen een indianenverhaal van de pers onder de titel flitsende pijl s. m. lopende v. d. galien verantwoordelijk voor dit traag verhaal over de tocht naar de volwassenheid van de opperhoofdzoon	O F O F O O O O O O O O O O O O O O O F O O O O O O O O O O O O O O O O O
3401	Volhouders komen er wel doorheen , dacht ik .	volhouders komen er wel doorheen dacht ik	O C O O O C O	volhouders komen er wel doorheen dacht ik	O C O O O C O
3402	"Ter gelegenheid van de 25ste viering van de bevrijding van Friesland verschijnt begin april het eerste deel van "" Bezettingstijd in Friesland "" , een uitgebreid relaas over Friesland in oorlogstijd , geschreven door de journalist en oud-verzetsman Piter Wybenga en uitgegeven met medewerking van de Fryske Akademy ."	ter gelegenheid van de 25ste viering van de bevrijding van friesland verschijnt begin april het eerste deel van bezettingstijd in friesland een uitgebreid relaas over friesland in oorlogstijd geschreven door de journalist en oud-verzetsman piter wybenga en uitgegeven met medewerking van de fryske akademy	O O O O O O O O O O O C O O O O O O O O O O C O O O O O C O O O O O O O O C O O O O O O	ter gelegenheid van de 25ste viering van de bevrijding van friesland verschijnt begin april het eerste deel van bezettingstijd in friesland een uitgebreid relaas over friesland in oorlogstijd geschreven door de journalist en oud-verzetsman piter wybenga en uitgegeven met medewerking van de fryske akademy	O O O O O O O O O O O C O O O O O O O O O O C O O O O O C O O O O O O O O C O O O O O O
3403	Dit eerste deel telt ongeveer 400 pagina's .	dit eerste deel telt ongeveer 400 pagina's	O O O C O O O	dit eerste deel telt ongeveer 400 pagina's	O O O C O O O
3404	Het behandelt de gebeurtenissen vanaf de Duitse inval in mei 1940 tot en met de massale staking in mei 1943 , die in Friesland verscheidene slachtoffers heeft geeist .	het behandelt de gebeurtenissen vanaf de duitse inval in mei 1940 tot en met de massale staking in mei 1943 die in friesland verscheidene slachtoffers heeft geeist	O C O O O O O O O O O O O O O O O O O O O O O O O C C	het de gebeurtenissen vanaf de duitse inval in mei 1940 tot en met de massale staking in mei 1943 behandelt die in friesland verscheidene slachtoffers geeist heeft	O O O O O O O O O O O O O O O O O O O F O O O O O F F
3405	Engeland hoopt nog voor 1973 lid te zijn van de Euromarkt .	engeland hoopt nog voor 1973 lid te zijn van de euromarkt	O C O O O O O C O O O	engeland nog voor 1973 lid te hoopt van de euromarkt zijn	O O O O O O F O O O F
3406	"Ook hij is een beroepsbiljarter die liever naar de rijen van de "" amateurs "" terug wilde keren ."	ook hij is een beroepsbiljarter die liever naar de rijen van de amateurs terug wilde keren	O O C O O O C O O O O O O O O C	ook hij is een beroepsbiljarter die wilde keren liever naar de rijen van de amateurs terug	O O C O O O C F O O O O O O O O
3407	De bepaling kan de leerlingen er toe brengen te vragen bij leraarsbenoemingen betrokken te worden .	de bepaling kan de leerlingen er toe brengen te vragen bij leraarsbenoemingen betrokken te worden	O O C O O C O O O C O O C O C	de bepaling kan de leerlingen brengen er toe te bij leraarsbenoemingen vragen betrokken te worden	O O C O O C O O O O O F C O C
3408	Zij zouden hierdoor meer macht hebben dan de leraren zelf .	zij zouden hierdoor meer macht hebben dan de leraren zelf	O C O O O C O O O O	zij zouden hebben hierdoor meer macht dan de leraren zelf	O C F O O O O O O O
3409	Vandaar het advies deze bepaling maar helemaal te schrappen .	vandaar het advies deze bepaling maar helemaal te schrappen	O O O O O O O O C	vandaar het advies deze bepaling schrappen maar helemaal te	O O O O O F O O O
3410	Een stuk dat door Amersfoortse leraren is opgesteld beschrijft drie mogelijkheden voor de verhouding leraren-directie .	een stuk dat door amersfoortse leraren is opgesteld beschrijft drie mogelijkheden voor de verhouding leraren-directie	O O O O O O C C C O O O O O O	een stuk dat door amersfoortse leraren is opgesteld drie mogelijkheden voor de verhouding leraren-directie beschrijft	O O O O O O C C O O O O O O F
