idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
1592	Svo er hér ekki alveg sambærilegum hlutum saman að jafna .	svo er hér ekki alveg sambærilegum hlutum saman að jafna	O C O O O O O O O C	svo hér ekki alveg sambærilegum hlutum er saman jafna að	O O O O O O F O F O
1593	Ég spyr Sjálfstæðisflokkinn á móti sem er orðinn svona ægilega beyglaður yfir þessu : Var ekki eignarskattur á Íslandi áratugum saman sem lagðist á eignir alveg niður í verulega lág mörk ?	ég spyr sjálfstæðisflokkinn á móti sem er orðinn svona ægilega beyglaður yfir þessu var ekki eignarskattur á íslandi áratugum saman sem lagðist á eignir alveg niður í verulega lág mörk	O C O O O C O O O O O O O C C O O O O O O C O O O O O O O O	ég spyr sjálfstæðisflokkinn á móti var ekki eignarskattur á íslandi áratugum saman sem svona ægilega orðinn beyglaður er yfir þessu sem lagðist á eignir alveg niður í verulega lág mörk	O C O O O C O O O O O O O O O F O F O O O C O O O O O O O O
1594	Gripið fram í .	gripið fram í	C O O	gripið fram í	C O O
1595	Sjálfstæðisflokkurinn tuðaði mikið um þetta en hann lagði hann á áratugum saman , sat yfirleitt alltaf í ríkisstjórn og viðhélt eignarskatti sem hann var í orði kveðnu á móti .	sjálfstæðisflokkurinn tuðaði mikið um þetta en hann lagði hann á áratugum saman sat yfirleitt alltaf í ríkisstjórn og viðhélt eignarskatti sem hann var í orði kveðnu á móti	O C O O O O O C O O O O C O O O O O C O O O C O O C O O	sjálfstæðisflokkurinn mikið tuðaði um þetta en hann lagði hann á áratugum saman yfirleitt alltaf sat í ríkisstjórn og viðhélt eignarskatti var sem hann kveðnu í orði á móti	O O F O O O O C O O O O O O F O O O C O F O O F O O O O
1596	Það var eignarskattur .	það var eignarskattur	O C O	það var eignarskattur	O C O
1597	Þetta er stóreignarskattur , þetta er auðlegðarskattur .	þetta er stóreignarskattur þetta er auðlegðarskattur	O C O O C O	þetta er stóreignarskattur þetta er auðlegðarskattur	O C O O C O
1598	Þetta er sambærilegt við það sem Norðmenn kalla formueskat og þá eiga menn formúur , er það ekki ?	þetta er sambærilegt við það sem norðmenn kalla formueskat og þá eiga menn formúur er það ekki	O C O O O O O C O O O C O O C O O	þetta sambærilegt við er það sem norðmenn formueskat kalla og þá eiga menn formúur er það ekki	O O O F O O O O F O O C O O C O O
1599	Þetta er skattur á mikinn auð og hann er fullkomlega réttlætanlegur .	þetta er skattur á mikinn auð og hann er fullkomlega réttlætanlegur	O C O O O O O O C O O	þetta skattur á mikinn auð og er hann er fullkomlega réttlætanlegur	O O O O O O F O F O O
1600	Ég hef engar áhyggjur af því að hann standist ekki ákvæði stjórnarskrárinnar .	ég hef engar áhyggjur af því að hann standist ekki ákvæði stjórnarskrárinnar	O C O O O O O O C O O O	ég hef engar áhyggjur af því að standist hann ekki ákvæði stjórnarskrárinnar	O C O O O O O F O O O O
1601	Forseti hringir .	forseti hringir	O C	forseti hringir	O C
1602	Það væri stórfurðulegt ef við uppi á Íslandi , með okkar sögu í þessum efnum , mættum ekki leggja á auðlegðarskatt sem er miklu mildari að þessu leyti en eignarskattarnir voru hér um áratugaskeið .	það væri stórfurðulegt ef við uppi á íslandi með okkar sögu í þessum efnum mættum ekki leggja á auðlegðarskatt sem er miklu mildari að þessu leyti en eignarskattarnir voru hér um áratugaskeið	O C O O O O O O O O O O O O C O C O O O C O O O O O O O C O O O	það stórfurðulegt væri ef við uppi á íslandi með okkar sögu í þessum efnum mættum ekki leggja á auðlegðarskatt sem er miklu mildari að þessu leyti en eignarskattarnir voru hér um áratugaskeið	O O F O O O O O O O O O O O C O C O O O C O O O O O O O C O O O
1603	Herra forseti . Ég vil spyrja hv. 4. þm. Reykv. svo , Pétur H. Blöndal , út í eitt má segja lagatæknilegt eða þinglegt atriði sem varðar atriði þessa máls og það er sú staðreynd að inn í þetta frumvarp eiga nú að bætast samkvæmt breytingartillögum meiri hlutans þrír nýir kaflar eða það á að opna upp löggjöf á þremur nýjum sviðum hér við 2. umr. málsins .	herra forseti ég vil spyrja hv. 4. þm. reykv. svo pétur h. blöndal út í eitt má segja lagatæknilegt eða þinglegt atriði sem varðar atriði þessa máls og það er sú staðreynd að inn í þetta frumvarp eiga nú að bætast samkvæmt breytingartillögum meiri hlutans þrír nýir kaflar eða það á að opna upp löggjöf á þremur nýjum sviðum hér við 2. umr. málsins	O O O C C O O O O O O O O O O O O O O C O O C C O O O O C O O O O O O O O C O O O O O O O O O C O O C O C O O O O O O O O O O O	herra forseti ég spyrja hv. 4. þm. reykv. svo pétur h. blöndal út í eitt atriði og vil það er sú staðreynd lagatæknilegt má eða þinglegt segja sem atriði varðar þessa máls að inn í þetta frumvarp eiga nú samkvæmt breytingartillögum meiri hlutans þrír nýir kaflar bætast að eða það á að upp löggjöf opna á þremur nýjum sviðum hér við 2. umr. málsins	O O O F O O O O O O O O O O O O O F O C O O O F O O F O O F O O O O O O O C O O O O O O O O F O O O C O O O F O O O O O O O O O
1604	Af því hv. þm. Pétur H. Blöndal hefur oft lagt margt gott til mála í sambandi við bætt vinnubrögð hér á þingi , og ekki síst varðandi sjálfstæði Alþingis og frumkvæði við lagasetningu og annað í þeim dúr , læt ég mér detta í hug að hv. þingmaður sé ekkert sérstaklega ánægður með þetta ráðslag .	af því hv. þm. pétur h. blöndal hefur oft lagt margt gott til mála í sambandi við bætt vinnubrögð hér á þingi og ekki síst varðandi sjálfstæði alþingis og frumkvæði við lagasetningu og annað í þeim dúr læt ég mér detta í hug að hv. þingmaður sé ekkert sérstaklega ánægður með þetta ráðslag	O O C O O O O O O C O C O O O O O O O O O O O O O O O C O O O O O O O O O O O O C O O O O O C O O O O O O	af því læt ég hefur hv. lagt þm. pétur h. blöndal oft margt gott til mála í sambandi við bætt vinnubrögð hér á þingi og ekki síst varðandi sjálfstæði alþingis og frumkvæði við lagasetningu og annað í þeim dúr mér detta í hug að hv. þingmaður sé ekkert sérstaklega ánægður með þetta ráðslag	O O C O F O F O O O O O O O O O O O O O O O O O O O O C O O O O O O O O O O O O C O O O O O C O O O O O O
1605	Auðvitað er sökin ekki hv. þingmanns eða efnahags- og viðskipta nefndar því það er augljóslega hér við ríkisstjórn og ráðuneyti að sakast , frumvarpið er auðvitað vanbúið þegar það kemur til okkar hér í haust .	auðvitað er sökin ekki hv. þingmanns eða efnahags- og viðskipta nefndar því það er augljóslega hér við ríkisstjórn og ráðuneyti að sakast frumvarpið er auðvitað vanbúið þegar það kemur til okkar hér í haust	O C O O O O O O O O O O O C O O O O O O O O C O O C O O C O O O O O	auðvitað sökin ekki hv. þingmanns eða efnahags- og viðskipta nefndar því það er augljóslega hér við ríkisstjórn og er ráðuneyti að frumvarpið auðvitað vanbúið er sakast þegar það kemur til okkar hér í haust	O O O O O O O O O O O O F O O O O O F O O O O O F C O O C O O O O O
1606	Það vantar inn í það breytingar á tilteknum lögum sem alls ekki eru opnaðar upp með frumvarpinu þegar það er lagt fram .	það vantar inn í það breytingar á tilteknum lögum sem alls ekki eru opnaðar upp með frumvarpinu þegar það er lagt fram	O C O O O O O O O O O O C C O O O O O C C O	það inn í það vantar breytingar á tilteknum lögum sem alls ekki eru opnaðar upp með frumvarpinu þegar lagt það er fram	O O O O F O O O O O O O C C O O O O F O F O
1607	Auðvitað hefur annað eins gerst áður , það viðurkenni ég fúslega , en aldrei hefur þetta samt þótt góð latína .	auðvitað hefur annað eins gerst áður það viðurkenni ég fúslega en aldrei hefur þetta samt þótt góð latína	O C O O C O O C O O O O C O O C O O	auðvitað hefur annað eins gerst áður það ég fúslega viðurkenni hefur en aldrei þetta samt þótt góð latína	O C O O C O O O O F F O O O O C O O
1608	Það leiðir til þeirra vandkvæða meðal annars að þessi efnisatriði frumvarpsins eða væntanlegra laga fá aldrei hér þrjár umræður eins og stjórnarskrá og þingsköp gera ráð fyrir .	það leiðir til þeirra vandkvæða meðal annars að þessi efnisatriði frumvarpsins eða væntanlegra laga fá aldrei hér þrjár umræður eins og stjórnarskrá og þingsköp gera ráð fyrir	O C O O O O O O O O O O O O C O O O O O O O O O C O O	það leiðir til þeirra vandkvæða meðal annars að þessi efnisatriði fá frumvarpsins eða væntanlegra laga aldrei hér þrjár umræður eins og stjórnarskrá og þingsköp ráð fyrir gera	O C O O O O O O O O F O O O O O O O O O O O O O O O F
1609	Það leiðir líka til þess að þingnefndin hefur þetta ekki í sínum höndum til að senda út til umsagnar með sama hætti og efnisatriði frumvarpsins að öðru leyti .	það leiðir líka til þess að þingnefndin hefur þetta ekki í sínum höndum til að senda út til umsagnar með sama hætti og efnisatriði frumvarpsins að öðru leyti	O C O O O O O C O O O O O O O O O O O O O O O O C O O O	það leiðir líka til þess að þingnefndin hefur þetta ekki í sínum höndum með sama hætti og efnisatriði frumvarpsins að öðru leyti senda til að út til umsagnar	O C O O O O O C O O O O O O O O O O O O O O F O O O O O
1610	Ég vil aðeins heyra sjónarmið hv. þingmanns í þessum efnum án þess að ætla að gera þetta að stóru máli , þannig að ég vil nota fyrra andsvar mitt til að taka þetta mál upp og vekja athygli á því að við erum því miður með svona í farteskinu miðað við breytingartillögur meiri hlutans .	ég vil aðeins heyra sjónarmið hv. þingmanns í þessum efnum án þess að ætla að gera þetta að stóru máli þannig að ég vil nota fyrra andsvar mitt til að taka þetta mál upp og vekja athygli á því að við erum því miður með svona í farteskinu miðað við breytingartillögur meiri hlutans	O C O C O O O O O O O O O O C O C O O O O O O C C O O O O O C O O O O C O O O O O C O O O O O O C O O O O	ég aðeins sjónarmið vil hv. þingmanns í þessum efnum án þess heyra þannig að ætla að gera þetta að stóru máli að ég fyrra andsvar mitt nota vil til að taka þetta mál upp og vekja athygli á því að við erum því miður með svona í farteskinu miðað við breytingartillögur meiri hlutans	O O O F O O O O O O O F O O C O C O O O O O O O O O F F O O C O O O O C O O O O O C O O O O O O C O O O O
1611	Herra forseti . Þetta eru gildar spurningar .	herra forseti þetta eru gildar spurningar	O O O C O O	herra eru forseti þetta gildar spurningar	O F O O O O
1612	Svarið við fyrstu spurningunni er ósköp einfaldlega það að það var í sjálfu sér ekki fyrr en langt var liðið á árið 2011 að endanlega varð ljóst að lánsveðshópurinn mundi ekki fá úrlausn sinna mála í gegnum 110<percent/>-leiðina , alla vega ekki í tilviki lífeyrissjóða .	svarið við fyrstu spurningunni er ósköp einfaldlega það að það var í sjálfu sér ekki fyrr en langt var liðið á árið 2011 að endanlega varð ljóst að lánsveðshópurinn mundi ekki fá úrlausn sinna mála í gegnum 110<percent/>-leiðina alla vega ekki í tilviki lífeyrissjóða	O O O O C O O O O O C O O O O O O O O O O O O O C C O O O O O C O O O C O C O O O O O O	svarið við fyrstu spurningunni ósköp einfaldlega það að það í sjálfu er sér ekki fyrr var alla vega ekki í tilviki lífeyrissjóða en langt var liðið á árið 2011 varð að endanlega ljóst að lánsveðshópurinn ekki fá mundi úrlausn sinna mála í gegnum 110<percent/>-leiðina	O O O O O O O O O O O F O O O F O O O O O O O O C C O O O F O O O O O O F F O O O O O O
1613	Fljótlega upp úr því var hafist handa við að kortleggja sérstaklega vanda þessa hóps , safna um það upplýsingum og hefja síðan viðræður við lífeyrissjóðina .	fljótlega upp úr því var hafist handa við að kortleggja sérstaklega vanda þessa hóps safna um það upplýsingum og hefja síðan viðræður við lífeyrissjóðina	O O O O C C O O O C O O O O C O O O O C O O O O	fljótlega upp úr því var hafist handa við kortleggja að sérstaklega vanda þessa hóps safna um það upplýsingum og síðan hefja viðræður við lífeyrissjóðina	O O O O C C O O F O O O O O C O O O O O F O O O
1614	Skemmst er frá því að segja að þær viðræður stóðu í meira en ár , frá því snemma á ári 2012 og þangað til í mars 2013 , langar og strangar .	skemmst er frá því að segja að þær viðræður stóðu í meira en ár frá því snemma á ári 2012 og þangað til í mars 2013 langar og strangar	O C O O O C O O O C O O O O O O O O O O O O O O O O O O O	skemmst er frá því segja að að þær viðræður stóðu í meira en ár frá því snemma á ári 2012 og þangað til í mars 2013 langar og strangar	O C O O F O O O O C O O O O O O O O O O O O O O O O O O O
1615	Auðvitað var reynt að afla upplýsinga eins og hægt var .	auðvitað var reynt að afla upplýsinga eins og hægt var	O C C O C O O O O C	auðvitað reynt var að afla upplýsinga eins og hægt var	O F F O C O O O O C
1616	Það var í raun ekki fyrr en samkomulagi hafði verið landað við lífeyrissjóðina sem forsendur voru fyrir því að leggja fram frumvarp til fullnustu því samkomulagi .	það var í raun ekki fyrr en samkomulagi hafði verið landað við lífeyrissjóðina sem forsendur voru fyrir því að leggja fram frumvarp til fullnustu því samkomulagi	O C O O O O O O C O O O O C C C O O O C O O O O O O	það var voru í raun ekki fyrr sem forsendur fyrir því en samkomulagi hafði við lífeyrissjóðina landað verið að leggja fram frumvarp til fullnustu því samkomulagi	O C F O O O O O O O O O O C O O F F O C O O O O O O
1617	Það tók allan þennan tíma .	það tók allan þennan tíma	O C O O O	það tók allan þennan tíma	O C O O O
1618	Ég hygg nú að einhverjir kannist við það og muni eftir því að með reglubundnum hætti var spurt að því í fjölmiðlum og fjallað um það hvernig gengi í þessum viðræðum .	ég hygg nú að einhverjir kannist við það og muni eftir því að með reglubundnum hætti var spurt að því í fjölmiðlum og fjallað um það hvernig gengi í þessum viðræðum	O C O O O C O O O C O O O O O O C C O O O O O O O C O C O O O	ég hygg nú að kannist einhverjir við það og muni eftir því spurt að með reglubundnum hætti að því í fjölmiðlum og var um það fjallað hvernig gengi í þessum viðræðum	O C O O F O O O O C O O F O O O O O O O O O F O O C O C O O O
1619	Það er sömuleiðis verulegum vandkvæðum bundið að meta það nákvæmlega .	það er sömuleiðis verulegum vandkvæðum bundið að meta það nákvæmlega	O C O O O C O C O O	það sömuleiðis er verulegum vandkvæðum bundið að það nákvæmlega meta	O O F O O C O O O F
1620	Það mundi að sjálfsögðu ekki liggja fyrir fyrr en í lok aðgerðarinnar , en þó er hægt að áætla stærðargráðuna .	það mundi að sjálfsögðu ekki liggja fyrir fyrr en í lok aðgerðarinnar en þó er hægt að áætla stærðargráðuna	O C O O O C O O O O O O O O C O O C O	það að sjálfsögðu ekki fyrir liggja mundi fyrr en í lok aðgerðarinnar en þó er hægt að stærðargráðuna áætla	O O O O O C F O O O O O O O C O O O F
1621	Líklegasta mat á þætti ríkisins , þeim hluta sem lenti á ríkinu í þessari aðgerð , er stærðargráðan 2 til 3 milljarðar kr. 2,5 til 4 .	líklegasta mat á þætti ríkisins þeim hluta sem lenti á ríkinu í þessari aðgerð er stærðargráðan 2 til 3 milljarðar kr. 2,5 til 4	O O O O O O O C O O O O O O O O O O C O O O O O	líklegasta mat á þætti ríkisins er þeim hluta stærðargráðan 2 til 3 milljarðar kr. 2,5 til 4 sem lenti á ríkinu í þessari aðgerð	O O O O O F O O O O O O O O O O O O C O O O O O
1622	Það er mjög erfitt að áætla það mikið nákvæmar .	það er mjög erfitt að áætla það mikið nákvæmar	O C O O O C O O O	það mjög erfitt er að áætla það mikið nákvæmar	O O O F O C O O O
1623	Við höfum tilteknar tölfræðilegar upplýsingar , þær eru reifaðar í greinargerð með frumvarpinu svo sem eins og að um tæplega 4.000 af hátt í 7.000 með lánsveð nýttu þau lán til íbúðakaupa .	við höfum tilteknar tölfræðilegar upplýsingar þær eru reifaðar í greinargerð með frumvarpinu svo sem eins og að um tæplega 4.000 af hátt í 7.000 með lánsveð nýttu þau lán til íbúðakaupa	O C O O O O C O O O O O O O O O O O O O O O O O O O C O O O O	við höfum tilteknar tölfræðilegar upplýsingar þær reifaðar í greinargerð með frumvarpinu eru svo sem eins og að um tæplega 4.000 af hátt nýttu í 7.000 með lánsveð þau lán til íbúðakaupa	O C O O O O O O O O O F O O O O O O O O O O F O O O O O O O O
1624	Að sjálfsögðu koma ekki aðrir til greina hér en þeir sem notuðu lánin með veðum í íbúðakaup , það eru þeir sem fengju niðurfærsluna .	að sjálfsögðu koma ekki aðrir til greina hér en þeir sem notuðu lánin með veðum í íbúðakaup það eru þeir sem fengju niðurfærsluna	O O C O O O O O O O O C O O C O O O O O O C O	að sjálfsögðu koma ekki aðrir eru til greina hér en þeir það þeir notuðu sem lánin með veðum í íbúðakaup sem fengju niðurfærsluna	O O C O O F O O O O O O O F O O O O O O O C O
1625	Hvað með þá sem hafa leyst til sín ábyrgðir ?	hvað með þá sem hafa leyst til sín ábyrgðir	O O O O C C O O O	hvað með þá leyst sem hafa til sín ábyrgðir	O O O F O F O O O
1626	Sem betur fer er ástæða til að ætla að ekki hafi verið mikið um það í tilviki Forseti hringir . lánsveðanna , einfaldlega vegna þess að öllum hefur verið þessi staða ljós og lífeyrissjóðirnir að minnsta kosti upplýsa að þeir hafi farið sér hægt Forseti hringir . og almennt ekki farið í slíkar aðgerðir .	sem betur fer er ástæða til að ætla að ekki hafi verið mikið um það í tilviki forseti hringir lánsveðanna einfaldlega vegna þess að öllum hefur verið þessi staða ljós og lífeyrissjóðirnir að minnsta kosti upplýsa að þeir hafi farið sér hægt forseti hringir og almennt ekki farið í slíkar aðgerðir	O O C C O O O C O O C C O O O O O O O O O O O C C O O O O C O O O O O C O O C C O O O O O O O O O C C	sem betur fer er ástæða til að ætla að ekki hafi verið mikið um það í tilviki lánsveðanna einfaldlega vegna þess að öllum hefur verið þessi staða ljós forseti hringir og lífeyrissjóðirnir upplýsa að minnsta kosti að þeir sér farið hægt og almennt ekki hafi í slíkar aðgerðir forseti hringir farið	O O C C O O O C O O C C O O O O O O O O O O O C C O O O O C O O F O O O O O O C O O O O F O O O O C C
1627	Herra forseti . Það er rétt , það er óvenjulegt að lesa gagnrýni af þessu tagi í nefndaráliti meiri hluta fjárlaganefndar á áformum eigin meiri hluta eins og þarna stendur , að um sé að ræða nýtt verkefni sem unnið verði á árinu 2014 og eigi því ekki að koma fram í fjáraukalögum .	herra forseti það er rétt það er óvenjulegt að lesa gagnrýni af þessu tagi í nefndaráliti meiri hluta fjárlaganefndar á áformum eigin meiri hluta eins og þarna stendur að um sé að ræða nýtt verkefni sem unnið verði á árinu 2014 og eigi því ekki að koma fram í fjáraukalögum	O O O C O O C O O O C O O O O C O O O O O O O O O O O O O O O O O C C O C C O O O O C O O O C O O O	herra forseti það er rétt það er óvenjulegt að um að sé nýtt verkefni að gagnrýni af þessu tagi í nefndaráliti meiri hluta fjárlaganefndar lesa á áformum eigin meiri hluta eins og stendur þarna ræða sem verði unnið á árinu 2014 og því eigi ekki koma að fram í fjáraukalögum	O O O C O O C O O O O F O O O O O O O O O O O O F O O O O O O O F O C O F F O O O O O F O F O O O O
1628	Eftir sem áður leggur meiri hlutinn þetta til .	eftir sem áður leggur meiri hlutinn þetta til	O O O C O O O O	eftir leggur sem áður meiri hlutinn þetta til	O F O O O O O O
1629	Reyndar er sennilega prentvilla í skjalinu í næstsíðustu línu þessa kafla því að þar er allt í einu minni hlutinn farinn að gera athugasemdir við þessi vinnubrögð .	reyndar er sennilega prentvilla í skjalinu í næstsíðustu línu þessa kafla því að þar er allt í einu minni hlutinn farinn að gera athugasemdir við þessi vinnubrögð	O C O O O O O O O O O O O O C O O O O O C O C O O O O	reyndar sennilega prentvilla í skjalinu er í næstsíðustu línu þessa kafla því er að þar allt í einu minni hlutinn farinn að gera athugasemdir við þessi vinnubrögð	O O O O O F O O O O O O F O O O O O O O C O C O O O O
1630	Það hlýtur að vera prentvilla og á áfram að vera hinn sami meiri hluti , það hefur slæðst þarna inn ein villa .	það hlýtur að vera prentvilla og á áfram að vera hinn sami meiri hluti það hefur slæðst þarna inn ein villa	O C O C O O C O O C O O O O O C C O O O O	það hlýtur vera að prentvilla á og vera áfram að hinn sami meiri hluti það hefur slæðst þarna inn ein villa	O C F O O F O F O O O O O O O C C O O O O
1631	Það breytir ekki því að þetta er alveg réttilega sagt og mætti bæta fleiru við .	það breytir ekki því að þetta er alveg réttilega sagt og mætti bæta fleiru við	O C O O O O C O O C O C C O O	það ekki því breytir að þetta sagt alveg er réttilega og mætti bæta fleiru við	O O O F O O F O F O O C C O O
1632	Þarna væri eðlilegt að spyrja líka út í og fara út í reglur um yfirfærslu fjárheimilda .	þarna væri eðlilegt að spyrja líka út í og fara út í reglur um yfirfærslu fjárheimilda	O C O O C O O O O C O O O O O O	þarna eðlilegt væri að spyrja líka út í og fara út í reglur um yfirfærslu fjárheimilda	O O F O C O O O O C O O O O O O
1633	Eru engin takmörk á því ?	eru engin takmörk á því	C O O O O	engin takmörk eru á því	O O F O O
1634	Geta ráðherrar pantað að eigin geðþótta hvaða svigrúm þeir hafa í yfirfærslu fjárheimilda milli ára eftir því hvort það er þóknanlegt eða ekki ?	geta ráðherrar pantað að eigin geðþótta hvaða svigrúm þeir hafa í yfirfærslu fjárheimilda milli ára eftir því hvort það er þóknanlegt eða ekki	C O C O O O O O O C O O O O O O O O O C O O O	ráðherrar að eigin geðþótta hvaða svigrúm þeir pantað í yfirfærslu hafa fjárheimilda milli ára eftir því hvort það er geta þóknanlegt eða ekki	O O O O O O O F O O F O O O O O O O F F O O O
1635	Varðandi Íbúðalánasjóð er staða hans vissulega alvarleg og er meiri hlutinn gagnrýninn á það hve lítið hafi gerst í sambandi við málefni sjóðsins .	varðandi íbúðalánasjóð er staða hans vissulega alvarleg og er meiri hlutinn gagnrýninn á það hve lítið hafi gerst í sambandi við málefni sjóðsins	C O C O O O O O C O O O O O O O C C O O O O O	varðandi íbúðalánasjóð er staða hans vissulega alvarleg og er meiri hlutinn gagnrýninn á það hve lítið í sambandi við málefni hafi sjóðsins gerst	C O C O O O O O C O O O O O O O O O O O F O F
1636	Ég verð að taka undir að það eru vonbrigði að enn eitt hálfa árið eða átta mánuðirnir eru liðnir án þess að í raun og veru Forseti hringir . verði séð að neinar pólitískar ákvarðanir hafi verið teknar um það sem þarf Forseti hringir . að taka pólitískar ákvarðanir um vegna vanda Íbúðalánasjóðs .	ég verð að taka undir að það eru vonbrigði að enn eitt hálfa árið eða átta mánuðirnir eru liðnir án þess að í raun og veru forseti hringir verði séð að neinar pólitískar ákvarðanir hafi verið teknar um það sem þarf forseti hringir að taka pólitískar ákvarðanir um vegna vanda íbúðalánasjóðs	O C O C O O O C O O O O O O O O O C C O O O O O O O C C O C O O O O C C C O O O C O O O O C O C O O O	ég verð að taka undir að það eru vonbrigði liðnir að eru enn eitt hálfa árið eða átta mánuðirnir án þess að í raun og veru verði séð hringir forseti að neinar pólitískar ákvarðanir verið hafi um teknar það sem þarf vegna vanda íbúðalánasjóðs forseti hringir að taka pólitískar ákvarðanir um	O C O C O O O C O F O F O O O O O O O O O O O O O O C C F O O O O O F F O F O O C O O O O C O C O O O
1637	Herra forseti . Varðandi náttúrugripasafnið þá deili ég þeirri skoðun .	herra forseti varðandi náttúrugripasafnið þá deili ég þeirri skoðun	O O O C O O O C O	herra forseti þá ég deili þeirri skoðun varðandi náttúrugripasafnið	O O O O F O O C O
1638	Ég taldi það geta orðið góða lausn , að minnsta kosti í bili , að við kæmum upp myndarlegri sýningu í Perlunni .	ég taldi það geta orðið góða lausn að minnsta kosti í bili að við kæmum upp myndarlegri sýningu í perlunni	O C O C O O O O O O O C O O C O O O O O	ég geta það góða lausn að minnsta kosti taldi í bili orðið að við kæmum upp myndarlegri sýningu í perlunni	O F O O O O O O F O O C O O C O O O O O
1639	Við yrðum kannski að taka lengra tilhlaup í að byggja það sem hefur alltaf verið minn draumur ; að við byggðum glæsilegt náttúrugripasafn á svæði háskólans .	við yrðum kannski að taka lengra tilhlaup í að byggja það sem hefur alltaf verið minn draumur að við byggðum glæsilegt náttúrugripasafn á svæði háskólans	O C O O C O O O O C O O C O C O O O O C O O O O O	við yrðum kannski að lengra tilhlaup taka í að það hefur sem verið alltaf byggja minn draumur að við byggðum glæsilegt náttúrugripasafn á svæði háskólans	O C O O O O F O O O F O F O F O O O O C O O O O O
1640	Mér finnst að það ætti að standa í Vatnsmýrinni nálægt jarðvísindahúsinu og þar .	mér finnst að það ætti að standa í vatnsmýrinni nálægt jarðvísindahúsinu og þar	O C O O C O C O O O O O O	mér finnst að það ætti standa að í vatnsmýrinni nálægt jarðvísindahúsinu og þar	O C O O C F O O O O O O O
1641	Ég gerði tilraun til þess þegar Síminn var seldur að hafa samband við þáverandi ráðamenn landsins mesta , Davíð Oddsson og Halldór Ásgrímsson , og leggja til við þá að einhver hluti af því fé færi í að byggja náttúrugripasafn en sú hugmynd hlaut ekki brautargengi .	ég gerði tilraun til þess þegar síminn var seldur að hafa samband við þáverandi ráðamenn landsins mesta davíð oddsson og halldór ásgrímsson og leggja til við þá að einhver hluti af því fé færi í að byggja náttúrugripasafn en sú hugmynd hlaut ekki brautargengi	O C O O O O C O O O O O O O O O O O O O C C O C O O O O O O O O O C O O C O O O O C O O	ég gerði tilraun til þess að hafa samband við þáverandi ráðamenn landsins mesta davíð oddsson og halldór ásgrímsson seldur var þegar síminn og leggja til við þá færi að einhver hluti af því fé í að byggja náttúrugripasafn en sú hugmynd ekki brautargengi hlaut	O C O O O O C O O O O O O O O O O O F F O O O C O O O F O O O O O O O O C O O O O O O F
1642	Varðandi stöðu ríkisfjármálanna held ég að það sé hárrétt ályktað að sökum þess að við eigum náttúrlega talsvert óunnið að klára eftirköst hrunsins , og langstærsta verkefnið eru þar gjaldeyrishöftin og þessi geysilega krónustaða útlendinga sem er hér lokuð inni , að þá munu ríkisfjármálin alltaf vera tvöfalt mikilvægari , þrefalt mikilvægari eða hvað við eigum að segja , sem kjölfesta og sýnilegt tákn þess að við séum að ná tökum á málunum .	varðandi stöðu ríkisfjármálanna held ég að það sé hárrétt ályktað að sökum þess að við eigum náttúrlega talsvert óunnið að klára eftirköst hrunsins og langstærsta verkefnið eru þar gjaldeyrishöftin og þessi geysilega krónustaða útlendinga sem er hér lokuð inni að þá munu ríkisfjármálin alltaf vera tvöfalt mikilvægari þrefalt mikilvægari eða hvað við eigum að segja sem kjölfesta og sýnilegt tákn þess að við séum að ná tökum á málunum	C O O C O O O C O C O O O O O C O O C O O O O O O O O O O O O C O O O O C O O O O O C O O O O O O O O C O C O O O O C O C O O C O C O O O	varðandi stöðu ríkisfjármálanna held ég vera að það hárrétt að sökum þess að þá munu ríkisfjármálin alltaf sé tvöfalt ályktað mikilvægari þrefalt mikilvægari sem kjölfesta og sýnilegt tákn þess að við eigum náttúrlega talsvert óunnið að klára eftirköst hrunsins og langstærsta verkefnið eru þar gjaldeyrishöftin og þessi geysilega krónustaða útlendinga sem er hér inni lokuð eða hvað eigum við að segja að við að ná tökum séum á málunum	C O O C O F O O O O O O O O F O O F O F O O O O O O O O O O O C O O O O C O O O O O C O O O O O O O O C O O F O O F O O C O O O F O F O O
1643	Ég held að við þolum enn síður en ella nokkurt Forseti hringir . ábyrgðarleysi í því hvernig ríkisfjármálum er lokað Forseti hringir . á næstu árum .	ég held að við þolum enn síður en ella nokkurt forseti hringir ábyrgðarleysi í því hvernig ríkisfjármálum er lokað forseti hringir á næstu árum	O C O O C O O O O O O O O O C O O C C O O O O C	ég held að við þolum enn síður en ella nokkurt ábyrgðarleysi í því forseti hringir lokað er hvernig ríkisfjármálum á næstu árum forseti hringir	O C O O C O O O O O O O O O C F F O O O O O O C
1644	Herra forseti . Það má enginn skilja orð mín svo að ég sé á nokkurn hátt að leggjast gegn þessu máli .	herra forseti það má enginn skilja orð mín svo að ég sé á nokkurn hátt að leggjast gegn þessu máli	O O O C O C O O O O O C O O O O C O O O	herra forseti það skilja enginn orð mín má svo að ég sé á nokkurn hátt að leggjast gegn þessu máli	O O O F O O O F O O O C O O O O C O O O
1645	Ég tel þvert á móti að sterk efnisleg rök séu fyrir því að gera þetta núna .	ég tel þvert á móti að sterk efnisleg rök séu fyrir því að gera þetta núna	O C O O O O O O O C O O O C O O	ég séu þvert á móti að sterk efnisleg rök tel fyrir því að gera þetta núna	O F O O O O O O O F O O O C O O
