idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
894	Dit sluit die taxi-herkapitaliseringsprogram en provinsiale inisiatiewe soos die Moloto-spoorkorridor in Mpumalanga , waaraan haalbaarheidswerk reeds begin het , die Klipfontein-korridor in Kaapstad en die Gautrein-projek met sy skakels met die res van die openbare vervoerstelsel in .	dit sluit die taxi-herkapitaliseringsprogram en provinsiale inisiatiewe soos die moloto-spoorkorridor in mpumalanga waaraan haalbaarheidswerk reeds begin het die klipfontein-korridor in kaapstad en die gautrein-projek met sy skakels met die res van die openbare vervoerstelsel in	O C O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O C C	dit die taxi-herkapitaliseringsprogram en provinsiale inisiatiewe soos die moloto-spoorkorridor in mpumalanga die klipfontein-korridor in kaapstad en die gautrein-projek met sy skakels met die res van die openbare vervoerstelsel sluit in het waaraan haalbaarheidswerk begin reeds	O O O O O O O O O O O O O O O O O O O O O O O O O O O O F O F O O C O
895	Hierdie en baie ander inisiatiewe is deel van 'n omvattende passasiersvervoerstrategie wat pad en spoor kombineer .	hierdie en baie ander inisiatiewe is deel van 'n omvattende passasiersvervoerstrategie wat pad en spoor kombineer	O O O O O C O O O O O O O O O C	hierdie en baie ander inisiatiewe deel van 'n omvattende passasiersvervoerstrategie is wat pad en spoor kombineer	O O O O O O O O O O F O O O O C
896	Ons sal aan die dringende implementering van hierdie planne aandag gee om sodoende die lewensgehalte van veral werkende mense te verhoog .	ons sal aan die dringende implementering van hierdie planne aandag gee om sodoende die lewensgehalte van veral werkende mense te verhoog	O C O O O O O O O O C O O O O O O O O O C	ons aan die dringende implementering van hierdie planne aandag gee sal om sodoende die lewensgehalte van veral werkende mense te verhoog	O O O O O O O O O F F O O O O O O O O O C
897	Toegang tot elektrisiteit , water en sanitasie het verbeter .	toegang tot elektrisiteit water en sanitasie het verbeter	O O O O O O C C	toegang tot elektrisiteit water en sanitasie het verbeter	O O O O O O C C
898	Teen 2005 het Suid-Afrika reeds die Millenniumontwikkelingsdoelwit met betrekking tot basiese watervoorsiening bereik deurdat toegang tot water van 59% in 1994 tot 83% in 2006 toegeneem het .	teen 2005 het suid-afrika reeds die millenniumontwikkelingsdoelwit met betrekking tot basiese watervoorsiening bereik deurdat toegang tot water van 59% in 1994 tot 83% in 2006 toegeneem het	O O C O O O O O O O O O C O O O O O O O O O O O O C C	teen 2005 suid-afrika reeds bereik het die millenniumontwikkelingsdoelwit met betrekking tot basiese watervoorsiening deurdat toegang tot water van 59% in 1994 tot 83% in 2006 toegeneem het	O O O O F F O O O O O O O O O O O O O O O O O O O C C
899	Volgens die Verenigde Nasies se Ontwikkelingsplan ( UNDP ) is Suid-Afrika een van die min lande wat minder aan sy militêre begroting as aan water en sanitasie bestee het .	volgens die verenigde nasies se ontwikkelingsplan undp is suid-afrika een van die min lande wat minder aan sy militêre begroting as aan water en sanitasie bestee het	O O O O O O O C O O O O O O O O O O O O O O O O O C C	volgens die verenigde nasies se ontwikkelingsplan undp is suid-afrika een van die min lande het wat bestee minder aan sy militêre begroting as aan water en sanitasie	O O O O O O O C O O O O O O F O F O O O O O O O O O O
900	"Waterhervorming wat op hierdie reg gebaseer is , het die land in staat gestel om toegang uit te brei en die erflating van rasseongelykheid , wat 'n apartheidsnalatenskap was , deels deur regsgebaseerde geregtigheid te oorkom "" ."	waterhervorming wat op hierdie reg gebaseer is het die land in staat gestel om toegang uit te brei en die erflating van rasseongelykheid wat 'n apartheidsnalatenskap was deels deur regsgebaseerde geregtigheid te oorkom	O C O O O O C O O O O C C O O O O C O O O O O O O O C O O O O O C	waterhervorming het die land in staat gestel wat op hierdie reg is gebaseer om toegang uit brei te en die erflating van rasseongelykheid wat 'n apartheidsnalatenskap was deels deur regsgebaseerde geregtigheid te oorkom	O C O O O O C O O O O F F O O O F O O O O O O O O O C O O O O O C
901	Ons moet hierdie groot prestasie inderdaad vier .	ons moet hierdie groot prestasie inderdaad vier	O C O O O O C	ons vier hierdie groot prestasie inderdaad moet	O F O O O O F
902	Maar dit is 'n feit dat agt miljoen mense nog steeds sonder drinkbare water is .	maar dit is 'n feit dat agt miljoen mense nog steeds sonder drinkbare water is	O O C O O O O O O O O O O O C	maar dit is 'n feit dat agt miljoen mense nog steeds sonder drinkbare water is	O O C O O O O O O O O O O O C
903	Nog baie meer is sonder elektrisiteit en sanitasie .	nog baie meer is sonder elektrisiteit en sanitasie	O O O C O O O O	nog is baie meer sonder elektrisiteit en sanitasie	O F O O O O O O
904	Ons is trots daarop dat ons binne een jaar die agterstand in die totale afskaffing van die emmerstelsel in gevestigde nedersettings met byna die helfte verminder het .	ons is trots daarop dat ons binne een jaar die agterstand in die totale afskaffing van die emmerstelsel in gevestigde nedersettings met byna die helfte verminder het	O C O O O O O O O O O O O O O O O O O O O O O O O C C	ons trots daarop dat is ons binne een jaar die agterstand in die totale afskaffing van die emmerstelsel in gevestigde nedersettings met byna die helfte verminder het	O O O O F O O O O O O O O O O O O O O O O O O O O C C
905	Ons is op koers om hierdie ontmenslikende stelsel in hierdie gebiede teen die einde van die jaar heeltemal tot 'n einde te bring .	ons is op koers om hierdie ontmenslikende stelsel in hierdie gebiede teen die einde van die jaar heeltemal tot 'n einde te bring	O C O O O O O O O O O O O O O O O O O O O O C	ons op koers is om hierdie ontmenslikende stelsel in hierdie gebiede bring teen die einde van die jaar heeltemal tot 'n einde te	O O O F O O O O O O O F O O O O O O O O O O O
906	Ons sal voortgaan om hierdie uitdagings die hoof te bied sodat ons dit wat lelik en weersinwekkend in ons land is kan uitwis sodat ons saam oor vryheid , en die geluk wat daarmee gepaardgaan kan praat .	ons sal voortgaan om hierdie uitdagings die hoof te bied sodat ons dit wat lelik en weersinwekkend in ons land is kan uitwis sodat ons saam oor vryheid en die geluk wat daarmee gepaardgaan kan praat	O C C O O O O O O O C O O O O O O O O O C C C O O O O O O O O C C O O C	ons sal voortgaan sodat om hierdie uitdagings die hoof bied te kan ons dit wat lelik en weersinwekkend in ons land uitwis is sodat ons saam oor vryheid en die geluk kan praat wat daarmee gepaardgaan	O C C O O O O O O F O F O O O O O O O O O F F O O O O O O O O C C O O C
907	'n Ondersoek na onderwys en vaardigheidsontwikkeling toon dat 'n groot verbetering teen 2004 ingetree het , ofskoon teen 'n stadige pas .	'n ondersoek na onderwys en vaardigheidsontwikkeling toon dat 'n groot verbetering teen 2004 ingetree het ofskoon teen 'n stadige pas	O O O O O O C O O O O O O C C O O O O O	'n ondersoek toon na onderwys en vaardigheidsontwikkeling dat 'n groot verbetering teen 2004 ingetree het ofskoon teen 'n stadige pas	O O F O O O O O O O O O O C C O O O O O
908	Dit is van toepassing op geletterdheidsvlakke , bruto inskrywing aan skole , en die koers van deelname aan tersiêre onderrig .	dit is van toepassing op geletterdheidsvlakke bruto inskrywing aan skole en die koers van deelname aan tersiêre onderrig	O C O O O O O O O O O O O O O O O O	dit van toepassing op geletterdheidsvlakke bruto inskrywing aan skole en die koers is van deelname aan tersiêre onderrig	O O O O O O O O O O O O F O O O O O
909	Die fluktuerende matriekslaagsyfer dui wel aan dat baie meer gedoen moet word om die stelsel te stabiliseer en bestendige verbetering te verseker .	die fluktuerende matriekslaagsyfer dui wel aan dat baie meer gedoen moet word om die stelsel te stabiliseer en bestendige verbetering te verseker	O O O C O O O O O C C C O O O O C O O O O C	die fluktuerende matriekslaagsyfer wel aan dat dui baie meer gedoen moet word om die stelsel stabiliseer te en bestendige verbetering verseker te	O O O O O O F O O C C C O O O F O O O O F O
910	Terselfdertyd is die getal matriekleerlinge wat Wiskunde op hoër graad slaag net effens hoër as in 1995 .	terselfdertyd is die getal matriekleerlinge wat wiskunde op hoër graad slaag net effens hoër as in 1995	O C O O O O O O O O O O O O O O C	terselfdertyd die getal is matriekleerlinge net effens hoër as in 1995 wat wiskunde op hoër graad slaag	O O O F O O O O O O O O O O O O C
911	Daar is ook nog steeds swakhede in die implementering van die programme vir basiese volwasse onderrig ( ABET ) .	daar is ook nog steeds swakhede in die implementering van die programme vir basiese volwasse onderrig abet	O C O O O O O O O O O O O O O O O	daar is ook nog steeds swakhede in die implementering van die programme vir basiese volwasse onderrig abet	O C O O O O O O O O O O O O O O O
912	Ofskoon daar in die onlangse verlede meer sake ingevolge die grondhervormingsprogram afgehandel is , moet ons steeds 'n ernstige poging aanwend om die oorblywende sake , waarvan talle meer ingewikkeld is , af te handel .	ofskoon daar in die onlangse verlede meer sake ingevolge die grondhervormingsprogram afgehandel is moet ons steeds 'n ernstige poging aanwend om die oorblywende sake waarvan talle meer ingewikkeld is af te handel	O C O O O O O C O O O O O O O O O O C C O O O O O O O O C O O C	ofskoon ons aanwend steeds 'n ernstige poging moet daar in die onlangse verlede meer sake ingevolge die grondhervormingsprogram afgehandel is is om die oorblywende sake waarvan handel talle meer ingewikkeld af te	O O F O O O O F O O O O O O O O O O C C F O O O O O F O O O O O
913	Aan die ander kant is weinig vordering met die herverdeling van grond gemaak .	aan die ander kant is weinig vordering met die herverdeling van grond gemaak	O O O O C O O O O O O O C	aan die ander kant is weinig vordering met die herverdeling van grond gemaak	O O O O C O O O O O O O C
914	Ons sal die inhiberende faktore deeglik in oënskou neem sodat ons hierdie program as 'n saak van dringendheid kan bespoedig .	ons sal die inhiberende faktore deeglik in oënskou neem sodat ons hierdie program as 'n saak van dringendheid kan bespoedig	O C O O O O O O C O O O O O O O O O C C	ons die inhiberende faktore sal deeglik in oënskou neem sodat ons hierdie program as 'n saak van dringendheid kan bespoedig	O O O O F O O O C O O O O O O O O O C C
915	Al hierdie ekonomiese en maatskaplike programme vorm deel van ons strategie om die armoede waaronder baie van ons mense ly , te verminder en uit te wis .	al hierdie ekonomiese en maatskaplike programme vorm deel van ons strategie om die armoede waaronder baie van ons mense ly te verminder en uit te wis	O O O O O O C O O O O O O O O C O O O O O O C O O C	al hierdie ekonomiese en maatskaplike programme deel van ons strategie vorm om die armoede verminder te en waaronder ly baie van ons mense uit wis te	O O O O O O O O O O F O O O F O O O F O O O O O F O
916	Die werk wat in die loop van verlede jaar gedoen is deurdat vroue via die Suid-Afrikaanse Vroue in Dialoog met verskeie regeringsdepartemente saamgewerk het , en wat 'n besoek ingesluit het aan lande soos Tunisië en Chile , waar groot vordering met die bekamping van armoede gemaak is , wys sekere tekortkominge in hierdie verband in ons stelsel uit .	die werk wat in die loop van verlede jaar gedoen is deurdat vroue via die suid-afrikaanse vroue in dialoog met verskeie regeringsdepartemente saamgewerk het en wat 'n besoek ingesluit het aan lande soos tunisië en chile waar groot vordering met die bekamping van armoede gemaak is wys sekere tekortkominge in hierdie verband in ons stelsel uit	O O C O O O O O O O O O O O O O O O O C C O O O O O O O O O O O C C O O O O C C O O O O O O O O O O O O O O C C	die werk wys sekere tekortkominge in hierdie verband in ons stelsel uit wat is in die loop gedoen van verlede jaar deurdat vroue via die suid-afrikaanse vroue in dialoog met verskeie regeringsdepartemente saamgewerk het en wat 'n besoek ingesluit aan lande soos tunisië en chile het waar groot vordering is met die bekamping gemaak van armoede	O O C O O O O O O O O O O F O O O F O O O O O O O O O O O O O O C C O O O O C O O O O O O F O O O F O O O F O O
917	Bogenoemde sal sorg dat mense wat maatskaplike bystand ontvang op sistematiese wyse met munisipale dienste en werksgeleenthede gekoppel word , en sal ons voortdurend gerig hou op ons taak om soveel moontlik van ons mense van hulle afhanklikheid van maatskaplike toelaes te speen en hulle tot die arbeidsmark te laat toetree .	bogenoemde sal sorg dat mense wat maatskaplike bystand ontvang op sistematiese wyse met munisipale dienste en werksgeleenthede gekoppel word en sal ons voortdurend gerig hou op ons taak om soveel moontlik van ons mense van hulle afhanklikheid van maatskaplike toelaes te speen en hulle tot die arbeidsmark te laat toetree	O C C O O O O O O O O O O C C O O O O C C O O O C O O O O O O O O O O O O O O O O C O O O O O O C C	bogenoemde sal sorg dat mense op sistematiese wyse met munisipale dienste en werksgeleenthede gekoppel word en wat maatskaplike bystand ontvang ons voortdurend gerig sal hou op ons taak speen om soveel moontlik van ons mense van hulle afhanklikheid van maatskaplike toelaes te en laat hulle tot die arbeidsmark te toetree	O C C O O O O O O O O O O C C O O O O C O O O F C O O O F O O O O O O O O O O O O O O F O O O O O C
918	Intussen sal ons voortgaan om nuwe inisiatiewe te soek wat die maatskaplike loon progressief sal verbeter .	intussen sal ons voortgaan om nuwe inisiatiewe te soek wat die maatskaplike loon progressief sal verbeter	O C O C O O O O C O O O O O C C	intussen voortgaan ons sal om soek nuwe inisiatiewe te wat die maatskaplike loon progressief sal verbeter	O F O F O F O O O O O O O O C C
919	Die verskerping van gesamentlike pogings deur alle Suid-Afrikaners om maatskaplike binding te bewerkstellig , moet 'n kritieke been van hierdie maatskaplike ingrypings uitmaak .	die verskerping van gesamentlike pogings deur alle suid-afrikaners om maatskaplike binding te bewerkstellig moet 'n kritieke been van hierdie maatskaplike ingrypings uitmaak	O O O O O O O O C O O O O O O O C O O O O C	die verskerping van gesamentlike pogings uitmaak deur alle suid-afrikaners 'n kritieke been van hierdie maatskaplike ingrypings moet om maatskaplike binding te bewerkstellig	O O O O O F O O O O O O O O O O F O O O O C
920	In hierdie jaar , wat die 60ste herdenking verteenwoordig van die verdrag van dokters onder leiers van die Afrika- en Indiërgemeenskap ( AB Xuma , GM Naicker en Yusuf Dadoo ) , die 30ste herdenking van die moord op Steve Biko en die 20ste herdenking van Afrikaner-intellektuele se besoek aan Dakar om met die ANC te praat , moet die kwessie van ons diversiteit aan identiteit en die oorkoepelende sin dat ons almal tot Suid-Afrika behoort beter na die hele samelewing uitgedra word op 'n manier wat ons eenheid as 'n nasie versterk .	in hierdie jaar wat die 60ste herdenking verteenwoordig van die verdrag van dokters onder leiers van die afrika- en indiërgemeenskap ab xuma gm naicker en yusuf dadoo die 30ste herdenking van die moord op steve biko en die 20ste herdenking van afrikaner-intellektuele se besoek aan dakar om met die anc te praat moet die kwessie van ons diversiteit aan identiteit en die oorkoepelende sin dat ons almal tot suid-afrika behoort beter na die hele samelewing uitgedra word op 'n manier wat ons eenheid as 'n nasie versterk	O O O O O O O O O O O O O O O O O O O O O O C O O O O O O O O O O O O O O O O O C C O O O O O O O C O O O O O O O O O O O O O O O O O O O O O O O O C O O O O C O O O O O O C	in hierdie jaar die 30ste herdenking van die moord op steve biko en word moet die 20ste herdenking van afrikaner-intellektuele se besoek aan dakar uitgedra die kwessie van ons diversiteit aan identiteit en die oorkoepelende sin dat beter na die hele samelewing op 'n manier wat die 60ste herdenking verteenwoordig van die verdrag van dokters onder leiers van die afrika- en indiërgemeenskap ab xuma gm naicker en yusuf dadoo om met die anc te praat ons almal tot suid-afrika behoort wat ons eenheid as 'n nasie versterk	O O O O O O O O O O O O O F F O O O O O O O O O F O O O O O O O O O O O O O O O O O O O O O O O O C O O O O O O O O O O O O O O O O O O O O O O O O C O O O O C O O O O O O C
921	Meer nog : op die 30ste herdenking van die verbod op die publikasie van die koerante The World en The Weekend World is dit ons plig om die volgende vraag te stel : Het almal van ons ons verantwoordelikheid vir die skep van sosiale binding , die bevordering van 'n gemeenskaplike gevoel dat ons tot Suid-Afrika behoort , en die versterking van die gom wat ons nasie bymekaarhou ten volle aanvaar en ons eie gemaak ?	meer nog op die 30ste herdenking van die verbod op die publikasie van die koerante the world en the weekend world is dit ons plig om die volgende vraag te stel het almal van ons ons verantwoordelikheid vir die skep van sosiale binding die bevordering van 'n gemeenskaplike gevoel dat ons tot suid-afrika behoort en die versterking van die gom wat ons nasie bymekaarhou ten volle aanvaar en ons eie gemaak	O O O O O O O O O O O O O O O O O O O O O C O O O O O O O O C C O O O O O O O O O O O O O O O O O O O O O O O O O O C O O O C O O O C O O C O	meer nog op die 30ste herdenking van die verbod op die publikasie van die koerante the world en the weekend world dit is ons plig om stel die volgende vraag te het almal van ons ons verantwoordelikheid vir die skep van sosiale binding die bevordering van 'n gemeenskaplike gevoel dat en die versterking van die gom ons eie gemaak behoort ons tot suid-afrika wat bymekaarhou ons nasie ten volle aanvaar en	O O O O O O O O O O O O O O O O O O O O O O F O O O F O O O O C O O O O O O O O O O O O O O O O O O O O O O O O O O C F O O O O F O O O O C O
922	Met ander woorde : die maatreëls wat nodig is om maatskaplike binding te bewerkstellig , kan nie slegs deur die Regering geneem word nie .	met ander woorde die maatreëls wat nodig is om maatskaplike binding te bewerkstellig kan nie slegs deur die regering geneem word nie	O O O O O O O C C O O O O O C C O O O O O C	met ander woorde die maatreëls wat nodig geneem nie slegs is word deur die regering kan nie om maatskaplike binding te bewerkstellig	O O O O O O O F O O F F O O O F O O O O O C
923	As Suid-Afrikaners moet ons saam praat oor vryheid van gebrek en van morele verval , en saamwerk om die geluk te vind wat daarmee saamhang .	as suid-afrikaners moet ons saam praat oor vryheid van gebrek en van morele verval en saamwerk om die geluk te vind wat daarmee saamhang	O O C O O C O O O O O O O O O C O O O O C O O C	as suid-afrikaners moet ons saam praat oor vryheid van gebrek en van morele verval en saamwerk om vind die geluk te wat daarmee saamhang	O O C O O C O O O O O O O O O C O F O O O O O C
924	Ek is seker dat ons almal sal saamstem dat samewerking om die geluk te skep wat met vryheid gepaardgaan in dieselfde mate van toepassing is op die uitdaging om misdaad te bekamp .	ek is seker dat ons almal sal saamstem dat samewerking om die geluk te skep wat met vryheid gepaardgaan in dieselfde mate van toepassing is op die uitdaging om misdaad te bekamp	O C O O O O C C O O O O O O C O O O C O O O O O C O O O O O O C	ek is seker dat saamstem ons sal almal dat samewerking om die geluk te skep wat met vryheid in dieselfde mate is van toepassing gepaardgaan op die uitdaging om misdaad te bekamp	O C O O F O C O O O O O O O C O O O O O O F O O F O O O O O O C
925	Dit moet gebaseer wees op die nasionale begeerte na vrede , dit moet hierdie begeerte versterk , en dit moet die endemiese geweld wat gemeenskappe in die gesig staar , beveg ... met spesiale aandag aan die onderskeie vorme van geweld waaraan vroue onderwerp word ...	dit moet gebaseer wees op die nasionale begeerte na vrede dit moet hierdie begeerte versterk en dit moet die endemiese geweld wat gemeenskappe in die gesig staar beveg ... met spesiale aandag aan die onderskeie vorme van geweld waaraan vroue onderwerp word ...	O C C C O O O O O O O C O O C O O C O O O C O O O O O O O O O O O O O O O C O O C C O	dit op die nasionale begeerte wees na vrede moet gebaseer dit moet hierdie begeerte versterk en dit beveg moet die endemiese geweld ... met spesiale aandag aan die onderskeie vorme van geweld wat gemeenskappe in die gesig staar waaraan vroue onderwerp word ...	O O O O O F O O F F O C O O C O O F F O O O O O O O O O O O O O O O O O O C O O C C O
926	Dit is ongetwyfeld onmoontlik om dit wat lelik en weersinwekkend is , uit te wis en die geluk wat met vryheid gepaardgaan op te eis solank gemeenskappe in vrees lewe : terwyl hulle ingekerker is tussen hoë mure en doringdraad , in hulle huise , op straat en op die pad in voortdurende angs verkeer , en nie in staat is om ons openbare ruimtes te geniet nie .	dit is ongetwyfeld onmoontlik om dit wat lelik en weersinwekkend is uit te wis en die geluk wat met vryheid gepaardgaan op te eis solank gemeenskappe in vrees lewe terwyl hulle ingekerker is tussen hoë mure en doringdraad in hulle huise op straat en op die pad in voortdurende angs verkeer en nie in staat is om ons openbare ruimtes te geniet nie	O C O O O O O O O O O C O O C O O O O O C O O O C O O O C O O C C O O O O O O O O O O O O O O O O O C O O O O C O O O O O C O	dit ongetwyfeld is onmoontlik solank om dit wat is lelik en wis weersinwekkend uit te en die geluk op te eis wat met vryheid gepaardgaan gemeenskappe in vrees lewe terwyl hulle ingekerker tussen hoë mure en is doringdraad is in hulle huise op straat verkeer en op die pad in voortdurende angs en nie in staat om ons openbare ruimtes te geniet nie	O O F O O O O O F O O F O O O O O O O O C O O O C O O O C O O C O O O O F O F O O O O O F O O O O O O O O O O O O O O O O C O
927	Dit is vanselfsprekend dat ons die stryd teen misdaad moet voortsit en verskerp .	dit is vanselfsprekend dat ons die stryd teen misdaad moet voortsit en verskerp	O C O O O O O O O C C O C	dit is vanselfsprekend dat ons moet die stryd teen misdaad voortsit en verskerp	O C O O O F O O O O C O C
928	Ofskoon die Suid-Afrikaanse Polisiediens reeds die teiken-indiensnemingsgetal van 152 000 polisiebeamptes bereik en die opleidingsprogramme verbeter het , erken ons dat die uitwerking hiervan nog nie groot genoeg is om aan almal 'n sterker gevoel van veiligheid en sekuriteit te verleen nie .	ofskoon die suid-afrikaanse polisiediens reeds die teiken-indiensnemingsgetal van 152 000 polisiebeamptes bereik en die opleidingsprogramme verbeter het erken ons dat die uitwerking hiervan nog nie groot genoeg is om aan almal 'n sterker gevoel van veiligheid en sekuriteit te verleen nie	O C O O O O O O O O O C O O O O O O O O O O C O C O O C O O O O O O O O O O O C O	ofskoon erken ons dat die uitwerking hiervan is nog nie groot genoeg die suid-afrikaanse polisiediens reeds die teiken-indiensnemingsgetal het van 152 000 polisiebeamptes en bereik verbeter die opleidingsprogramme om aan almal 'n sterker gevoel van veiligheid en sekuriteit te verleen nie	O C O O O O O F O O O O O O O O O O F O O O O O F F O O O O O O O O O O O O O C O
929	Ofskoon ons die voorkoms van die meeste vorme van kontakmisdaad verlaag het , is die jaarlikse koers van afname in misdaadkategorieë soos diefstal , aanranding en moord nog steeds laer as die 7 tot 10% wat ons ons ten doel gestel het .	ofskoon ons die voorkoms van die meeste vorme van kontakmisdaad verlaag het is die jaarlikse koers van afname in misdaadkategorieë soos diefstal aanranding en moord nog steeds laer as die 7 tot 10% wat ons ons ten doel gestel het	O C O O O O O O O O O O O O O O O O O O O O O O O O O O O O O C C O O O O O C C	ofskoon die jaarlikse koers van afname in misdaadkategorieë soos diefstal aanranding en moord nog steeds laer is as die 7 tot 10% ons die voorkoms van die meeste vorme van kontakmisdaad verlaag het gestel wat ons ons het ten doel	O O O O O O O O O O O O O O O O F O O O O O O O O O O O O O O C C F O O O F O O
930	En die misbruik van vroue en kinders word teen 'n onaanvaarbaar hoë koers voortgesit .	en die misbruik van vroue en kinders word teen 'n onaanvaarbaar hoë koers voortgesit	O O O O O O O C O O O O O C	en die misbruik van vroue en kinders word teen 'n onaanvaarbaar hoë koers voortgesit	O O O O O O O C O O O O O C
931	Die toename in die voorkoms van spesifieke soorte misdaad tydens die veiligheidswagte se staking moes by almal van ons die besef tuisgebring het dat die veiligheidsindustrie nie maar net as 'n privaat aangeleentheid van die privaatsektor beskou en hanteer kan word nie .	die toename in die voorkoms van spesifieke soorte misdaad tydens die veiligheidswagte se staking moes by almal van ons die besef tuisgebring het dat die veiligheidsindustrie nie maar net as 'n privaat aangeleentheid van die privaatsektor beskou en hanteer kan word nie	O O O O O O O O O O O O O O C O O O O O O C C O O O O O O O O O O O O O C O C C O C	die toename tuisgebring in die voorkoms van spesifieke soorte misdaad het tydens die veiligheidswagte se staking by almal van ons die besef moes dat die veiligheidsindustrie nie maar net as 'n privaat aangeleentheid van die privaatsektor beskou en kan word nie hanteer	O O F O O O O O O O F O O O O O O O O O O O F O O O O O O O O O O O O O C O C C O C
932	Dit is baie duidelik dat die reguleringstelsel wat ons in plek het , onvoldoende is .	dit is baie duidelik dat die reguleringstelsel wat ons in plek het onvoldoende is	O C O O O O O O C O O O O C	dit is baie duidelik dat is die reguleringstelsel onvoldoende wat ons in plek het	O C O O O F O O O O O O O C
933	Dit is van toepassing op kwessies soos loonvlakke , die afdwing van riglyne op geldafleweringsvoertuie , en dergelike meer .	dit is van toepassing op kwessies soos loonvlakke die afdwing van riglyne op geldafleweringsvoertuie en dergelike meer	O C O O O O O O O O O O O O O O O	dit van is toepassing op kwessies soos loonvlakke die afdwing van riglyne op geldafleweringsvoertuie en dergelike meer	O O F O O O O O O O O O O O O O O
934	Ons sal hierdie kwessie in die loop van die jaar in oënskou neem sodat ons , afgesien van 'n verbetering in die werk van die polisie , ook saam met die privaat veiligheidsindustrie 'n omgewing kan skep waarin daar werklik aan die publiek se verwagtinge omtrent veiligheid , waaraan hulpbronne van reusagtige omvang bestee word , voldoen kan word .	ons sal hierdie kwessie in die loop van die jaar in oënskou neem sodat ons afgesien van 'n verbetering in die werk van die polisie ook saam met die privaat veiligheidsindustrie 'n omgewing kan skep waarin daar werklik aan die publiek se verwagtinge omtrent veiligheid waaraan hulpbronne van reusagtige omvang bestee word voldoen kan word	O C O O O O O O O O O O C O O O O O O O O O O O O O O O O O O O O C C O O O O O O O O O O C C C O O O O O C C	ons hierdie kwessie neem in die loop van die jaar in oënskou sal sodat ons skep afgesien van 'n verbetering in die werk van die polisie kan ook saam met die privaat veiligheidsindustrie 'n omgewing waarin daar werklik aan die publiek se verwagtinge omtrent veiligheid voldoen kan word word waaraan hulpbronne van reusagtige omvang bestee	O O O F O O O O O O O O F O O F O O O O O O O O O O F O O O O O O O O O O O O O O O O O O C C C F O O O O O F
935	Ons sal ook voortgaan om 'n groter poging aan te wend om ons howe beter te laat funksioneer en om die tempo waarteen agterstande in die verhoor van sake weggewerk word , te versnel .	ons sal ook voortgaan om 'n groter poging aan te wend om ons howe beter te laat funksioneer en om die tempo waarteen agterstande in die verhoor van sake weggewerk word te versnel	O C O C O O O O O O C O C O O O O C O O O O O C O O O O O O O C C	ons sal ook voortgaan om 'n groter poging wend aan te om funksioneer ons howe beter laat te en om versnel die tempo te waarteen agterstande in die verhoor van sake weggewerk word	O C O C O O O O F O O O C O O O F O O O F O O O O O O O O O O C C
936	En ons sal sorg dat besluite om Korrektiewe Dienste se infrastruktuur uit te brei , die bestuur van grensbeheer te verbeter , en immigrasie- en dokumentasiedienste te verbeter , in werking gestel word .	en ons sal sorg dat besluite om korrektiewe dienste se infrastruktuur uit te brei die bestuur van grensbeheer te verbeter en immigrasie- en dokumentasiedienste te verbeter in werking gestel word	O O C C O O O O O C C O O O O O O C O O O O O C O O O O O C	en ons sal sorg dat besluite om in werking gestel word korrektiewe dienste se infrastruktuur brei uit te die bestuur van grensbeheer te verbeter en immigrasie- en verbeter dokumentasiedienste te	O O C C O O O O O C C O O O O F O O O O O O O C O O O F O O
937	Baie van die gebreke in die verbetering van dienste aan die bevolking het hulle oorsprong ten dele in onvoldoende kapasiteit en stelsels waarmee die inwerkingstelling gemoniteer kan word .	baie van die gebreke in die verbetering van dienste aan die bevolking het hulle oorsprong ten dele in onvoldoende kapasiteit en stelsels waarmee die inwerkingstelling gemoniteer kan word	O O O O O O O O O O O O C O O O O O O O O O O O O C C C	baie van die gebreke in die verbetering van dienste aan die bevolking hulle oorsprong ten dele in onvoldoende kapasiteit en het stelsels word gemoniteer waarmee kan die inwerkingstelling	O O O O O O O O O O O O O O O O O O O O F O F F O F O O
938	As gevolg hiervan sal die kwessie van die organisasie en kapasiteit van die staat in die tydperk tot 2009 vir ons 'n saak van groot erns bly .	as gevolg hiervan sal die kwessie van die organisasie en kapasiteit van die staat in die tydperk tot 2009 vir ons 'n saak van groot erns bly	O O O C O O O O O O O O O O O O O O O O O O O O O O C	as gevolg hiervan die kwessie van die organisasie en bly kapasiteit van die staat in die tydperk tot 2009 vir ons 'n saak van groot erns sal	O O O O O O O O O F O O O O O O O O O O O O O O O O F
